training_id,employee_id,program_name,training_category,start_date,completion_date,completion_status,training_score,training_hours,completed_flag
302010,100511,Sql For Business Analysts,Technical,2021-01-01,2021-01-06,Completed,78.6,21.7,True
302011,100511,Data Privacy And Gdpr,Compliance,2021-01-01,,Completed,78.3,3.2,True
302012,100511,Power Bi Fundamentals,Technical,2021-01-01,2021-01-06,Completed,83.0,14.9,True
302013,100511,Manager Coaching Skills,Leadership,2021-01-01,2021-02-05,Completed,94.2,18.0,True
302014,100511,Cybersecurity Awareness,Compliance,2021-01-01,2021-02-15,Completed,83.7,2.5,True
302015,100512,New Hire Onboarding,Onboarding,2023-05-06,,In Progress,,7.8,False
302016,100512,Sql For Business Analysts,Technical,2021-12-23,2022-01-23,Completed,84.5,14.9,True
302017,100512,Conflict Resolution,Soft Skills,2023-07-06,2023-07-20,Completed,61.7,6.1,True
302018,100512,Power Bi Fundamentals,Technical,2023-05-12,2023-05-23,Completed,84.1,13.5,True
302019,100512,Secure Coding Basics,Technical,2022-01-27,2022-03-03,Completed,100.0,11.6,True
302020,100512,New Hire Onboarding,Onboarding,2025-03-04,,In Progress,,8.6,False
302021,100513,New Hire Onboarding,Onboarding,2026-02-10,,In Progress,,7.1,False
302022,100513,Leadership Essentials,Leadership,2025-09-22,2025-09-25,Completed,74.7,16.8,True
302023,100513,Conflict Resolution,Soft Skills,2025-09-18,2025-10-29,Completed,76.5,7.7,True
302024,100514,New Hire Onboarding,Onboarding,2021-01-01,,In Progress,,10.0,False
302025,100514,Cybersecurity Awareness,Compliance,2021-01-01,2021-12-01,Completed,77.0,2.3,True
302026,100514,Conflict Resolution,Soft Skills,2021-01-01,2021-02-09,Completed,100.0,8.1,True
302027,100514,Advanced Customer Handling,Customer Experience,2021-01-01,,Incomplete,,10.6,False
302028,100515,New Hire Onboarding,Onboarding,2022-08-10,2022-08-13,Completed,91.0,8.9,True
302029,100516,New Hire Onboarding,Onboarding,2024-08-23,2024-08-24,Completed,100.0,7.9,True
302030,100516,Power Bi Fundamentals,Technical,2025-07-10,2025-10-23,Completed,84.6,14.1,True
302031,100516,Manager Coaching Skills,Leadership,2025-02-05,2025-03-05,Completed,63.2,14.3,True
302032,100517,Leadership Essentials,Leadership,2025-02-25,,In Progress,,22.2,False
302033,100517,Product Discovery Basics,Product,2025-05-20,2025-06-23,Completed,76.6,8.4,True
302034,100517,Advanced Customer Handling,Customer Experience,2026-01-01,,In Progress,,10.2,False
302035,100518,New Hire Onboarding,Onboarding,2021-01-19,,In Progress,,9.2,False
302036,100518,Conflict Resolution,Soft Skills,2022-04-04,2022-05-17,Completed,100.0,4.8,True
302037,100518,Cybersecurity Awareness,Compliance,2021-11-19,,Completed,68.0,2.0,True
302038,100518,Secure Coding Basics,Technical,2021-10-13,,Completed,92.4,9.1,True
302039,100519,Conflict Resolution,Soft Skills,2022-11-21,2022-06-12,Completed,61.8,5.7,True
302040,100519,New Hire Onboarding,Onboarding,2021-12-09,,Not Started,,7.5,False
302041,100519,Enterprise Sales Methodology,Sales,2026-03-14,2026-04-23,Completed,78.6,16.7,True
302042,100519,Product Discovery Basics,Product,2025-08-22,2025-09-15,Completed,77.9,7.2,True
302043,100520,New Hire Onboarding,Onboarding,2021-08-26,,Completed,82.3,6.0,True
302044,100520,Product Discovery Basics,Product,2024-02-09,2024-03-03,Completed,70.8,9.0,True
302045,100520,Data Privacy And Gdpr,Compliance,2021-05-19,2021-06-15,Completed,68.8,3.2,True
302046,100520,Sql For Business Analysts,Technical,2023-10-13,2023-11-09,Completed,87.9,12.8,True
302047,100520,Leadership Essentials,Leadership,2022-08-16,2022-08-22,Completed,70.0,23.1,True
302048,100521,New Hire Onboarding,Onboarding,2022-03-28,2022-04-06,Completed,85.3,7.5,True
302049,100521,Data Privacy And Gdpr,Compliance,2021-06-05,2021-06-30,Completed,74.1,3.5,True
302050,100521,Secure Coding Basics,Technical,2023-07-11,,Incomplete,,10.3,False
302051,100522,Conflict Resolution,Soft Skills,2026-01-17,,In Progress,,5.7,False
302052,100522,Cybersecurity Awareness,Compliance,2026-03-10,2026-03-30,Completed,67.7,1.9,True
302053,100522,Power Bi Fundamentals,Technical,2026-01-28,2026-06-02,Completed,100.0,14.7,True
302054,100522,Secure Coding Basics,Technical,2026-02-19,2026-03-26,Completed,76.2,8.5,True
302055,100523,New Hire Onboarding,Onboarding,2025-12-26,,Not Started,,7.6,False
302056,100523,Secure Coding Basics,Technical,2026-03-18,2026-04-10,Completed,91.7,8.3,True
302057,100523,Conflict Resolution,Soft Skills,2025-03-17,,In Progress,,5.7,False
302058,100523,Enterprise Sales Methodology,Sales,2025-07-17,2025-08-03,Completed,86.1,21.6,True
302059,100523,Power Bi Fundamentals,Technical,2026-03-06,2026-04-06,Completed,92.9,13.2,True
302060,100524,New Hire Onboarding,Onboarding,2022-12-30,2023-01-27,Completed,71.7,5.4,True
302061,100524,Sql For Business Analysts,Technical,2022-09-27,,Not Started,,17.2,False
302062,100524,Product Discovery Basics,Product,2025-03-25,2025-04-25,Completed,71.6,10.0,True
302063,100524,Secure Coding Basics,Technical,2023-05-03,,Completed,81.0,8.4,True
302064,100524,Advanced Customer Handling,Customer Experience,2024-03-04,2024-04-04,Completed,86.5,11.3,True
302065,100525,Product Discovery Basics,Product,2024-01-27,,In Progress,,11.1,False
302066,100525,Manager Coaching Skills,Leadership,2023-12-21,2024-01-31,Completed,73.1,12.5,True
302067,100526,New Hire Onboarding,Onboarding,2024-03-13,2024-04-08,Completed,77.4,8.3,True
302068,100526,Enterprise Sales Methodology,Sales,2024-04-25,2024-05-31,Completed,100.0,18.9,True
302069,100526,Leadership Essentials,Leadership,2024-11-13,,Not Started,,24.9,False
302070,100526,Power Bi Fundamentals,Technical,2025-06-16,,In Progress,,15.3,False
302071,100527,New Hire Onboarding,Onboarding,2025-09-23,,Not Started,,11.6,False
302072,100527,Power Bi Fundamentals,Technical,2025-09-29,,In Progress,,14.2,False
302073,100527,Manager Coaching Skills,Leadership,2025-11-25,,In Progress,,16.5,False
302074,100528,New Hire Onboarding,Onboarding,2021-09-13,2021-09-22,Completed,68.0,5.5,True
302075,100528,Enterprise Sales Methodology,Sales,2022-10-25,,Not Started,,18.1,False
302076,100528,Sql For Business Analysts,Technical,2021-08-31,2021-04-10,Completed,73.5,17.9,True
302077,100528,New Hire Onboarding,Onboarding,2022-04-30,2022-06-04,Completed,89.5,7.5,True
302078,100528,Manager Coaching Skills,Leadership,2021-10-09,,In Progress,,20.2,False
302079,100528,Data Privacy And Gdpr,Compliance,2023-03-02,2023-04-10,Completed,89.1,3.6,True
302080,100528,Leadership Essentials,Leadership,2021-12-26,2022-02-08,Completed,68.8,20.5,True
302081,100529,New Hire Onboarding,Onboarding,2023-06-19,,Incomplete,,6.0,False
302082,100529,Data Privacy And Gdpr,Compliance,2025-05-04,,In Progress,,2.8,False
302083,100529,Advanced Customer Handling,Customer Experience,2025-04-05,2025-05-20,Completed,78.4,11.4,True
302084,100529,Leadership Essentials,Leadership,2024-08-06,2024-09-16,Completed,72.2,12.6,True
302085,100530,Power Bi Fundamentals,Technical,2025-04-29,2025-05-11,Completed,86.0,17.2,True
302086,100530,Cybersecurity Awareness,Compliance,2025-10-26,,In Progress,,1.8,False
302087,100531,Secure Coding Basics,Technical,2025-01-24,2025-01-30,Completed,72.0,10.6,True
302088,100531,Advanced Customer Handling,Customer Experience,2023-09-20,2023-10-30,Completed,57.3,15.3,True
302089,100531,Manager Coaching Skills,Leadership,2023-08-06,2023-08-18,Completed,66.6,13.3,True
302090,100531,Leadership Essentials,Leadership,2021-01-20,2021-02-13,Completed,75.7,16.4,True
302091,100531,Cybersecurity Awareness,Compliance,2021-06-22,2021-07-31,Completed,64.8,2.0,True
302092,100532,New Hire Onboarding,Onboarding,2024-03-01,,Not Started,,7.5,False
302093,100532,Enterprise Sales Methodology,Sales,2023-07-01,,Incomplete,,17.8,False
302094,100532,Cybersecurity Awareness,Compliance,2024-06-06,2024-05-07,Completed,89.7,2.3,True
302095,100532,Data Privacy And Gdpr,Compliance,2026-01-01,,In Progress,,3.2,False
302096,100532,Leadership Essentials,Leadership,2022-08-03,2022-09-12,Completed,87.9,19.3,True
302097,100533,Enterprise Sales Methodology,Sales,2024-11-10,2024-12-25,Completed,60.4,18.4,True
302098,100533,Conflict Resolution,Soft Skills,2024-06-17,,Incomplete,,4.5,False
302099,100533,Data Privacy And Gdpr,Compliance,2025-11-29,2026-01-05,Completed,70.6,3.7,True
302100,100533,Sql For Business Analysts,Technical,2023-05-27,,Not Started,,17.3,False
302101,100534,New Hire Onboarding,Onboarding,2021-12-29,2022-02-01,Completed,68.9,9.2,True
302102,100535,Product Discovery Basics,Product,2021-06-16,,Completed,93.8,9.4,True
302103,100535,Leadership Essentials,Leadership,2022-02-26,2022-04-02,Completed,81.6,23.7,True
302104,100536,New Hire Onboarding,Onboarding,2024-04-07,,Not Started,,7.2,False
302105,100536,Leadership Essentials,Leadership,2024-02-09,2024-03-11,Completed,67.2,22.3,True
302106,100536,Power Bi Fundamentals,Technical,2023-08-06,2023-09-17,Completed,56.8,17.3,True
302107,100536,Sql For Business Analysts,Technical,2023-10-12,2023-11-17,Completed,83.2,16.7,True
302108,100537,New Hire Onboarding,Onboarding,2021-07-21,2021-09-01,Completed,67.6,8.5,True
302109,100537,Data Privacy And Gdpr,Compliance,2021-06-21,,Completed,68.9,4.2,True
302110,100537,Cybersecurity Awareness,Compliance,2024-10-16,2024-11-25,Completed,63.0,1.6,True
302111,100537,Advanced Customer Handling,Customer Experience,2023-04-15,2023-04-29,Completed,81.8,12.3,True
302112,100537,Power Bi Fundamentals,Technical,2024-01-04,2024-01-15,Completed,96.7,15.7,True
302113,100538,New Hire Onboarding,Onboarding,2021-01-01,2021-02-05,Completed,83.0,6.3,True
302114,100539,New Hire Onboarding,Onboarding,2021-03-22,2021-04-16,Completed,51.2,9.1,True
302115,100539,Sql For Business Analysts,Technical,2022-02-24,,Not Started,,15.5,False
302116,100539,Manager Coaching Skills,Leadership,2024-02-09,,Not Started,,13.7,False
302117,100540,New Hire Onboarding,Onboarding,2021-07-31,,Not Started,,7.1,False
302118,100540,Secure Coding Basics,Technical,2023-09-07,,Not Started,,9.7,False
302119,100540,Product Discovery Basics,Product,2023-04-21,2023-05-02,Completed,53.4,10.8,True
302120,100540,New Hire Onboarding,Onboarding,2022-04-10,2022-04-13,Completed,68.4,7.7,True
302121,100540,Leadership Essentials,Leadership,2022-06-18,,Not Started,,18.7,False
302122,100541,Product Discovery Basics,Product,2025-07-03,2025-08-15,Completed,77.6,7.5,True
302123,100541,Advanced Customer Handling,Customer Experience,2025-12-26,,Incomplete,,11.4,False
302124,100541,Enterprise Sales Methodology,Sales,2025-12-13,2025-12-24,Completed,67.5,18.7,True
302125,100541,Secure Coding Basics,Technical,2026-04-29,,Completed,74.3,8.7,True
302126,100542,New Hire Onboarding,Onboarding,2026-04-09,2026-04-28,Completed,81.7,9.1,True
302127,100542,Manager Coaching Skills,Leadership,2026-03-07,,In Progress,,21.4,False
302128,100542,Enterprise Sales Methodology,Sales,2025-08-06,2025-08-21,Completed,62.1,17.8,True
302129,100542,Data Privacy And Gdpr,Compliance,2025-12-13,2025-12-18,Completed,78.1,2.6,True
302130,100543,New Hire Onboarding,Onboarding,2021-07-27,2021-08-13,Completed,92.3,9.7,True
302131,100543,Enterprise Sales Methodology,Sales,2024-01-26,,Not Started,,19.9,False
302132,100543,Cybersecurity Awareness,Compliance,2024-03-25,2024-04-16,Completed,63.4,2.4,True
302133,100543,Sql For Business Analysts,Technical,2024-12-19,,Not Started,,20.3,False
302134,100543,Advanced Customer Handling,Customer Experience,2022-09-07,2022-09-17,Completed,96.3,12.4,True
302135,100544,New Hire Onboarding,Onboarding,2024-05-20,,Not Started,,7.3,False
302136,100545,Power Bi Fundamentals,Technical,2024-09-30,2024-10-30,Completed,77.2,15.7,True
302137,100545,Cybersecurity Awareness,Compliance,2025-12-25,2025-12-29,Completed,71.5,2.2,True
302138,100546,Power Bi Fundamentals,Technical,2024-05-28,2024-05-29,Completed,57.3,12.3,True
302139,100546,Leadership Essentials,Leadership,2023-11-17,2023-11-18,Completed,83.9,19.4,True
302140,100546,Data Privacy And Gdpr,Compliance,2023-09-22,,Completed,89.4,2.9,True
302141,100546,Cybersecurity Awareness,Compliance,2025-01-12,,Completed,73.5,1.8,True
302142,100546,Product Discovery Basics,Product,2023-12-09,2023-12-14,Completed,68.5,10.4,True
302143,100547,New Hire Onboarding,Onboarding,2026-02-04,2026-02-26,Completed,54.1,6.7,True
302144,100548,Manager Coaching Skills,Leadership,2021-01-01,,Not Started,,18.4,False
302145,100548,Product Discovery Basics,Product,2021-01-01,2021-02-15,Completed,97.9,8.0,True
302146,100549,New Hire Onboarding,Onboarding,2024-04-10,2024-12-04,Completed,71.5,9.7,True
302147,100549,Conflict Resolution,Soft Skills,2021-08-31,2021-09-26,Completed,80.7,7.1,True
302148,100550,New Hire Onboarding,Onboarding,2022-01-08,2022-02-05,Completed,77.8,9.8,True
302149,100550,Secure Coding Basics,Technical,2022-05-24,2022-05-28,Completed,82.6,11.9,True
302150,100550,Conflict Resolution,Soft Skills,2021-01-29,2021-02-08,Completed,83.0,5.0,True
302151,100550,Manager Coaching Skills,Leadership,2024-01-11,2024-01-22,Completed,52.7,23.2,True
302152,100550,Cybersecurity Awareness,Compliance,2023-01-15,,In Progress,,1.6,False
302153,100550,Power Bi Fundamentals,Technical,2024-06-15,2024-07-28,Completed,79.1,16.3,True
302154,100550,Sql For Business Analysts,Technical,2021-09-11,,Not Started,,24.9,False
302155,100551,New Hire Onboarding,Onboarding,2024-08-28,,Not Started,,6.0,False
302156,100551,Manager Coaching Skills,Leadership,2023-03-21,2023-05-05,Completed,88.3,16.8,True
302157,100551,Data Privacy And Gdpr,Compliance,2021-08-10,,In Progress,,2.5,False
302158,100551,Power Bi Fundamentals,Technical,2025-07-31,,Not Started,,12.5,False
302159,100552,New Hire Onboarding,Onboarding,2024-07-05,2024-08-13,Completed,100.0,7.0,True
302160,100553,New Hire Onboarding,Onboarding,2022-11-23,2022-12-16,Completed,57.3,8.5,True
302161,100553,New Hire Onboarding,Onboarding,2023-12-08,2024-01-05,Completed,55.8,8.9,True
302162,100553,Cybersecurity Awareness,Compliance,2021-11-16,,In Progress,,1.9,False
302163,100554,Data Privacy And Gdpr,Compliance,2025-03-29,2025-04-03,Completed,97.3,3.1,True
302164,100554,Product Discovery Basics,Product,2025-02-06,2025-02-23,Completed,59.8,9.4,True
302165,100554,Sql For Business Analysts,Technical,2026-02-05,,Not Started,,13.5,False
302166,100555,Cybersecurity Awareness,Compliance,2023-03-21,2023-04-10,Completed,72.8,1.9,True
302167,100555,Advanced Customer Handling,Customer Experience,2025-02-16,,Not Started,,11.3,False
302168,100555,Sql For Business Analysts,Technical,2022-10-13,,Not Started,,13.6,False
302169,100555,Enterprise Sales Methodology,Sales,2025-11-15,2025-11-17,Completed,83.5,23.9,True
302170,100555,Data Privacy And Gdpr,Compliance,2025-09-04,2025-09-25,Completed,82.6,2.8,True
302171,100555,Secure Coding Basics,Technical,2026-02-22,,Not Started,,14.8,False
302172,100556,Enterprise Sales Methodology,Sales,2024-10-16,,Not Started,,14.9,False
302173,100556,Manager Coaching Skills,Leadership,2023-07-26,2023-07-30,Completed,64.3,16.4,True
302174,100557,New Hire Onboarding,Onboarding,2024-06-12,2024-06-22,Completed,65.1,7.2,True
302175,100557,Sql For Business Analysts,Technical,2024-01-23,,Completed,78.7,18.3,True
302176,100557,Leadership Essentials,Leadership,2022-12-08,2022-12-13,Completed,46.8,22.3,True
302177,100558,New Hire Onboarding,Onboarding,2023-08-01,,In Progress,,9.6,False
302178,100558,Power Bi Fundamentals,Technical,2022-02-16,,Completed,85.0,17.6,True
302179,100558,Data Privacy And Gdpr,Compliance,2024-12-27,,In Progress,,1.8,False
302180,100558,Enterprise Sales Methodology,Sales,2023-11-25,2023-11-30,Completed,88.3,15.9,True
302181,100558,Product Discovery Basics,Product,2025-08-07,2025-09-15,Completed,70.3,9.8,True
302182,100558,Manager Coaching Skills,Leadership,2023-01-03,,Not Started,,15.2,False
302183,100559,New Hire Onboarding,Onboarding,2024-05-18,2024-06-16,Completed,81.2,8.2,True
302184,100559,Cybersecurity Awareness,Compliance,2025-08-07,2025-09-15,Completed,95.6,1.4,True
302185,100559,Data Privacy And Gdpr,Compliance,2023-06-24,2023-06-27,Completed,89.8,3.0,True
302186,100559,Power Bi Fundamentals,Technical,2025-05-26,,Not Started,,13.5,False
302187,100559,Advanced Customer Handling,Customer Experience,2021-08-07,2021-09-02,Completed,86.3,9.9,True
302188,100559,Enterprise Sales Methodology,Sales,2022-05-06,2022-05-25,Completed,84.2,15.5,True
302189,100559,Conflict Resolution,Soft Skills,2025-09-07,,In Progress,,7.7,False
302190,100560,New Hire Onboarding,Onboarding,2026-03-22,2026-03-28,Completed,90.2,6.8,True
302191,100560,Advanced Customer Handling,Customer Experience,2026-04-09,,In Progress,,12.1,False
302192,100560,Conflict Resolution,Soft Skills,2026-02-18,2026-04-01,Completed,66.5,6.0,True
302193,100561,New Hire Onboarding,Onboarding,2024-02-04,2024-04-09,Completed,72.4,7.8,True
302194,100561,Power Bi Fundamentals,Technical,2022-05-01,,Not Started,,11.3,False
302195,100561,Leadership Essentials,Leadership,2025-11-21,2025-11-26,Completed,81.5,21.2,True
302196,100561,Data Privacy And Gdpr,Compliance,2024-11-28,2025-01-06,Completed,100.0,2.6,True
302197,100561,Cybersecurity Awareness,Compliance,2023-05-04,,Not Started,,2.0,False
302198,100562,New Hire Onboarding,Onboarding,2023-11-06,2023-11-27,Completed,49.5,7.8,True
302199,100562,Sql For Business Analysts,Technical,2021-04-03,,In Progress,,29.4,False
302200,100562,Conflict Resolution,Soft Skills,2026-02-07,2026-02-18,Completed,66.3,5.8,True
302201,100563,Power Bi Fundamentals,Technical,2021-06-05,2021-07-17,Completed,81.7,14.8,True
302202,100563,Sql For Business Analysts,Technical,2022-12-06,,Not Started,,18.5,False
302203,100563,New Hire Onboarding,Onboarding,2022-03-20,2022-04-01,Completed,78.0,5.6,True
302204,100563,Product Discovery Basics,Product,2023-11-27,,Completed,94.5,10.9,True
302205,100563,Conflict Resolution,Soft Skills,2025-11-13,2025-12-26,Completed,,6.8,True
302206,100563,Leadership Essentials,Leadership,2024-09-19,2024-09-28,Completed,71.8,22.8,True
302207,100564,New Hire Onboarding,Onboarding,2023-04-19,2023-05-16,Completed,82.8,10.6,True
