salary_id,employee_id,salary_amount,currency,effective_date,bonus_amount,pay_frequency,exchange_rate_to_usd,salary_amount_usd,bonus_amount_usd,annual_salary_usd,salary_band
501615,100598,66708.82,USD,2020-12-08,8701.86,Annual,1.0,66708.82,8701.86,66708.82,Medium
501616,100598,68600.0,USD,2025-12-23,8913.4,Monthly,1.0,68600.0,8913.4,68600.0,Medium
501617,100599,64681.12,USD,2020-11-26,2666.31,Annual,1.0,64681.12,2666.31,64681.12,Medium
501618,100599,69823.23,USD,2021-04-08,4716.35,Monthly,1.0,69823.23,4716.35,69823.23,Medium
501619,100599,75868.87,USD,2024-05-11,3511.29,Annual,1.0,75868.87,3511.29,75868.87,High
501620,100599,79878.2,AED,2025-11-22,8938.84,Annual,0.27,21567.11,2413.49,21567.11,Low
501621,100600,163942.12,USD,2025-05-01,15188.91,Annual,1.0,163942.12,15188.91,163942.12,Executive
501622,100600,174009.76,USD,2026-01-28,27503.66,Annual,1.0,174009.76,27503.66,174009.76,Executive
501623,100601,13202.22,USD,2022-08-09,0.0,Annual,1.0,13202.22,0.0,13202.22,Low
501624,100601,14410.01,AED,2022-10-23,0.0,Monthly,0.27,,0.0,,Unknown
501625,100601,15348.62,USD,2024-01-12,0.0,Annual,1.0,15348.62,0.0,15348.62,Low
501626,100601,15738.13,USD,2024-09-05,0.0,Monthly,1.0,15738.13,0.0,15738.13,Low
501627,100602,74125.08,USD,2024-08-31,4775.11,Monthly,1.0,74125.08,4775.11,74125.08,High
501628,100603,16955.09,USD,2024-08-29,0.0,Annual,1.0,16955.09,0.0,16955.09,Low
501629,100603,17630.61,USD,2025-02-23,0.0,Monthly,1.0,17630.61,0.0,17630.61,Low
501630,100604,67006.54,USD,2020-01-17,4318.01,Annual,1.0,67006.54,4318.01,67006.54,Medium
501631,100604,71747.95,USD,2021-10-23,7823.89,Annual,1.0,71747.95,7823.89,71747.95,High
501632,100604,78558.74,USD,2023-09-15,2164.95,Annual,1.0,78558.74,2164.95,78558.74,High
501633,100604,81877.36,USD,2024-12-11,5113.52,Annual,1.0,81877.36,5113.52,81877.36,High
501634,100605,94473.12,USD,2019-11-20,4214.9,Annual,1.0,94473.12,4214.9,94473.12,High
501635,100605,,USD,2020-08-21,3996.83,Annual,1.0,,3996.83,,Unknown
501636,100605,12644.62,USD,2022-08-12,14332.22,Annual,1.0,12644.62,14332.22,12644.62,Low
501637,100606,14740.0,USD,2017-08-23,0.0,Annual,1.0,14740.0,0.0,14740.0,Low
501638,100606,15242.8,USD,2021-02-22,0.0,Monthly,1.0,15242.8,0.0,15242.8,Low
501639,100606,15994.89,USD,2022-09-03,0.0,Annual,1.0,15994.89,0.0,15994.89,Low
501640,100606,16404.02,INR,2023-03-17,0.0,Annual,0.012,,0.0,,Unknown
501641,100606,17203.5,USD,2026-01-19,0.0,Annual,1.0,17203.5,0.0,17203.5,Low
501642,100607,36752.62,USD,2025-03-07,0.0,Annual,1.0,36752.62,0.0,36752.62,Medium
501643,100608,22964.44,USD,2017-03-01,2153.21,Annual,1.0,22964.44,2153.21,22964.44,Low
501644,100608,,USD,2019-05-02,3403.99,Monthly,1.0,,3403.99,,Unknown
501645,100608,,USD,2021-04-22,618.41,Annual,1.0,,618.41,,Unknown
501646,100609,21616.04,EGP,2023-02-19,0.0,Annual,0.021,,0.0,,Unknown
501647,100609,2805.72,USD,2025-03-21,0.0,Annual,1.0,,0.0,,Unknown
501648,100610,23000.0,AED,2016-02-19,0.0,Monthly,0.27,6210.0,0.0,6210.0,Low
501649,100611,88100.33,USD,2019-11-25,6064.92,Annual,1.0,88100.33,6064.92,88100.33,High
501650,100611,95881.3,INR,2023-03-19,9001.11,Annual,0.012,,108.01,,Unknown
501651,100612,28054.86,USD,2018-08-03,0.0,Monthly,1.0,28054.86,0.0,28054.86,Low
501652,100612,29326.76,USD,2020-01-01,0.0,Annual,1.0,29326.76,0.0,29326.76,Low
501653,100612,30329.02,USD,2020-01-10,0.0,Annual,1.0,30329.02,0.0,30329.02,Medium
501654,100612,32964.49,USD,2020-11-27,0.0,Annual,1.0,32964.49,0.0,32964.49,Medium
501655,100612,34103.84,USD,2025-07-24,0.0,Monthly,1.0,34103.84,0.0,34103.84,Medium
501656,100613,31260.67,USD,2018-11-19,0.0,Annual,1.0,31260.67,0.0,31260.67,Medium
501657,100614,14914.57,USD,2021-02-19,0.0,Annual,1.0,14914.57,0.0,14914.57,Low
501658,100615,,JOD,2022-09-26,5584.31,Monthly,1.41,,7873.88,,Unknown
501659,100615,68737.01,USD,2022-10-02,4237.8,Annual,1.0,68737.01,4237.8,68737.01,Medium
501660,100615,74211.38,USD,2023-09-11,1884.78,Annual,1.0,74211.38,1884.78,74211.38,High
501661,100615,77663.95,USD,2024-04-07,11401.6,Annual,1.0,77663.95,11401.6,77663.95,High
501662,100615,83027.32,USD,2024-11-23,9272.54,Monthly,1.0,83027.32,9272.54,83027.32,High
501663,100616,55521.15,USD,2021-10-02,6525.73,Annual,1.0,55521.15,6525.73,55521.15,Medium
501664,100616,57488.13,USD,2023-04-11,5399.78,Annual,1.0,57488.13,5399.78,57488.13,Medium
501665,100616,62830.35,AED,2023-08-31,3886.84,Annual,0.27,16964.19,1049.45,16964.19,Low
501666,100616,66143.74,USD,2025-02-11,8174.75,Annual,1.0,66143.74,8174.75,66143.74,Medium
501667,100617,84145.74,JOD,2015-03-28,0.0,Annual,1.41,118645.49,0.0,118645.49,High
501668,100617,86450.27,USD,2016-06-23,0.0,Annual,1.0,86450.27,0.0,86450.27,High
501669,100617,89433.1,USD,2017-02-08,0.0,Annual,1.0,89433.1,0.0,89433.1,High
501670,100617,96285.44,INR,2024-01-19,-0.0,Annual,0.012,,-0.0,,Unknown
501671,100617,,USD,2026-02-17,0.0,Annual,1.0,,0.0,,Unknown
501672,100618,20288.76,AED,2026-02-02,0.0,Annual,0.27,5477.97,0.0,5477.97,Low
501673,100618,,USD,2026-04-15,0.0,Monthly,1.0,,0.0,,Unknown
501674,100619,28260.43,USD,2017-04-11,,Annual,1.0,28260.43,,28260.43,Low
501675,100619,30073.72,USD,2018-01-09,1767.78,Annual,1.0,30073.72,1767.78,30073.72,Medium
501676,100619,32343.99,USD,2018-06-26,2889.64,Annual,1.0,32343.99,2889.64,32343.99,Medium
501677,100619,34863.25,INR,2021-08-23,2856.06,Monthly,0.012,,34.27,,Unknown
501678,100619,37215.82,USD,2024-08-21,1098.58,Annual,1.0,37215.82,1098.58,37215.82,Medium
501679,100620,12518.75,USD,2019-05-03,0.0,Annual,1.0,12518.75,0.0,12518.75,Low
501680,100620,13075.9,USD,2024-02-15,0.0,Annual,1.0,13075.9,0.0,13075.9,Low
501681,100620,13570.28,USD,2024-05-21,0.0,Annual,1.0,13570.28,0.0,13570.28,Low
501682,100620,14522.32,USD,2025-09-17,0.0,Annual,1.0,14522.32,0.0,14522.32,Low
501683,100621,12714.24,USD,2016-08-08,0.0,Annual,1.0,12714.24,0.0,12714.24,Low
501684,100621,13897.04,USD,2017-09-26,0.0,Annual,1.0,13897.04,0.0,13897.04,Low
501685,100621,,USD,2021-10-13,0.0,Annual,1.0,,0.0,,Unknown
501686,100622,44469.13,USD,2024-04-17,1599.85,Annual,1.0,44469.13,1599.85,44469.13,Medium
501687,100623,38576.99,AED,2019-11-10,4428.16,Annual,0.27,10415.79,1195.6,10415.79,Low
501688,100623,40741.43,USD,2021-07-13,3486.85,Annual,1.0,40741.43,3486.85,40741.43,Medium
501689,100623,5122.81,USD,2024-07-11,6799.99,Annual,1.0,5122.81,6799.99,5122.81,Low
501690,100624,73851.42,USD,2026-03-16,10812.24,Monthly,1.0,73851.42,10812.24,73851.42,High
501691,100625,54671.68,USD,2023-05-12,3860.59,Annual,1.0,54671.68,3860.59,54671.68,Medium
501692,100625,57371.02,USD,2023-10-02,8329.66,Annual,1.0,57371.02,8329.66,57371.02,Medium
501693,100625,59521.0,USD,2024-03-26,1244.24,Annual,1.0,59521.0,1244.24,59521.0,Medium
501694,100625,61451.52,USD,2024-11-25,7971.17,Annual,1.0,61451.52,7971.17,61451.52,Medium
501695,100626,54982.55,USD,2016-07-27,8292.17,Annual,1.0,54982.55,8292.17,54982.55,Medium
501696,100627,51929.98,USD,2023-01-25,7053.27,Monthly,1.0,51929.98,7053.27,51929.98,Medium
501697,100627,53269.07,USD,2023-10-23,2396.15,Annual,1.0,53269.07,2396.15,53269.07,Medium
501698,100627,56838.59,USD,2024-01-21,2710.01,Monthly,1.0,56838.59,2710.01,56838.59,Medium
501699,100627,59847.07,USD,2024-06-16,2354.16,Annual,1.0,59847.07,2354.16,59847.07,Medium
501700,100627,63680.98,USD,2024-10-04,10366.32,Annual,1.0,63680.98,10366.32,63680.98,Medium
501701,100628,25354.91,USD,2019-07-01,4505.56,Annual,1.0,25354.91,4505.56,25354.91,Low
501702,100628,27000.0,USD,2025-05-18,4519.14,Annual,1.0,27000.0,4519.14,27000.0,Low
501703,100628,140396.0,USD,2026-03-24,1515.45,Annual,1.0,140396.0,1515.45,140396.0,Executive
501704,100629,18526.04,USD,2022-11-10,0.0,Monthly,1.0,18526.04,0.0,18526.04,Low
501705,100630,10805.63,USD,2023-05-24,0.0,Annual,1.0,10805.63,0.0,10805.63,Low
501706,100631,39754.27,USD,2024-06-09,4605.62,Monthly,1.0,39754.27,4605.62,39754.27,Medium
501707,100631,43472.05,USD,2024-11-28,5000.0,Annual,1.0,43472.05,5000.0,43472.05,Medium
501708,100631,46216.69,USD,2024-12-18,1164.99,Annual,1.0,46216.69,1164.99,46216.69,Medium
501709,100631,47508.76,USD,2025-08-18,8546.66,Annual,1.0,47508.76,8546.66,47508.76,Medium
501710,100632,126493.3,USD,2021-09-12,0.0,Annual,1.0,126493.3,0.0,126493.3,Executive
501711,100632,138276.91,USD,2024-08-01,0.0,Annual,1.0,138276.91,0.0,138276.91,Executive
501712,100633,19186.71,USD,2025-07-07,0.0,Annual,1.0,19186.71,0.0,19186.71,Low
501713,100633,20797.87,USD,2025-11-08,0.0,Annual,1.0,20797.87,0.0,20797.87,Low
501714,100633,22078.16,USD,2025-11-24,0.0,Annual,1.0,22078.16,0.0,22078.16,Low
501715,100634,59755.87,USD,2025-06-17,2717.28,Annual,1.0,59755.87,2717.28,59755.87,Medium
501716,100634,61687.17,USD,2025-12-24,8476.29,Annual,1.0,61687.17,8476.29,61687.17,Medium
501717,100635,18054.5,USD,2019-12-18,0.0,Annual,1.0,18054.5,0.0,18054.5,Low
501718,100635,18880.55,EGP,2023-12-24,0.0,Annual,0.021,,0.0,,Unknown
501719,100635,19886.9,USD,2024-02-12,0.0,Annual,1.0,19886.9,0.0,19886.9,Low
501720,100636,14081.66,USD,2024-08-02,0.0,Annual,1.0,14081.66,0.0,14081.66,Low
501721,100636,,USD,2026-01-15,0.0,Annual,1.0,,0.0,,Unknown
501722,100636,15995.94,USD,2026-03-08,0.0,Annual,1.0,15995.94,0.0,15995.94,Low
501723,100637,116829.6,USD,2025-06-17,11549.38,Annual,1.0,116829.6,11549.38,116829.6,High
501724,100638,66666.05,AED,2025-06-04,2412.79,Annual,0.27,17999.83,651.45,17999.83,Low
501725,100638,68545.73,USD,2025-07-08,5216.35,Annual,1.0,68545.73,5216.35,68545.73,Medium
501726,100639,14107.45,USD,2020-05-23,0.0,Annual,1.0,14107.45,0.0,14107.45,Low
501727,100639,73415.0,USD,2024-10-22,0.0,Annual,1.0,73415.0,0.0,73415.0,High
501728,100640,27752.12,USD,2019-06-12,0.0,Annual,1.0,27752.12,0.0,27752.12,Low
501729,100640,29013.2,USD,2019-07-06,0.0,Annual,1.0,29013.2,0.0,29013.2,Low
501730,100640,29883.63,USD,2020-04-13,0.0,Annual,1.0,29883.63,0.0,29883.63,Low
501731,100640,32232.12,USD,2021-01-21,0.0,Annual,1.0,32232.12,0.0,32232.12,Medium
501732,100640,34793.41,USD,2025-04-26,0.0,Annual,1.0,34793.41,0.0,34793.41,Medium
501733,100641,1706.94,EGP,2020-12-09,0.0,Annual,0.021,,0.0,,Unknown
501734,100641,1812.74,USD,2024-07-23,0.0,Annual,1.0,,0.0,,Unknown
501735,100641,1859.05,USD,2026-04-17,0.0,Annual,1.0,,0.0,,Unknown
501736,100641,1926.77,USD,2026-04-27,0.0,Annual,1.0,,0.0,,Unknown
501737,100642,41006.34,USD,2020-12-02,2746.13,Annual,1.0,41006.34,2746.13,41006.34,Medium
501738,100642,43825.1,JOD,2020-12-12,6368.41,Annual,1.41,61793.39,8979.46,61793.39,Medium
501739,100642,46662.75,USD,2023-10-07,4069.94,Monthly,1.0,46662.75,4069.94,46662.75,Medium
501740,100643,,USD,2022-05-23,6766.37,Annual,1.0,,6766.37,,Unknown
501741,100644,13233.87,USD,2021-08-21,0.0,Annual,1.0,13233.87,0.0,13233.87,Low
501742,100644,14000.0,USD,2022-10-22,0.0,Annual,1.0,14000.0,0.0,14000.0,Low
501743,100644,14841.66,JOD,2023-01-31,0.0,Annual,1.41,20926.74,0.0,20926.74,Low
501744,100645,22612.0,AED,2025-06-04,502.44,Annual,0.27,6105.24,135.66,6105.24,Low
501745,100646,85666.47,USD,2024-03-24,7481.58,Annual,1.0,85666.47,7481.58,85666.47,High
501746,100647,16807.59,USD,2018-02-21,0.0,Annual,1.0,16807.59,0.0,16807.59,Low
501747,100647,17636.62,USD,2018-03-22,0.0,Annual,1.0,17636.62,0.0,17636.62,Low
501748,100647,19105.15,USD,2018-11-01,0.0,Annual,1.0,19105.15,0.0,19105.15,Low
501749,100647,19587.65,USD,2022-07-13,0.0,Annual,1.0,19587.65,0.0,19587.65,Low
501750,100648,111233.54,USD,2022-01-08,16650.0,Annual,1.0,111233.54,16650.0,111233.54,High
501751,100649,15157.89,USD,2025-01-13,0.0,Annual,1.0,15157.89,0.0,15157.89,Low
501752,100649,15795.58,JOD,2025-12-28,0.0,Annual,1.41,22271.77,0.0,22271.77,Low
501753,100649,16652.15,USD,2025-12-29,0.0,Annual,1.0,16652.15,0.0,16652.15,Low
501754,100650,10287.41,AED,2024-11-18,0.0,Annual,0.27,,0.0,,Unknown
501755,100650,11249.25,USD,2025-05-12,0.0,Annual,1.0,11249.25,0.0,11249.25,Low
501756,100651,35475.13,USD,2020-09-26,6345.76,Annual,1.0,35475.13,6345.76,35475.13,Medium
501757,100651,36474.69,USD,2024-08-19,4773.22,Annual,1.0,36474.69,4773.22,36474.69,Medium
501758,100651,39882.88,USD,2024-12-27,5536.75,Annual,1.0,39882.88,5536.75,39882.88,Medium
501759,100651,41927.09,USD,2025-05-01,5864.52,Annual,1.0,41927.09,5864.52,41927.09,Medium
501760,100652,75381.49,USD,2023-12-11,12305.78,Annual,1.0,75381.49,12305.78,75381.49,High
501761,100652,,USD,2024-01-03,3826.15,Annual,1.0,,3826.15,,Unknown
501762,100652,81104.05,USD,2024-08-25,1637.03,Annual,1.0,81104.05,1637.03,81104.05,High
501763,100653,54793.37,USD,2026-01-29,3544.48,Annual,1.0,54793.37,3544.48,54793.37,Medium
501764,100653,57790.07,USD,2026-03-29,1501.49,Annual,1.0,57790.07,1501.49,57790.07,Medium
501765,100654,45771.25,USD,2024-01-31,,Annual,1.0,45771.25,,45771.25,Medium
501766,100654,47587.19,USD,2025-11-17,6892.99,Monthly,1.0,47587.19,6892.99,47587.19,Medium
501767,100654,50798.95,USD,2026-02-07,5395.75,Annual,1.0,50798.95,5395.75,50798.95,Medium
501768,100655,24861.56,USD,2017-05-22,1030.0,Monthly,1.0,24861.56,1030.0,24861.56,Low
501769,100656,20551.85,USD,2019-11-06,0.0,Annual,1.0,20551.85,0.0,20551.85,Low
501770,100656,22440.49,USD,2021-03-07,0.0,Annual,1.0,22440.49,0.0,22440.49,Low
501771,100656,23257.0,USD,2023-02-18,0.0,Annual,1.0,23257.0,0.0,23257.0,Low
501772,100657,22333.0,USD,2020-03-22,0.0,Annual,1.0,22333.0,0.0,22333.0,Low
501773,100657,23160.91,USD,2021-10-13,0.0,Annual,1.0,23160.91,0.0,23160.91,Low
501774,100657,25115.23,USD,2023-06-27,0.0,Monthly,1.0,25115.23,0.0,25115.23,Low
501775,100658,82273.42,AED,2019-10-09,7296.4,Annual,0.27,22213.82,1970.03,22213.82,Low
501776,100659,66766.45,USD,2024-07-12,8219.12,Annual,1.0,66766.45,8219.12,66766.45,Medium
501777,100659,71517.55,USD,2024-11-13,11017.02,Annual,1.0,71517.55,11017.02,71517.55,High
501778,100659,,USD,2025-11-09,10606.9,Annual,1.0,,10606.9,,Unknown
501779,100659,79820.22,USD,2026-01-16,13197.28,Annual,1.0,79820.22,13197.28,79820.22,High
501780,100659,84217.44,USD,2026-01-20,13440.53,Monthly,1.0,84217.44,13440.53,84217.44,High
501781,100660,13228.69,USD,2021-11-03,0.0,Annual,1.0,13228.69,0.0,13228.69,Low
501782,100660,13860.78,USD,2022-12-04,0.0,Annual,1.0,13860.78,0.0,13860.78,Low
501783,100661,16483.02,USD,2019-11-25,0.0,Annual,1.0,16483.02,0.0,16483.02,Low
501784,100661,17888.36,AED,2021-05-18,0.0,Annual,0.27,,0.0,,Unknown
501785,100661,18762.52,USD,2023-05-18,0.0,Monthly,1.0,18762.52,0.0,18762.52,Low
501786,100661,19235.34,USD,2023-11-20,0.0,Annual,1.0,19235.34,0.0,19235.34,Low
501787,100661,20330.31,USD,2025-10-22,0.0,Annual,1.0,20330.31,0.0,20330.31,Low
501788,100662,,USD,2018-03-12,3192.95,Annual,1.0,,3192.95,,Unknown
501789,100662,41579.5,AED,2018-11-29,3643.63,Annual,0.27,11226.46,983.78,11226.46,Low
501790,100663,28434.24,USD,2016-08-30,0.0,Annual,1.0,28434.24,0.0,28434.24,Low
501791,100663,30181.07,USD,2021-12-22,0.0,Annual,1.0,30181.07,0.0,30181.07,Medium
501792,100663,31150.62,USD,2022-04-19,0.0,Annual,1.0,31150.62,0.0,31150.62,Medium
501793,100663,33702.94,INR,2025-02-18,0.0,Annual,0.012,,0.0,,Unknown
501794,100663,36547.0,USD,2025-04-25,0.0,Monthly,1.0,36547.0,0.0,36547.0,Medium
501795,100664,42037.5,USD,2022-08-31,1018.0,Annual,1.0,42037.5,1018.0,42037.5,Medium
501796,100664,45681.45,AED,2025-07-13,5925.3,Annual,0.27,12333.99,1599.83,12333.99,Low
501797,100665,62897.58,USD,2021-03-20,11125.64,Annual,1.0,62897.58,11125.64,62897.58,Medium
501798,100666,12508.94,USD,2019-01-29,0.0,Annual,1.0,12508.94,0.0,12508.94,Low
501799,100666,,JOD,2020-10-11,0.0,Annual,1.41,,0.0,,Unknown
501800,100666,14212.94,USD,2022-02-27,0.0,Monthly,1.0,14212.94,0.0,14212.94,Low
501801,100667,57091.74,USD,2022-08-05,8386.43,Annual,1.0,57091.74,8386.43,57091.74,Medium
501802,100667,59595.76,USD,2022-01-11,5703.26,Annual,1.0,59595.76,5703.26,59595.76,Medium
501803,100667,63000.0,USD,2024-02-06,4777.78,Monthly,1.0,63000.0,4777.78,63000.0,Medium
501804,100667,67690.44,USD,2024-05-12,4666.48,Annual,1.0,67690.44,4666.48,67690.44,Medium
501805,100668,21693.94,USD,2025-08-10,0.0,Annual,1.0,21693.94,0.0,21693.94,Low
501806,100669,81826.06,AED,2021-05-27,12315.45,Annual,0.27,22093.04,3325.17,22093.04,Low
501807,100669,84192.46,USD,2023-03-25,7490.58,Annual,1.0,84192.46,7490.58,84192.46,High
501808,100670,27932.81,USD,2017-08-05,0.0,Annual,1.0,27932.81,0.0,27932.81,Low
501809,100670,29747.8,USD,2020-12-03,0.0,Annual,1.0,29747.8,0.0,29747.8,Low
501810,100670,30801.98,USD,2021-05-05,0.0,Annual,1.0,30801.98,0.0,30801.98,Medium
501811,100670,32625.4,USD,2021-11-19,0.0,Annual,1.0,32625.4,0.0,32625.4,Medium
501812,100670,34196.39,USD,2025-09-16,0.0,Monthly,1.0,34196.39,0.0,34196.39,Medium
501813,100671,11152.0,USD,2020-11-11,6619.75,Monthly,1.0,11152.0,6619.75,11152.0,Low
501814,100671,12201.13,USD,2021-03-24,767.3,Annual,1.0,12201.13,767.3,12201.13,Low
501815,100671,12532.57,USD,2021-12-21,1190.65,Annual,1.0,12532.57,1190.65,12532.57,Low
501816,100671,13279.22,JOD,2025-07-24,1780.87,Annual,1.41,18723.7,2511.03,18723.7,Low
501817,100671,14355.15,USD,2025-10-24,820.38,Annual,1.0,14355.15,820.38,14355.15,Low
501818,100672,17883.24,USD,2021-08-22,0.0,Annual,1.0,17883.24,0.0,17883.24,Low
501819,100672,19150.18,USD,2022-01-20,0.0,Annual,1.0,19150.18,0.0,19150.18,Low
501820,100672,19642.69,USD,2022-08-21,0.0,Monthly,1.0,19642.69,0.0,19642.69,Low
501821,100672,20887.78,INR,2023-09-08,0.0,Annual,0.012,,0.0,,Unknown
501822,100673,38546.11,USD,2023-03-15,4139.32,Annual,1.0,38546.11,4139.32,38546.11,Medium
501823,100673,40391.11,USD,2023-04-18,6063.83,Annual,1.0,40391.11,6063.83,40391.11,Medium
501824,100673,43816.74,USD,2025-12-15,2171.99,Annual,1.0,43816.74,2171.99,43816.74,Medium
501825,100673,46732.35,JOD,2025-12-16,1372.86,Annual,1.41,65892.61,1935.73,65892.61,Medium
501826,100673,49722.88,USD,2026-04-04,6852.64,Annual,1.0,49722.88,6852.64,49722.88,Medium
501827,100674,57066.76,USD,2024-12-06,7022.82,Monthly,1.0,57066.76,7022.82,57066.76,Medium
501828,100674,60948.03,USD,2025-06-10,3209.3,Annual,1.0,60948.03,3209.3,60948.03,Medium
501829,100675,44126.68,USD,2019-01-17,4105.95,Annual,1.0,44126.68,4105.95,44126.68,Medium
501830,100675,45450.6,USD,2021-05-12,5765.95,Annual,1.0,45450.6,5765.95,45450.6,Medium
501831,100675,48794.05,USD,2021-12-03,6562.84,Annual,1.0,48794.05,6562.84,48794.05,Medium
501832,100675,51980.3,USD,2023-07-05,4752.59,Annual,1.0,51980.3,4752.59,51980.3,Medium
501833,100676,30852.23,USD,2023-06-26,3970.36,Annual,1.0,30852.23,3970.36,30852.23,Medium
501834,100676,33206.28,USD,2023-11-09,1406.47,Annual,1.0,33206.28,1406.47,33206.28,Medium
501835,100677,31942.27,USD,2022-08-15,0.0,Monthly,1.0,31942.27,0.0,31942.27,Medium
501836,100678,62462.07,USD,2022-06-14,5444.45,Annual,1.0,62462.07,5444.45,62462.07,Medium
501837,100678,64737.32,USD,2023-01-21,6688.25,Annual,1.0,64737.32,6688.25,64737.32,Medium
501838,100679,27706.27,USD,2016-07-10,0.0,Annual,1.0,27706.27,0.0,27706.27,Low
501839,100680,35386.62,USD,2020-12-30,0.0,Annual,1.0,35386.62,0.0,35386.62,Medium
501840,100680,37838.0,EGP,2023-03-07,0.0,Annual,0.021,,0.0,,Unknown
501841,100681,28060.78,USD,2024-09-11,3665.45,Annual,1.0,28060.78,3665.45,28060.78,Low
501842,100682,42454.57,USD,2021-05-31,5564.94,Annual,1.0,42454.57,5564.94,42454.57,Medium
501843,100683,70759.06,USD,2020-07-22,8299.41,Annual,1.0,70759.06,8299.41,70759.06,High
501844,100683,73610.56,USD,2021-01-06,8323.34,Annual,1.0,73610.56,8323.34,73610.56,High
501845,100683,76603.09,JOD,2021-09-08,10298.08,Monthly,1.41,108010.36,14520.29,108010.36,High
501846,100683,83182.4,USD,2023-09-21,14130.18,Annual,1.0,83182.4,14130.18,83182.4,High
501847,100683,88670.85,USD,2026-04-06,4619.5,Annual,1.0,88670.85,4619.5,88670.85,High
501848,100684,14916.93,EGP,2020-06-13,0.0,Annual,0.021,,0.0,,Unknown
501849,100684,15356.05,USD,2021-07-15,0.0,Monthly,1.0,15356.05,0.0,15356.05,Low
501850,100684,16542.14,USD,2023-02-17,0.0,Monthly,1.0,16542.14,0.0,16542.14,Low
501851,100684,17052.3,USD,2025-01-09,0.0,Monthly,1.0,17052.3,0.0,17052.3,Low
501852,100685,21503.5,USD,2019-11-15,0.0,Annual,1.0,21503.5,0.0,21503.5,Low
501853,100686,34881.88,USD,2023-10-06,2324.01,Annual,1.0,34881.88,2324.01,34881.88,Medium
501854,100686,36300.43,USD,2026-02-24,3114.45,Annual,1.0,36300.43,3114.45,36300.43,Medium
501855,100687,36551.73,USD,2021-03-20,4383.37,Annual,1.0,36551.73,4383.37,36551.73,Medium
501856,100687,39166.99,USD,2023-10-12,6052.23,Annual,1.0,39166.99,6052.23,39166.99,Medium
501857,100688,35021.1,USD,2020-08-16,2216.5,Annual,1.0,35021.1,2216.5,35021.1,Medium
501858,100689,12867.01,USD,2022-09-28,0.0,Annual,1.0,12867.01,0.0,12867.01,Low
501859,100689,13735.25,USD,2023-04-07,0.0,Annual,1.0,13735.25,0.0,13735.25,Low
501860,100689,14883.54,EGP,2024-04-17,0.0,Annual,0.021,,0.0,,Unknown
501861,100689,15427.66,USD,2024-05-26,0.0,Annual,1.0,15427.66,0.0,15427.66,Low
501862,100689,16786.33,USD,2024-09-06,0.0,Annual,1.0,16786.33,0.0,16786.33,Low
501863,100690,21678.2,USD,2024-09-10,0.0,Annual,1.0,21678.2,0.0,21678.2,Low
501864,100691,66859.02,USD,2025-05-24,5513.3,Annual,1.0,66859.02,5513.3,66859.02,Medium
501865,100691,71672.97,USD,2025-07-26,4557.95,Monthly,1.0,71672.97,4557.95,71672.97,High
501866,100692,17337.84,INR,2024-03-23,0.0,Annual,0.012,,0.0,,Unknown
501867,100692,18004.76,USD,2025-04-07,0.0,Annual,1.0,18004.76,0.0,18004.76,Low
501868,100693,60261.35,USD,2016-03-23,5946.79,Monthly,1.0,60261.35,5946.79,60261.35,Medium
501869,100693,64822.58,USD,2017-03-11,7854.81,Annual,1.0,64822.58,7854.81,64822.58,Medium
501870,100693,67977.79,USD,2022-12-01,1622.75,Monthly,1.0,67977.79,1622.75,67977.79,Medium
501871,100694,21424.43,USD,2024-05-25,0.0,Monthly,1.0,21424.43,0.0,21424.43,Low
501872,100694,22245.88,USD,2025-03-04,0.0,Annual,1.0,22245.88,0.0,22245.88,Low
501873,100694,,USD,2025-03-08,0.0,Annual,1.0,,0.0,,Unknown
501874,100694,113338.18,INR,2025-05-01,0.0,Annual,0.012,,0.0,,Unknown
501875,100695,96285.76,USD,2016-07-12,15371.68,Annual,1.0,96285.76,15371.68,96285.76,High
501876,100695,104737.03,USD,2017-12-06,5816.16,Annual,1.0,104737.03,5816.16,104737.03,High
