review_id,employee_id,review_date,performance_score,manager_score,goals_met_percentage,promotion_recommended,reviewer_id,performance_category
701353,100565,2022-07-01,4.28,4.04,90.2,True,100064,Strong Performer
701354,100565,2022-07-20,3.79,3.32,76.8,False,100064,Strong Performer
701355,100565,2023-06-25,3.96,3.92,85.3,False,100064,Strong Performer
701356,100565,2023-12-17,3.86,4.14,87.1,False,100064,Strong Performer
701357,100566,2021-01-19,4.01,3.33,81.3,False,100174,Strong Performer
701358,100566,2022-06-06,4.3,4.28,96.7,True,100174,Strong Performer
701359,100566,2022-09-29,3.61,3.56,69.0,False,100174,Strong Performer
701360,100567,2022-09-28,2.4,2.1,51.8,False,100454,Low Performer
701361,100567,2022-10-22,2.11,2.03,20.1,False,100454,Low Performer
701362,100567,2024-02-09,1.95,1.91,59.0,False,100454,Low Performer
701363,100567,2025-05-01,2.56,2.65,26.3,False,100454,Meets Expectations
701364,100568,2021-06-27,2.55,2.39,49.0,False,100529,Meets Expectations
701365,100568,2021-11-29,3.13,3.12,49.3,False,100529,Meets Expectations
701366,100568,2023-03-23,2.32,1.46,44.9,False,100529,Low Performer
701367,100569,2022-05-02,3.89,3.21,74.8,True,100002,Strong Performer
701368,100569,2022-09-12,3.78,3.59,63.4,False,100002,Strong Performer
701369,100570,2021-01-02,4.16,4.17,71.5,False,100306,Strong Performer
701370,100570,2025-05-24,4.1,4.01,88.1,True,100306,Strong Performer
701371,100571,2022-02-04,3.08,2.84,70.9,False,100387,Meets Expectations
701372,100571,2023-09-03,2.48,2.48,52.2,False,100387,Low Performer
701373,100572,2025-04-21,2.98,2.89,52.7,False,101432,Meets Expectations
701374,100572,2025-07-05,3.38,2.73,83.5,False,100454,Meets Expectations
701375,100572,2025-10-21,2.88,2.17,64.0,False,100613,Meets Expectations
701376,100572,2026-01-15,3.47,3.4,65.5,False,101409,Meets Expectations
701377,100573,2022-04-23,4.0,3.54,,True,100115,Strong Performer
701378,100573,2023-03-26,4.18,4.14,79.7,True,100115,Strong Performer
701379,100573,2023-04-04,3.94,4.14,83.9,False,100115,Strong Performer
701380,100573,2023-06-06,3.96,3.55,73.4,False,100115,Strong Performer
701381,100574,2023-01-19,2.89,3.08,36.5,False,100532,Meets Expectations
701382,100574,2023-10-16,2.73,2.01,52.6,False,100532,Meets Expectations
701383,100574,2024-12-19,2.38,2.71,36.1,False,100532,Low Performer
701384,100574,2025-12-05,3.05,3.37,74.5,False,100532,Meets Expectations
701385,100575,2023-12-03,3.29,3.54,71.9,False,100528,Meets Expectations
701386,100575,2024-05-11,4.11,3.97,70.6,True,100528,Strong Performer
701387,100575,2024-05-27,3.76,4.13,72.3,False,100528,Strong Performer
701388,100575,2025-10-22,3.91,4.4,47.1,True,100528,Strong Performer
701389,100576,2021-05-08,4.43,4.68,93.6,False,100416,Strong Performer
701390,100576,2021-05-10,4.47,4.69,,False,100416,Strong Performer
701391,100576,2021-06-15,4.42,4.76,,False,100416,Strong Performer
701392,100576,2021-10-26,4.59,3.49,95.6,True,100416,High Performer
701393,100577,2025-06-25,3.32,2.56,58.1,False,100132,Meets Expectations
701394,100577,2026-01-15,3.2,2.89,86.1,False,100132,Meets Expectations
701395,100578,2021-12-07,4.34,4.49,,False,100175,Strong Performer
701396,100579,2024-11-08,2.23,,57.0,False,100183,Low Performer
701397,100579,2024-12-13,1.9,1.8,44.0,False,100183,Low Performer
701398,100581,2021-10-30,3.25,3.42,56.2,False,100188,Meets Expectations
701399,100581,2024-09-19,3.17,2.17,40.4,False,100188,Meets Expectations
701400,100581,2024-12-04,2.56,3.01,69.8,False,100188,Meets Expectations
701401,100582,2026-02-17,3.58,2.93,67.4,False,101030,Strong Performer
701402,100582,2026-03-07,4.36,3.83,65.1,True,101315,Strong Performer
701403,100582,2026-03-23,4.36,4.95,68.1,False,100620,Strong Performer
701404,100583,2021-02-18,2.96,3.06,48.8,False,100181,Meets Expectations
701405,100583,2024-08-15,2.15,2.35,74.1,False,100181,Low Performer
701406,100584,,2.19,1.79,47.0,False,100497,Low Performer
701407,100585,2022-07-24,4.76,5.0,,False,100375,High Performer
701408,100585,2022-09-05,,5.0,,False,100375,Unknown
701409,100585,2025-09-19,4.7,4.71,75.4,True,100375,High Performer
701410,100585,2026-01-16,4.52,4.21,90.8,True,100375,High Performer
701411,100586,2021-02-16,2.99,3.07,78.7,False,100465,Meets Expectations
701412,100586,2022-02-09,2.82,2.02,59.5,False,100465,Meets Expectations
701413,100586,2024-09-25,4.01,4.63,82.5,True,100465,Strong Performer
701414,100587,2021-05-09,3.74,2.07,76.6,False,100197,Strong Performer
701415,100587,2021-07-17,3.74,3.93,51.0,False,100197,Strong Performer
701416,100587,2023-07-16,3.7,3.3,83.6,False,100197,Strong Performer
701417,100587,2025-11-23,4.41,4.37,90.0,True,100197,Strong Performer
701418,100588,2022-01-02,3.63,4.1,78.9,False,100454,Strong Performer
701419,100588,2022-08-03,4.33,4.31,80.7,True,100454,Strong Performer
701420,100588,2022-12-14,3.53,3.55,50.2,False,100454,Strong Performer
701421,100588,2025-07-29,4.18,3.8,97.6,False,100454,Strong Performer
701422,100589,2021-07-18,3.87,4.18,84.9,True,100103,Strong Performer
701423,100589,2025-07-12,3.25,3.98,72.8,False,101489,Meets Expectations
701424,100590,2022-10-08,4.64,4.31,93.5,True,100154,High Performer
701425,100590,2023-07-01,4.54,4.94,,False,100154,High Performer
701426,100590,2025-01-06,4.15,3.85,71.3,True,100154,Strong Performer
701427,100590,2025-01-29,5.0,5.0,,False,100154,High Performer
701428,100591,2025-01-11,2.97,2.29,60.3,False,100265,Meets Expectations
701429,100591,2025-05-24,2.94,2.47,57.4,False,101424,Meets Expectations
701430,100592,2023-11-21,3.41,3.17,85.1,False,100025,Meets Expectations
701431,100592,2024-07-12,3.22,3.13,49.5,False,100025,Meets Expectations
701432,100592,2024-11-07,3.19,2.91,75.3,False,100025,Meets Expectations
701433,100592,2025-05-16,2.94,2.22,80.7,False,100025,Meets Expectations
701434,100593,2022-05-24,3.56,4.04,75.8,False,100535,Strong Performer
701435,100593,2025-01-20,3.58,4.36,76.4,False,100535,Strong Performer
701436,100593,2025-12-24,3.93,4.01,,True,100535,Strong Performer
701437,100594,2025-01-21,3.27,3.3,70.3,False,100177,Meets Expectations
701438,100595,2024-09-16,4.44,4.23,91.8,False,100183,Strong Performer
701439,100596,2023-03-17,3.49,2.82,94.8,False,100710,Meets Expectations
701440,100596,2024-04-12,3.69,3.88,97.7,False,100515,Strong Performer
701441,100596,2025-05-04,3.46,3.38,89.3,False,101364,Meets Expectations
701442,100597,2022-04-30,1.51,1.68,25.0,False,101405,Low Performer
701443,100598,2023-11-02,4.56,4.97,85.6,True,100521,High Performer
701444,100598,2025-02-18,4.53,4.47,,True,100521,High Performer
701445,100599,2023-08-22,4.3,4.34,74.9,True,100200,Strong Performer
701446,100599,2025-10-07,4.43,4.55,,True,100200,Strong Performer
701447,100600,2025-07-21,3.16,3.6,70.8,False,100338,Meets Expectations
701448,100600,2025-09-21,3.04,3.64,55.3,False,100338,Meets Expectations
701449,100601,2021-08-19,4.31,4.02,74.2,True,100022,Strong Performer
701450,100602,2025-10-01,3.43,4.49,79.2,False,100382,Meets Expectations
701451,100603,2023-05-28,2.56,2.51,55.3,False,100346,Meets Expectations
701452,100603,2023-12-16,3.13,3.71,68.4,False,100346,Meets Expectations
701453,100603,2025-10-26,3.04,2.73,57.2,False,100346,Meets Expectations
701454,100603,2025-12-06,2.68,,64.9,False,100346,Meets Expectations
701455,100604,2021-04-27,2.81,3.21,65.5,False,100143,Meets Expectations
701456,100604,2023-04-17,3.2,,49.2,False,100143,Meets Expectations
701457,100604,2025-01-28,3.31,3.57,72.6,False,100143,Meets Expectations
701458,100605,2022-12-17,3.98,4.26,76.7,False,100504,Strong Performer
701459,100605,2023-05-07,3.98,4.6,91.8,True,100504,Strong Performer
701460,100605,2023-07-05,3.91,3.61,78.5,False,100504,Strong Performer
701461,100606,2022-12-01,3.75,3.57,86.2,False,100282,Strong Performer
701462,100606,2023-08-23,3.75,4.08,65.2,False,100282,Strong Performer
701463,100607,2025-11-10,2.48,2.24,69.0,False,100051,Low Performer
701464,100608,2022-04-03,4.29,3.86,86.7,False,100498,Strong Performer
701465,100608,2025-01-16,4.25,4.28,87.3,True,100498,Strong Performer
701466,100609,2024-07-07,4.29,4.67,87.8,True,100257,Strong Performer
701467,100610,2021-06-14,3.75,,79.8,False,100490,Strong Performer
701468,100610,2023-12-14,4.59,4.26,74.7,False,100490,High Performer
701469,100611,2023-05-15,4.24,4.0,78.9,True,100399,Strong Performer
701470,100611,2023-08-03,3.5,3.13,69.8,False,100234,Strong Performer
701471,100611,2025-01-02,4.1,3.85,84.2,False,101139,Strong Performer
701472,100611,2026-04-09,3.94,3.52,,False,100337,Strong Performer
701473,100612,2025-08-16,4.94,4.79,88.6,True,100306,High Performer
701474,100613,2022-04-09,2.9,3.14,50.9,False,100481,Meets Expectations
701475,100613,2023-04-24,2.85,2.99,79.2,False,100481,Meets Expectations
701476,100613,2023-11-10,3.1,2.76,59.2,False,100481,Meets Expectations
701477,100613,2024-05-24,3.6,3.53,90.9,False,100481,Strong Performer
701478,100614,2021-05-19,3.37,3.29,78.1,False,100544,Meets Expectations
701479,100614,2021-10-10,3.65,3.3,84.9,False,100544,Strong Performer
701480,100615,2023-05-10,3.59,,54.7,False,100497,Strong Performer
701481,100615,2024-01-10,3.44,2.99,59.7,False,100497,Meets Expectations
701482,100615,2024-04-20,4.03,4.43,95.4,True,100497,Strong Performer
701483,100615,2026-01-12,3.23,3.51,59.7,False,100497,Meets Expectations
701484,100616,2022-11-09,3.78,4.66,,False,100528,Strong Performer
701485,100616,2024-06-11,3.25,2.62,46.5,False,100528,Meets Expectations
701486,100616,2024-06-21,3.66,3.96,75.1,False,100528,Strong Performer
701487,100616,2025-07-25,3.7,3.79,77.8,False,100528,Strong Performer
701488,100617,2021-06-18,3.05,3.81,50.3,False,100467,Meets Expectations
701489,100617,2021-07-03,3.68,3.17,88.8,False,100467,Strong Performer
701490,100618,2026-05-01,3.59,3.64,76.8,False,100056,Strong Performer
701491,100618,2026-05-01,3.04,2.48,59.3,False,100056,Meets Expectations
701492,100619,2022-01-20,4.67,4.86,92.2,True,101171,High Performer
701493,100619,2022-04-19,4.31,3.69,86.6,False,101131,Strong Performer
701494,100619,2022-10-24,4.18,4.28,,False,100958,Strong Performer
701495,100619,2025-12-25,4.2,4.47,85.4,False,100695,Strong Performer
701496,100620,2022-11-12,3.78,3.46,84.3,False,100154,Strong Performer
701497,100620,2025-05-26,3.76,4.0,54.7,False,100154,Strong Performer
701498,100621,2021-02-21,4.47,4.37,71.2,False,100492,Strong Performer
701499,100621,2021-06-16,5.0,5.0,,False,100492,High Performer
701500,100621,2021-10-30,4.64,4.48,94.2,True,100492,High Performer
701501,100621,2021-12-15,4.68,4.57,80.6,True,100492,High Performer
701502,100622,2024-02-14,3.54,3.45,74.2,False,101621,Strong Performer
701503,100622,2024-05-20,3.39,3.32,66.7,False,100931,Meets Expectations
701504,100622,2024-11-09,3.5,3.69,85.1,False,101401,Strong Performer
701505,100622,2025-01-30,4.0,4.34,,False,101620,Strong Performer
701506,100623,2022-01-16,3.51,2.85,,False,100542,Strong Performer
701507,100623,2022-01-22,3.49,3.15,68.0,False,100542,Meets Expectations
701508,100623,2022-04-24,4.04,3.77,90.6,True,100542,Strong Performer
701509,100623,2025-04-09,3.74,3.71,81.9,False,100542,Strong Performer
701510,100625,2024-08-23,3.57,3.81,49.4,False,100102,Strong Performer
701511,100625,2025-08-23,2.68,2.79,58.2,False,100102,Meets Expectations
701512,100625,2026-04-19,3.49,3.29,87.8,False,100102,Meets Expectations
701513,100626,2022-01-17,3.93,4.49,53.1,True,100445,Strong Performer
701514,100627,2023-04-05,3.2,3.44,65.4,False,100615,Meets Expectations
701515,100627,2023-04-11,3.08,2.32,31.3,False,100615,Meets Expectations
701516,100627,2023-05-21,2.94,3.4,44.0,False,100615,Meets Expectations
701517,100627,2024-06-09,3.1,2.92,50.0,False,100615,Meets Expectations
701518,100628,2021-09-17,4.28,3.87,72.2,False,100122,Strong Performer
701519,100628,2022-10-14,3.6,4.04,96.0,False,100122,Strong Performer
701520,100629,2021-12-10,3.82,4.74,,True,100160,Strong Performer
701521,100629,2023-06-13,3.56,3.8,73.8,False,100160,Strong Performer
701522,100629,2023-11-22,3.45,2.79,69.0,False,100160,Meets Expectations
701523,100630,2023-07-18,3.04,2.84,48.3,False,101680,Meets Expectations
701524,100630,2023-07-25,3.13,2.48,72.5,False,101302,Meets Expectations
701525,100631,2024-11-29,1.56,1.46,31.9,False,100226,Low Performer
701526,100631,2024-12-19,1.68,2.45,23.0,False,100226,Low Performer
701527,100632,2021-10-29,2.67,2.06,47.7,False,100306,Meets Expectations
701528,100632,2022-06-02,3.28,2.96,77.3,False,100306,Meets Expectations
701529,100633,2025-11-17,2.11,2.08,42.6,False,100615,Low Performer
701530,100634,2026-01-14,3.76,3.74,71.2,False,100521,Strong Performer
701531,100634,2026-01-24,3.82,3.42,97.2,True,100521,Strong Performer
701532,100634,2026-04-22,3.89,4.08,77.7,False,100521,Strong Performer
701533,100635,2021-11-07,4.0,4.07,86.7,False,100355,Strong Performer
701534,100636,2023-12-24,3.39,,76.2,False,100397,Meets Expectations
701535,100636,2024-01-19,3.26,3.01,68.3,False,100397,Meets Expectations
701536,100636,2025-06-30,3.39,2.19,59.7,False,100397,Meets Expectations
701537,100637,2024-12-27,3.43,4.22,76.0,False,101726,Meets Expectations
701538,100637,2025-11-09,3.88,3.27,67.5,True,101183,Strong Performer
701539,100637,2026-02-13,3.7,3.82,68.6,False,101082,Strong Performer
701540,100637,2026-02-26,3.92,4.17,83.6,False,100342,Strong Performer
701541,100638,2024-11-23,4.55,3.97,89.6,True,101710,High Performer
701542,100638,2025-04-19,4.15,,73.6,False,100002,Strong Performer
701543,100638,2025-04-22,4.38,4.04,72.9,False,100516,Strong Performer
701544,100638,2025-09-19,4.61,3.79,,False,100438,High Performer
701545,100639,2023-01-03,3.58,3.4,69.4,False,100532,Strong Performer
701546,100639,2024-05-30,3.2,2.45,59.9,False,100532,Meets Expectations
701547,100640,2023-02-26,4.61,4.62,92.5,True,100503,High Performer
701548,100640,2023-03-31,4.1,4.07,,True,100503,Strong Performer
701549,100640,2026-04-20,4.89,5.0,,True,100503,High Performer
701550,100641,2022-10-08,3.97,4.49,66.5,False,101524,Strong Performer
701551,100642,2023-04-11,3.77,4.3,79.1,False,100478,Strong Performer
701552,100642,2026-02-15,3.36,3.09,66.9,False,100478,Meets Expectations
701553,100643,2024-10-18,4.48,4.7,85.9,True,100107,Strong Performer
701554,100643,2025-10-18,4.38,4.59,96.2,False,100107,Strong Performer
701555,100644,2021-04-15,4.72,5.0,,False,100108,High Performer
701556,100645,2022-06-21,2.62,2.74,28.1,False,100622,Meets Expectations
701557,100645,2024-02-05,2.77,3.0,52.7,False,100622,Meets Expectations
701558,100645,2025-03-19,2.2,1.78,43.6,False,100622,Low Performer
701559,100645,2025-09-16,2.34,2.5,59.2,False,100622,Low Performer
701560,100646,2025-05-31,3.6,3.45,75.2,False,100175,Strong Performer
701561,100647,2022-05-26,2.9,2.85,48.9,False,100249,Meets Expectations
701562,100647,2022-10-14,3.13,3.17,54.9,False,100249,Meets Expectations
701563,100647,2023-12-31,3.8,3.6,67.1,False,100249,Strong Performer
701564,100648,2021-02-05,2.55,2.68,31.8,False,100588,Meets Expectations
701565,100648,2021-02-24,2.62,2.52,67.4,False,100588,Meets Expectations
701566,100648,2022-03-06,3.43,3.44,81.1,False,100588,Meets Expectations
701567,100649,2025-03-19,3.27,2.94,47.2,False,100143,Meets Expectations
701568,100649,2025-09-01,2.98,3.25,61.9,False,101042,Meets Expectations
701569,100649,2025-09-05,3.28,3.36,70.5,False,101004,Meets Expectations
701570,100649,2025-10-09,3.15,2.34,60.9,False,100374,Meets Expectations
701571,100650,2025-05-03,3.06,3.26,71.0,False,100089,Meets Expectations
701572,100650,2025-06-30,3.15,3.09,77.3,False,100089,Meets Expectations
701573,100651,2021-08-12,4.55,4.5,80.5,True,100291,High Performer
701574,100651,2023-06-13,4.33,4.18,81.4,True,100014,Strong Performer
701575,100652,2023-01-23,4.52,4.52,,True,100408,High Performer
701576,100652,2024-05-16,4.36,4.84,98.6,True,100408,Strong Performer
701577,100652,2025-04-06,3.99,3.71,75.7,False,100408,Strong Performer
701578,100654,2024-08-06,3.7,3.87,84.7,False,100106,Strong Performer
701579,100654,2025-01-17,3.02,2.28,72.9,False,100731,Meets Expectations
701580,100656,2023-02-28,4.31,4.43,79.9,True,100527,Strong Performer
701581,100657,2024-02-19,3.36,2.74,65.3,False,100563,Meets Expectations
701582,100657,2024-03-25,2.3,2.33,46.0,False,100563,Low Performer
701583,100657,2025-08-29,3.15,3.22,63.7,False,100563,Meets Expectations
701584,100658,2021-01-26,4.34,4.22,82.8,False,100059,Strong Performer
701585,100658,2021-09-26,3.97,5.0,65.1,False,100059,Strong Performer
701586,100658,2021-12-27,3.58,3.48,64.5,False,100059,Strong Performer
701587,100659,2025-10-25,3.18,3.41,60.7,False,100175,Meets Expectations
701588,100660,2021-05-16,2.75,2.02,49.5,False,100168,Meets Expectations
701589,100660,2021-07-11,2.35,2.68,37.4,False,100168,Low Performer
701590,100660,2022-12-11,2.94,1.83,64.3,False,100168,Meets Expectations
701591,100661,2022-03-31,1.72,1.66,38.1,False,100174,Low Performer
701592,100661,2023-10-10,2.66,2.21,46.4,False,100174,Meets Expectations
701593,100661,2023-12-18,3.05,2.82,62.5,False,100174,Meets Expectations
701594,100661,2024-05-04,2.6,2.54,76.5,False,100174,Meets Expectations
701595,100662,2021-03-10,2.47,2.87,43.9,False,100346,Low Performer
701596,100662,2025-05-30,3.29,3.74,61.7,False,100346,Meets Expectations
701597,100663,2022-05-24,3.44,3.77,55.2,False,100013,Meets Expectations
701598,100663,2022-06-16,3.59,3.25,80.1,False,100013,Strong Performer
701599,100663,2024-04-12,3.78,3.19,72.1,False,100013,Strong Performer
701600,100663,2024-10-10,3.13,2.47,74.8,False,100013,Meets Expectations
701601,100664,2022-08-09,2.16,,36.9,False,101217,Low Performer
701602,100664,2025-04-15,2.48,2.91,58.8,False,101154,Low Performer
701603,100664,2025-10-21,2.26,1.43,39.1,False,100074,Low Performer
701604,100665,2021-10-24,3.85,3.21,89.4,True,100311,Strong Performer
701605,100665,2023-02-24,3.69,3.22,,False,100311,Strong Performer
701606,100665,2023-06-29,3.73,2.75,69.0,False,100311,Strong Performer
701607,100665,2025-03-28,4.03,3.79,63.4,True,100311,Strong Performer
701608,100666,2021-04-20,4.31,4.65,87.5,False,100490,Strong Performer
701609,100666,2022-05-13,4.24,3.78,84.8,False,100490,Strong Performer
701610,100666,2023-02-25,4.48,3.82,91.1,True,100490,Strong Performer
701611,100667,2022-06-25,3.54,3.74,77.8,False,101574,Strong Performer
701612,100668,2025-05-04,4.43,4.1,99.4,True,100521,Strong Performer
701613,100668,2025-09-08,4.47,4.03,77.7,True,100521,Strong Performer
