survey_id,employee_id,survey_date,satisfaction_score,engagement_score,work_life_balance_score,manager_relationship_score,career_growth_score,compensation_satisfaction_score,overall_satisfaction_score,satisfaction_category
901037,100473,2024-05-18,4.0,3.0,3.0,4.0,4.0,4.0,3.67,High Satisfaction
901038,100473,2025-09-20,4.0,3.0,4.0,4.0,4.0,3.0,3.67,High Satisfaction
901039,100474,2025-02-14,3.0,,4.0,3.0,3.0,3.0,3.2,Medium Satisfaction
901040,100474,2025-04-19,3.0,4.0,4.0,3.0,,4.0,3.6,Medium Satisfaction
901041,100475,2022-02-26,2.0,2.0,3.0,2.0,2.0,2.0,2.17,Low Satisfaction
901042,100475,2022-05-10,2.0,3.0,2.0,2.0,2.0,1.0,2.0,Low Satisfaction
901043,100475,2022-03-12,2.0,1.0,2.0,2.0,2.0,1.0,1.67,Low Satisfaction
901044,100476,2024-01-31,5.0,,5.0,5.0,4.0,4.0,4.6,High Satisfaction
901045,100476,2025-01-07,4.0,3.0,3.0,4.0,4.0,4.0,3.67,High Satisfaction
901046,100476,2025-04-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
901047,100476,2025-12-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
901048,100477,2025-04-24,4.0,4.0,4.0,5.0,4.0,5.0,4.33,High Satisfaction
901049,100479,2025-01-30,2.0,3.0,2.0,2.0,2.0,2.0,2.17,Low Satisfaction
901050,100480,2023-11-28,2.0,1.0,3.0,3.0,2.0,1.0,2.0,Low Satisfaction
901051,100480,2024-02-25,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
901052,100481,2025-12-05,5.0,5.0,,5.0,5.0,5.0,5.0,High Satisfaction
901053,100481,2026-03-10,4.0,4.0,4.0,4.0,4.0,3.0,3.83,High Satisfaction
901054,100481,2026-03-23,4.0,4.0,4.0,4.0,3.0,4.0,3.83,High Satisfaction
901055,100482,2023-07-03,4.0,3.0,4.0,3.0,4.0,,3.6,High Satisfaction
901056,100485,2024-05-05,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Low Satisfaction
901057,100486,2024-10-10,3.0,4.0,4.0,3.0,3.0,3.0,3.33,Medium Satisfaction
901058,100486,2025-06-15,3.0,3.0,2.0,3.0,2.0,2.0,2.5,Medium Satisfaction
901059,100487,2022-09-21,4.0,4.0,4.0,3.0,4.0,4.0,3.83,High Satisfaction
901060,100487,2024-09-19,4.0,4.0,3.0,,3.0,3.0,3.4,High Satisfaction
901061,100490,2022-07-26,1.0,1.0,1.0,1.0,1.0,2.0,1.17,Low Satisfaction
901062,100490,2023-01-31,2.0,2.0,1.0,1.0,1.0,2.0,1.5,Low Satisfaction
901063,100490,2024-01-12,2.0,2.0,1.0,2.0,1.0,2.0,1.67,Low Satisfaction
901064,100490,2024-03-04,1.0,1.0,1.0,1.0,1.0,2.0,1.17,Low Satisfaction
901065,100491,2024-06-02,3.0,3.0,3.0,4.0,3.0,4.0,3.33,Medium Satisfaction
901066,100491,2024-11-03,3.0,3.0,3.0,4.0,4.0,4.0,3.5,Medium Satisfaction
901067,100491,2024-12-13,2.0,2.0,1.0,2.0,3.0,2.0,2.0,Low Satisfaction
901068,100491,2025-07-03,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
901069,100492,2023-03-07,3.0,3.0,2.0,3.0,3.0,3.0,2.83,Medium Satisfaction
901070,100492,2023-11-11,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
901071,100494,2023-09-09,4.0,5.0,4.0,4.0,4.0,3.0,4.0,High Satisfaction
901072,100494,2025-01-16,4.0,4.0,4.0,5.0,4.0,4.0,4.17,High Satisfaction
901073,100496,2026-01-28,4.0,5.0,5.0,4.0,4.0,4.0,4.33,High Satisfaction
901074,100496,2026-03-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
901075,100497,2024-08-20,3.0,3.0,2.0,4.0,3.0,3.0,3.0,Medium Satisfaction
901076,100497,2024-10-25,3.0,3.0,2.0,3.0,3.0,3.0,2.83,Medium Satisfaction
901077,100498,2026-02-05,4.0,4.0,5.0,4.0,4.0,4.0,4.17,High Satisfaction
901078,100498,2026-04-24,3.0,2.0,2.0,3.0,3.0,2.0,2.5,Medium Satisfaction
901079,100498,2026-04-27,3.0,4.0,4.0,2.0,3.0,2.0,3.0,Medium Satisfaction
901080,100499,2025-06-30,3.0,3.0,3.0,2.0,2.0,2.0,2.5,Medium Satisfaction
901081,100500,2022-06-02,3.0,3.0,4.0,3.0,2.0,1.0,2.67,Medium Satisfaction
901082,100501,2023-09-13,3.0,3.0,3.0,3.0,3.0,,3.0,Medium Satisfaction
901083,100503,2023-11-18,3.0,3.0,1.0,4.0,2.0,4.0,2.83,Medium Satisfaction
901084,100503,2025-06-06,3.0,2.0,4.0,3.0,2.0,3.0,2.83,Medium Satisfaction
901085,100503,2026-10-02,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
901086,100504,2023-06-29,4.0,4.0,4.0,4.0,4.0,2.0,3.67,High Satisfaction
901087,100505,2026-03-19,4.0,4.0,4.0,3.0,4.0,3.0,3.67,High Satisfaction
901088,100505,2026-03-29,3.0,4.0,4.0,3.0,4.0,3.0,3.5,Medium Satisfaction
901089,100505,2026-04-17,3.0,3.0,3.0,5.0,3.0,4.0,3.5,Medium Satisfaction
901090,100507,2022-07-19,4.0,4.0,3.0,5.0,4.0,4.0,4.0,High Satisfaction
901091,100507,2022-09-23,5.0,4.0,5.0,5.0,5.0,4.0,4.67,High Satisfaction
901092,100507,2023-05-19,4.0,4.0,4.0,3.0,4.0,,3.8,High Satisfaction
901093,100507,2024-04-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
901094,100508,2024-01-01,4.0,3.0,4.0,3.0,4.0,4.0,3.67,High Satisfaction
901095,100508,2024-07-10,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
901096,100508,2025-08-06,4.0,4.0,4.0,,3.0,4.0,3.8,High Satisfaction
901097,100508,2025-12-24,3.0,4.0,3.0,4.0,4.0,2.0,3.33,Medium Satisfaction
901098,100509,2022-10-27,4.0,4.0,4.0,4.0,3.0,3.0,3.67,High Satisfaction
901099,100510,2025-03-21,4.0,5.0,4.0,5.0,5.0,4.0,4.5,High Satisfaction
901100,100510,2025-04-08,4.0,4.0,5.0,5.0,4.0,4.0,4.33,High Satisfaction
901101,100510,2026-04-29,4.0,5.0,5.0,3.0,4.0,4.0,4.17,High Satisfaction
901102,100512,2022-04-04,3.0,3.0,3.0,5.0,3.0,3.0,3.33,Medium Satisfaction
901103,100512,2023-06-02,3.0,4.0,3.0,4.0,3.0,4.0,3.5,Medium Satisfaction
901104,100512,2024-01-27,3.0,3.0,3.0,3.0,4.0,4.0,3.33,Medium Satisfaction
901105,100515,2024-01-16,5.0,5.0,5.0,5.0,5.0,4.0,4.83,High Satisfaction
901106,100515,2024-05-18,5.0,4.0,5.0,5.0,4.0,4.0,4.5,High Satisfaction
901107,100516,2025-09-11,3.0,4.0,2.0,,3.0,4.0,3.2,Medium Satisfaction
901108,100518,2022-06-26,3.0,,3.0,3.0,,3.0,3.0,Medium Satisfaction
901109,100518,2022-08-25,3.0,4.0,3.0,3.0,3.0,3.0,3.17,Medium Satisfaction
901110,100518,2022-09-27,3.0,3.0,4.0,3.0,3.0,4.0,3.33,Medium Satisfaction
901111,100519,2025-08-20,3.0,2.0,2.0,2.0,2.0,2.0,2.17,Medium Satisfaction
901112,100520,2023-01-02,4.0,4.0,4.0,5.0,4.0,3.0,4.0,High Satisfaction
901113,100520,2023-01-10,4.0,5.0,4.0,4.0,4.0,4.0,4.17,High Satisfaction
901114,100520,2025-02-02,4.0,4.0,5.0,4.0,3.0,4.0,4.0,High Satisfaction
901115,100520,2025-06-08,3.0,3.0,4.0,3.0,4.0,3.0,3.33,Medium Satisfaction
901116,100521,2022-08-06,4.0,3.0,4.0,3.0,4.0,3.0,3.5,High Satisfaction
901117,100521,2023-02-23,4.0,3.0,3.0,5.0,5.0,5.0,4.17,High Satisfaction
901118,100521,2026-04-18,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
901119,100523,2025-05-30,3.0,3.0,3.0,3.0,2.0,3.0,2.83,Medium Satisfaction
901120,100523,2025-11-29,2.0,3.0,3.0,2.0,2.0,2.0,2.33,Low Satisfaction
901121,100523,2025-11-30,3.0,4.0,3.0,2.0,3.0,3.0,3.0,Medium Satisfaction
901122,100523,2026-04-30,2.0,3.0,2.0,1.0,2.0,2.0,2.0,Low Satisfaction
901123,100524,2023-06-22,3.0,3.0,,3.0,4.0,3.0,3.2,Medium Satisfaction
901124,100525,2023-10-31,3.0,2.0,2.0,4.0,2.0,3.0,2.67,Medium Satisfaction
901125,100525,2023-11-21,2.0,3.0,3.0,1.0,2.0,2.0,2.17,Low Satisfaction
901126,100525,2023-12-18,3.0,3.0,2.0,4.0,3.0,3.0,3.0,Medium Satisfaction
901127,100526,2022-08-22,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
901128,100526,2024-06-01,3.0,3.0,4.0,3.0,4.0,2.0,3.17,Medium Satisfaction
901129,100526,2026-03-08,3.0,3.0,3.0,3.0,3.0,4.0,3.17,Medium Satisfaction
901130,100527,2025-12-20,3.0,3.0,3.0,2.0,3.0,3.0,2.83,Medium Satisfaction
901131,100527,2026-01-27,3.0,4.0,3.0,3.0,3.0,3.0,3.17,Medium Satisfaction
901132,100527,2026-01-30,3.0,3.0,3.0,2.0,3.0,3.0,2.83,Medium Satisfaction
901133,100529,2022-04-17,4.0,4.0,4.0,4.0,,3.0,3.8,High Satisfaction
901134,100529,2025-07-01,4.0,3.0,4.0,4.0,4.0,4.0,3.83,High Satisfaction
901135,100529,2025-12-25,5.0,5.0,5.0,5.0,4.0,5.0,4.83,High Satisfaction
901136,100530,2022-04-15,4.0,4.0,4.0,3.0,3.0,4.0,3.67,High Satisfaction
901137,100530,2023-05-04,4.0,5.0,4.0,4.0,4.0,5.0,4.33,High Satisfaction
901138,100530,2023-12-12,4.0,3.0,4.0,3.0,4.0,3.0,3.5,High Satisfaction
901139,100531,2022-06-01,3.0,3.0,3.0,4.0,4.0,3.0,3.33,Medium Satisfaction
901140,100531,2023-06-20,3.0,3.0,4.0,3.0,3.0,4.0,3.33,Medium Satisfaction
901141,100531,2024-07-19,4.0,4.0,4.0,5.0,3.0,4.0,4.0,High Satisfaction
901142,100531,2026-02-13,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
901143,100532,2024-09-15,2.0,2.0,,1.0,1.0,1.0,1.4,Low Satisfaction
901144,100532,2025-04-28,2.0,3.0,2.0,2.0,2.0,2.0,2.17,Low Satisfaction
901145,100533,2023-06-30,3.0,3.0,2.0,3.0,3.0,3.0,2.83,Medium Satisfaction
901146,100533,2026-02-27,3.0,3.0,3.0,2.0,3.0,3.0,2.83,Medium Satisfaction
901147,100534,2022-10-25,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
901148,100534,2025-07-17,4.0,4.0,3.0,4.0,4.0,4.0,3.83,High Satisfaction
901149,100534,2025-10-22,4.0,4.0,4.0,4.0,3.0,3.0,3.67,High Satisfaction
901150,100534,2026-01-17,3.0,3.0,3.0,4.0,4.0,4.0,3.5,Medium Satisfaction
901151,100535,2023-11-01,4.0,4.0,4.0,5.0,5.0,5.0,4.5,High Satisfaction
901152,100535,2024-04-06,5.0,4.0,5.0,4.0,5.0,5.0,4.67,High Satisfaction
901153,100535,2024-07-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
901154,100535,2026-04-13,4.0,,4.0,5.0,4.0,4.0,4.2,High Satisfaction
901155,100536,2023-11-18,4.0,3.0,4.0,4.0,4.0,4.0,3.83,High Satisfaction
901156,100536,2023-11-24,4.0,4.0,5.0,4.0,4.0,4.0,4.17,High Satisfaction
901157,100536,2024-03-07,4.0,4.0,4.0,,3.0,4.0,3.8,High Satisfaction
901158,100536,2024-08-22,4.0,4.0,2.0,3.0,4.0,4.0,3.5,High Satisfaction
901159,100537,2025-05-31,2.0,3.0,2.0,3.0,3.0,2.0,2.5,Low Satisfaction
901160,100540,2022-02-05,3.0,4.0,4.0,3.0,3.0,1.0,3.0,Medium Satisfaction
901161,100540,2023-03-13,2.0,2.0,2.0,1.0,1.0,1.0,1.5,Low Satisfaction
901162,100540,2025-03-03,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
901163,100540,2025-10-22,2.0,3.0,2.0,2.0,2.0,2.0,2.17,Low Satisfaction
901164,100541,2025-08-23,3.0,4.0,3.0,3.0,3.0,3.0,3.17,Medium Satisfaction
901165,100541,2025-02-11,4.0,3.0,4.0,3.0,4.0,4.0,3.67,High Satisfaction
901166,100541,2025-11-06,3.0,3.0,2.0,3.0,2.0,4.0,2.83,Medium Satisfaction
901167,100542,2025-12-04,3.0,2.0,3.0,3.0,3.0,2.0,2.67,Medium Satisfaction
901168,100543,2022-07-05,2.0,2.0,1.0,1.0,1.0,2.0,1.5,Low Satisfaction
901169,100546,2025-09-03,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
901170,100546,2025-11-15,4.0,3.0,3.0,3.0,3.0,3.0,3.17,High Satisfaction
901171,100547,2026-04-09,2.0,2.0,3.0,3.0,3.0,2.0,2.5,Low Satisfaction
901172,100549,2024-01-16,4.0,4.0,4.0,5.0,5.0,4.0,4.33,High Satisfaction
901173,100551,2022-11-19,4.0,4.0,3.0,4.0,3.0,4.0,3.67,High Satisfaction
901174,100552,2023-09-14,2.0,2.0,2.0,1.0,2.0,1.0,1.67,Low Satisfaction
901175,100552,2024-12-11,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Low Satisfaction
901176,100552,2025-04-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Low Satisfaction
901177,100553,2022-03-11,3.0,4.0,3.0,3.0,3.0,2.0,3.0,Medium Satisfaction
901178,100553,2025-06-20,3.0,3.0,3.0,4.0,,2.0,3.0,Medium Satisfaction
901179,100553,2025-07-30,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
901180,100554,2025-01-04,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
901181,100555,2024-02-27,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
901182,100558,2023-09-12,5.0,5.0,5.0,4.0,5.0,5.0,4.83,High Satisfaction
901183,100559,2025-09-16,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
901184,100559,2026-03-19,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Low Satisfaction
901185,100560,2026-04-15,5.0,5.0,,4.0,5.0,5.0,4.8,High Satisfaction
901186,100560,2026-04-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
901187,100560,2026-05-01,5.0,,5.0,4.0,5.0,5.0,4.8,High Satisfaction
901188,100560,2026-05-01,4.0,5.0,4.0,5.0,5.0,5.0,4.67,High Satisfaction
901189,100561,2022-12-11,4.0,5.0,4.0,5.0,4.0,4.0,4.33,High Satisfaction
901190,100562,2022-03-23,4.0,4.0,4.0,4.0,4.0,3.0,3.83,High Satisfaction
901191,100562,2024-06-24,4.0,4.0,5.0,5.0,4.0,4.0,4.33,High Satisfaction
901192,100562,2024-08-04,4.0,4.0,5.0,5.0,4.0,4.0,4.33,High Satisfaction
901193,100563,2024-09-14,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
901194,100563,2024-10-23,5.0,5.0,4.0,5.0,5.0,5.0,4.83,High Satisfaction
901195,100564,2024-05-10,3.0,4.0,,4.0,3.0,4.0,3.6,Medium Satisfaction
901196,100565,2022-07-25,4.0,4.0,3.0,4.0,4.0,3.0,3.67,High Satisfaction
901197,100565,2023-10-08,4.0,4.0,4.0,4.0,5.0,4.0,4.17,High Satisfaction
901198,100565,2026-03-28,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
901199,100566,2022-09-22,4.0,4.0,4.0,4.0,3.0,3.0,3.67,High Satisfaction
901200,100567,2022-07-03,5.0,5.0,4.0,5.0,5.0,5.0,4.83,High Satisfaction
901201,100567,2024-09-29,5.0,5.0,4.0,4.0,5.0,4.0,4.5,High Satisfaction
901202,100568,2022-08-04,4.0,4.0,4.0,4.0,3.0,4.0,3.83,High Satisfaction
901203,100568,2023-10-19,4.0,5.0,4.0,3.0,5.0,4.0,4.17,High Satisfaction
901204,100568,2024-01-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
901205,100569,2022-10-22,3.0,2.0,2.0,3.0,2.0,2.0,2.33,Medium Satisfaction
901206,100570,2023-01-28,5.0,5.0,4.0,5.0,4.0,4.0,4.5,High Satisfaction
901207,100570,2023-04-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
901208,100570,2025-02-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
901209,100570,2025-06-23,4.0,5.0,5.0,,5.0,4.0,4.6,High Satisfaction
901210,100571,2022-12-21,4.0,4.0,5.0,3.0,4.0,5.0,4.17,High Satisfaction
901211,100571,2024-04-22,3.0,3.0,4.0,4.0,3.0,3.0,3.33,Medium Satisfaction
901212,100571,2026-04-16,4.0,4.0,2.0,4.0,3.0,2.0,3.17,High Satisfaction
901213,100572,2025-10-13,3.0,2.0,3.0,3.0,2.0,2.0,2.5,Medium Satisfaction
901214,100572,2025-12-20,2.0,2.0,1.0,3.0,3.0,2.0,2.17,Low Satisfaction
901215,100572,2026-04-07,3.0,3.0,3.0,,3.0,3.0,3.0,Medium Satisfaction
901216,100573,2022-12-06,3.0,3.0,3.0,3.0,3.0,4.0,3.17,Medium Satisfaction
901217,100573,2023-05-03,,3.0,3.0,3.0,3.0,3.0,3.0,Unknown
901218,100574,2023-03-23,5.0,5.0,4.0,4.0,4.0,4.0,4.33,High Satisfaction
901219,100574,2023-12-29,4.0,4.0,3.0,4.0,4.0,3.0,3.67,High Satisfaction
901220,100574,2024-11-29,4.0,4.0,5.0,4.0,4.0,3.0,4.0,High Satisfaction
901221,100574,2025-05-16,4.0,3.0,4.0,3.0,3.0,3.0,3.33,High Satisfaction
901222,100575,2024-09-16,3.0,3.0,3.0,4.0,3.0,2.0,3.0,Medium Satisfaction
901223,100575,2025-02-26,4.0,,4.0,4.0,4.0,3.0,3.8,High Satisfaction
901224,100575,2025-04-26,4.0,4.0,4.0,4.0,3.0,3.0,3.67,High Satisfaction
901225,100576,2022-01-02,3.0,3.0,3.0,5.0,3.0,2.0,3.17,Medium Satisfaction
901226,100576,2022-01-02,3.0,3.0,4.0,2.0,3.0,3.0,3.0,Medium Satisfaction
901227,100576,2022-01-02,4.0,5.0,3.0,4.0,3.0,4.0,3.83,High Satisfaction
901228,100576,2022-01-05,3.0,4.0,3.0,4.0,3.0,3.0,3.33,Medium Satisfaction
901229,100577,2025-05-22,4.0,4.0,4.0,5.0,4.0,5.0,4.33,High Satisfaction
901230,100577,2025-06-04,4.0,4.0,5.0,3.0,4.0,4.0,4.0,High Satisfaction
901231,100577,2025-08-10,4.0,5.0,4.0,5.0,4.0,4.0,4.33,High Satisfaction
901232,100577,2025-09-19,4.0,3.0,4.0,4.0,3.0,3.0,3.5,High Satisfaction
901233,100578,2022-01-23,3.0,4.0,3.0,3.0,3.0,2.0,3.0,Medium Satisfaction
901234,100581,2022-05-30,3.0,4.0,3.0,3.0,3.0,2.0,3.0,Medium Satisfaction
901235,100581,2025-04-26,3.0,2.0,3.0,3.0,3.0,3.0,2.83,Medium Satisfaction
901236,100581,2025-04-28,3.0,3.0,3.0,4.0,3.0,4.0,3.33,Medium Satisfaction
901237,100582,2026-01-31,5.0,5.0,5.0,5.0,5.0,4.0,4.83,High Satisfaction
901238,100582,2026-03-29,4.0,4.0,5.0,3.0,4.0,4.0,4.0,High Satisfaction
901239,100583,2025-02-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
901240,100584,2022-01-07,2.0,3.0,2.0,3.0,2.0,1.0,2.17,Low Satisfaction
901241,100584,2022-01-26,3.0,3.0,3.0,2.0,3.0,3.0,2.83,Medium Satisfaction
901242,100584,2022-02-23,2.0,2.0,3.0,1.0,1.0,2.0,1.83,Low Satisfaction
901243,100584,2022-03-10,3.0,3.0,2.0,3.0,3.0,3.0,2.83,Medium Satisfaction
901244,100585,2022-02-18,5.0,4.0,4.0,5.0,4.0,4.0,4.33,High Satisfaction
901245,100585,2024-09-13,3.0,4.0,3.0,3.0,3.0,3.0,3.17,Medium Satisfaction
901246,100586,2022-08-28,4.0,4.0,5.0,4.0,4.0,4.0,4.17,High Satisfaction
901247,100586,2022-12-25,3.0,3.0,2.0,4.0,4.0,3.0,3.17,Medium Satisfaction
901248,100586,2024-12-04,3.0,3.0,3.0,2.0,4.0,,3.0,Medium Satisfaction
901249,100586,2025-12-08,3.0,3.0,4.0,4.0,3.0,2.0,3.17,Medium Satisfaction
901250,100587,2022-02-02,4.0,4.0,5.0,5.0,4.0,5.0,4.5,High Satisfaction
901251,100587,2022-08-02,4.0,4.0,5.0,4.0,5.0,3.0,4.17,High Satisfaction
901252,100587,2022-08-31,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
901253,100587,2023-05-18,4.0,5.0,5.0,5.0,5.0,4.0,4.67,High Satisfaction
901254,100588,2022-09-15,4.0,4.0,4.0,4.0,5.0,4.0,4.17,High Satisfaction
901255,100589,2023-04-05,4.0,4.0,4.0,5.0,3.0,3.0,3.83,High Satisfaction
901256,100589,2024-08-16,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
901257,100590,2022-09-24,3.0,3.0,2.0,2.0,3.0,2.0,2.5,Medium Satisfaction
901258,100590,2023-03-26,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
901259,100590,2025-05-24,4.0,4.0,4.0,5.0,5.0,3.0,4.17,High Satisfaction
901260,100590,2026-01-10,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
901261,100591,2024-06-03,3.0,3.0,3.0,2.0,3.0,3.0,2.83,Medium Satisfaction
901262,100591,2024-11-05,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
901263,100591,2025-05-09,3.0,2.0,3.0,3.0,2.0,3.0,2.67,Medium Satisfaction
901264,100592,2023-08-22,3.0,3.0,3.0,2.0,3.0,2.0,2.67,Medium Satisfaction
901265,100592,2023-12-25,4.0,4.0,4.0,4.0,4.0,3.0,3.83,High Satisfaction
901266,100593,2022-08-24,3.0,3.0,4.0,3.0,4.0,3.0,3.33,Medium Satisfaction
901267,100593,2023-10-31,4.0,4.0,4.0,4.0,4.0,5.0,4.17,High Satisfaction
901268,100593,2024-03-09,4.0,3.0,3.0,4.0,3.0,3.0,3.33,High Satisfaction
901269,100594,2025-05-07,4.0,4.0,4.0,4.0,4.0,3.0,3.83,High Satisfaction
901270,100596,2022-04-20,4.0,4.0,5.0,4.0,4.0,3.0,4.0,High Satisfaction
901271,100597,2022-11-09,4.0,4.0,4.0,4.0,4.0,3.0,3.83,High Satisfaction
901272,100597,2025-06-18,4.0,4.0,4.0,4.0,3.0,4.0,3.83,High Satisfaction
901273,100598,2025-06-26,3.0,3.0,3.0,2.0,4.0,2.0,2.83,Medium Satisfaction
901274,100598,2026-04-06,3.0,4.0,4.0,3.0,3.0,3.0,3.33,Medium Satisfaction
901275,100599,2023-01-05,4.0,3.0,4.0,4.0,4.0,4.0,3.83,High Satisfaction
901276,100599,2025-05-27,4.0,3.0,4.0,4.0,4.0,4.0,3.83,High Satisfaction
901277,100601,2023-06-01,4.0,3.0,4.0,4.0,4.0,3.0,3.67,High Satisfaction
901278,100601,2025-02-04,4.0,3.0,3.0,4.0,3.0,4.0,3.5,High Satisfaction
901279,100603,2023-02-06,3.0,3.0,2.0,2.0,3.0,2.0,2.5,Medium Satisfaction
901280,100603,2024-06-07,3.0,3.0,3.0,2.0,3.0,3.0,2.83,Medium Satisfaction
901281,100603,2024-11-26,3.0,2.0,3.0,3.0,3.0,3.0,2.83,Medium Satisfaction
901282,100605,2022-01-07,3.0,2.0,3.0,2.0,2.0,3.0,2.5,Medium Satisfaction
901283,100605,2022-09-21,2.0,3.0,2.0,2.0,2.0,2.0,2.17,Low Satisfaction
901284,100605,2023-01-06,3.0,3.0,2.0,3.0,2.0,3.0,2.67,Medium Satisfaction
901285,100606,2022-06-21,2.0,1.0,2.0,3.0,2.0,3.0,2.17,Low Satisfaction
901286,100606,2023-01-30,3.0,3.0,2.0,,3.0,3.0,2.8,Medium Satisfaction
901287,100606,2025-06-15,3.0,3.0,3.0,4.0,3.0,3.0,3.17,Medium Satisfaction
901288,100606,2025-06-17,3.0,2.0,2.0,3.0,2.0,2.0,2.33,Medium Satisfaction
901289,100607,2025-10-21,4.0,4.0,4.0,4.0,4.0,3.0,3.83,High Satisfaction
901290,100607,2025-05-11,4.0,3.0,4.0,4.0,3.0,4.0,3.67,High Satisfaction
901291,100608,2025-12-26,4.0,5.0,3.0,3.0,5.0,3.0,3.83,High Satisfaction
901292,100608,2026-04-29,3.0,3.0,3.0,3.0,4.0,3.0,3.17,Medium Satisfaction
901293,100609,2023-11-26,3.0,2.0,3.0,2.0,3.0,3.0,2.67,Medium Satisfaction
901294,100609,2024-05-21,2.0,2.0,4.0,3.0,1.0,1.0,2.17,Low Satisfaction
901295,100609,2024-08-14,3.0,3.0,,3.0,,3.0,3.0,Medium Satisfaction
901296,100610,2022-02-19,3.0,4.0,4.0,3.0,3.0,3.0,3.33,Medium Satisfaction
901297,100610,2022-07-17,3.0,3.0,2.0,3.0,3.0,2.0,2.67,Medium Satisfaction
901298,100610,2024-06-10,3.0,3.0,2.0,3.0,3.0,2.0,2.67,Medium Satisfaction
901299,100611,2022-04-16,4.0,4.0,4.0,4.0,4.0,,4.0,High Satisfaction
901300,100611,2023-04-19,3.0,2.0,3.0,2.0,,2.0,2.4,Medium Satisfaction
901301,100611,2024-03-30,3.0,3.0,4.0,2.0,4.0,3.0,3.17,Medium Satisfaction
901302,100611,2025-04-30,4.0,4.0,4.0,4.0,5.0,4.0,4.17,High Satisfaction
901303,100612,2025-04-13,4.0,4.0,4.0,4.0,3.0,3.0,3.67,High Satisfaction
901304,100613,2023-01-22,4.0,4.0,3.0,4.0,3.0,3.0,3.5,High Satisfaction
901305,100613,2025-06-02,3.0,3.0,4.0,3.0,4.0,1.0,3.0,Medium Satisfaction
901306,100615,2023-02-20,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
901307,100615,2023-02-28,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
901308,100615,2024-04-10,4.0,3.0,2.0,2.0,3.0,3.0,2.83,High Satisfaction
901309,100615,2026-03-28,3.0,3.0,3.0,3.0,2.0,3.0,2.83,Medium Satisfaction
901310,100616,2022-10-15,2.0,3.0,2.0,3.0,3.0,3.0,2.67,Low Satisfaction
901311,100616,2023-08-20,2.0,2.0,2.0,3.0,2.0,1.0,2.0,Low Satisfaction
901312,100616,2025-07-26,2.0,3.0,2.0,2.0,2.0,2.0,2.17,Low Satisfaction
901313,100616,2026-03-15,2.0,2.0,2.0,1.0,2.0,2.0,1.83,Low Satisfaction
901314,100617,2023-02-19,3.0,4.0,,2.0,4.0,4.0,3.4,Medium Satisfaction
901315,100617,2023-07-30,4.0,4.0,4.0,5.0,5.0,4.0,4.33,High Satisfaction
901316,100617,2025-04-21,3.0,4.0,4.0,3.0,3.0,4.0,3.5,Medium Satisfaction
