attendance_id,employee_id,attendance_date,scheduled_hours,worked_hours,absence_flag,absence_type,late_minutes,absence_day_count,missed_hours
805763,100196,2025-11-06,7.5,7.4,False,None,5.0,0,0.1
805764,100196,2025-11-18,9.0,8.4,False,None,5.0,0,0.6
805765,100196,2025-11-24,8.0,7.8,False,None,0.0,0,0.2
805766,100196,2025-11-25,8.0,6.8,False,None,0.0,0,1.2
805767,100196,2025-12-05,7.5,6.4,False,None,0.0,0,1.1
805768,100196,2025-12-12,8.0,7.3,False,None,0.0,0,0.7
805769,100196,2025-12-15,8.0,9.1,False,None,10.0,0,0.0
805770,100196,2025-12-16,8.0,7.6,False,None,0.0,0,0.4
805771,100196,2025-12-18,9.0,9.4,False,None,0.0,0,0.0
805772,100196,2025-12-24,8.0,8.5,False,None,5.0,0,0.0
805773,100196,2026-01-14,9.0,9.4,False,None,0.0,0,0.0
805774,100196,2026-02-09,8.0,7.7,False,None,10.0,0,0.3
805775,100196,2026-02-10,7.5,7.8,False,None,0.0,0,0.0
805776,100196,2026-02-11,8.0,8.7,False,None,0.0,0,0.0
805777,100196,2026-02-17,8.0,8.0,False,None,0.0,0,0.0
805778,100196,2026-02-19,7.5,8.2,False,None,0.0,0,0.0
805779,100196,2026-04-02,9.0,9.6,False,None,0.0,0,0.0
805780,100196,2026-04-13,9.0,8.6,False,None,0.0,0,0.4
805781,100196,2026-04-20,8.0,7.6,False,None,0.0,0,0.4
805782,100196,2026-04-21,9.0,8.8,False,None,30.0,0,0.2
805783,100196,2026-04-22,8.0,8.6,False,None,0.0,0,0.0
805784,100196,2026-04-24,8.0,8.5,False,None,0.0,0,0.0
805785,100196,2026-04-29,7.5,6.6,False,None,0.0,0,0.9
805786,100196,2026-04-30,8.0,0.0,True,No Show,0.0,1,8.0
805787,100197,2025-09-03,7.5,7.4,False,None,0.0,0,0.1
805788,100197,2025-09-17,7.5,7.3,False,None,0.0,0,0.2
805789,100197,2025-09-25,8.0,0.0,True,Unpaid Leave,0.0,1,8.0
805790,100197,2025-09-29,7.5,8.9,False,None,30.0,0,0.0
805791,100197,2025-10-01,8.0,7.7,False,None,60.0,0,0.3
805792,100197,2025-10-03,8.0,7.2,False,None,0.0,0,0.8
805793,100197,2025-10-09,8.0,8.8,False,None,0.0,0,0.0
805794,100197,2025-10-20,9.0,8.6,False,None,0.0,0,0.4
805795,100197,2025-10-21,8.0,8.0,False,None,5.0,0,0.0
805796,100197,2025-10-23,8.0,7.8,False,None,0.0,0,0.2
805797,100197,2025-10-29,8.0,7.6,False,None,0.0,0,0.4
805798,100197,2025-10-30,9.0,9.1,False,None,15.0,0,0.0
805799,100197,2025-11-06,9.0,9.2,False,None,45.0,0,0.0
805800,100197,2025-11-18,9.0,9.0,False,None,5.0,0,0.0
805801,100197,2025-11-24,8.0,8.3,False,None,0.0,0,0.0
805802,100197,2025-11-25,8.0,7.6,False,None,0.0,0,0.4
805803,100197,2025-12-05,7.5,6.7,False,None,0.0,0,0.8
805804,100197,2025-12-12,8.0,8.2,False,None,0.0,0,0.0
805805,100197,2025-12-15,8.0,7.7,False,None,0.0,0,0.3
805806,100197,2025-12-16,8.0,7.0,False,None,0.0,0,1.0
805807,100197,2025-12-18,8.0,8.7,False,None,0.0,0,0.0
805808,100197,2025-12-24,7.5,7.5,False,None,10.0,0,0.0
805809,100197,2026-01-14,8.0,8.4,False,None,0.0,0,0.0
805810,100197,2026-02-09,8.0,8.4,False,None,60.0,0,0.0
805811,100197,2026-02-10,8.0,8.4,False,None,0.0,0,0.0
805812,100197,2026-02-11,8.0,8.1,False,None,0.0,0,0.0
805813,100197,2026-02-17,8.0,7.9,False,None,5.0,0,0.1
805814,100197,2026-02-19,7.5,8.5,False,None,0.0,0,0.0
805815,100197,2026-04-02,8.0,8.3,False,None,0.0,0,0.0
805816,100197,2026-04-13,9.0,9.3,False,None,0.0,0,0.0
805817,100197,2026-04-20,8.0,0.0,True,Unknown,0.0,1,8.0
805818,100197,2026-04-21,8.0,8.5,False,None,15.0,0,0.0
805819,100197,2026-04-22,8.0,8.4,False,None,0.0,0,0.0
805820,100197,2026-04-24,9.0,8.6,False,None,0.0,0,0.4
805821,100197,2026-04-29,9.0,7.8,False,None,0.0,0,1.2
805822,100197,2026-04-30,8.0,8.5,False,None,15.0,0,0.0
805823,100198,2025-09-03,9.0,8.8,False,None,0.0,0,0.2
805824,100198,2025-09-17,8.0,7.6,False,None,0.0,0,0.4
805825,100198,2025-09-25,7.5,7.3,False,None,0.0,0,0.2
805826,100198,2025-09-29,8.0,7.0,False,None,0.0,0,1.0
805827,100198,2025-10-01,8.0,8.2,False,None,0.0,0,0.0
805828,100198,2025-10-03,8.0,7.7,False,None,0.0,0,0.3
805829,100198,2025-10-09,9.0,8.9,False,None,0.0,0,0.1
805830,100198,2025-10-20,8.0,8.0,False,None,5.0,0,0.0
805831,100198,2025-10-21,8.0,8.2,False,None,0.0,0,0.0
805832,100198,2025-10-23,8.0,8.2,False,None,0.0,0,0.0
805833,100198,2025-10-29,8.0,8.5,False,None,0.0,0,0.0
805834,100198,2025-10-30,9.0,10.0,False,None,10.0,0,0.0
805835,100198,2025-11-06,9.0,8.5,False,None,45.0,0,0.5
805836,100198,2025-11-18,9.0,9.7,False,None,10.0,0,0.0
805837,100198,,8.0,0.0,True,Sick Leave,0.0,1,8.0
805838,100198,2025-11-25,7.5,6.9,False,None,0.0,0,0.6
805839,100198,2025-12-05,9.0,8.8,False,None,0.0,0,0.2
805840,100198,2025-12-12,8.0,7.8,False,None,0.0,0,0.2
805841,100198,2025-12-15,7.5,7.1,False,None,0.0,0,0.4
805842,100198,2025-12-16,8.0,8.1,False,None,0.0,0,0.0
805843,100198,2025-12-18,7.5,8.1,False,None,0.0,0,0.0
805844,100198,2025-12-24,8.0,7.8,False,None,30.0,0,0.2
805845,100198,2026-01-14,9.0,9.3,False,None,0.0,0,0.0
805846,100198,2026-02-09,9.0,8.8,False,None,30.0,0,0.2
805847,100198,2026-02-10,8.0,0.0,True,Unknown,0.0,1,8.0
805848,100198,2026-11-02,8.0,0.0,True,No Show,,1,8.0
805849,100198,2026-02-17,9.0,9.0,False,None,0.0,0,0.0
805850,100198,2026-02-19,8.0,8.4,False,None,0.0,0,0.0
805851,100198,2026-02-04,8.0,8.4,False,None,10.0,0,0.0
805852,100198,2026-04-13,8.0,7.9,False,None,0.0,0,0.1
805853,100198,2026-04-20,7.5,8.6,False,None,0.0,0,0.0
805854,100198,2026-04-21,8.0,7.8,False,None,0.0,0,0.2
805855,100198,2026-04-22,8.0,8.1,False,None,0.0,0,0.0
805856,100198,2026-04-24,8.0,7.2,False,None,0.0,0,0.8
805857,100198,2026-04-29,8.0,7.4,False,None,10.0,0,0.6
805858,100198,2026-04-30,9.0,9.4,False,None,0.0,0,0.0
805859,100199,2025-09-03,9.0,8.7,False,None,0.0,0,0.3
805860,100199,2025-09-17,7.5,6.9,False,None,30.0,0,0.6
805861,100199,2025-09-25,7.5,8.3,False,None,0.0,0,0.0
805862,100199,2025-09-29,8.0,9.6,False,None,15.0,0,0.0
805863,100199,2025-10-01,8.0,9.3,False,None,10.0,0,0.0
805864,100199,2025-10-03,8.0,7.7,False,None,10.0,0,0.3
805865,100199,2025-10-09,8.0,8.1,False,None,0.0,0,0.0
805866,100199,2025-10-20,8.0,8.0,False,None,0.0,0,0.0
805867,100199,2025-10-21,8.0,8.5,False,None,0.0,0,0.0
805868,100199,2025-10-23,8.0,8.1,False,None,30.0,0,0.0
805869,100199,2025-10-29,9.0,9.3,False,None,5.0,0,0.0
805870,100199,2025-10-30,8.0,8.0,False,None,0.0,0,0.0
805871,100199,2025-11-06,9.0,9.4,False,None,0.0,0,0.0
805872,100199,2025-11-18,8.0,7.3,False,None,15.0,0,0.7
805873,100199,2025-11-24,7.5,7.9,False,None,0.0,0,0.0
805874,100199,2025-11-25,8.0,7.9,False,None,0.0,0,0.1
805875,100199,2025-12-05,9.0,9.4,False,None,0.0,0,0.0
805876,100199,2025-12-12,8.0,7.8,False,None,0.0,0,0.2
805877,100199,2025-12-15,9.0,8.8,False,None,0.0,0,0.2
805878,100199,2025-12-16,8.0,7.5,False,None,0.0,0,0.5
805879,100199,2025-12-18,8.0,8.9,False,None,45.0,0,0.0
805880,100199,2025-12-24,8.0,7.4,False,None,0.0,0,0.6
805881,100199,2026-01-14,8.0,7.7,False,None,15.0,0,0.3
805882,100199,2026-02-09,8.0,7.7,False,None,0.0,0,0.3
805883,100199,2026-02-10,7.5,7.4,False,None,10.0,0,0.1
805884,100199,2026-02-11,8.0,8.4,False,None,0.0,0,0.0
805885,100199,2026-02-17,9.0,8.5,False,None,0.0,0,0.5
805886,100199,2026-02-19,9.0,9.6,False,None,0.0,0,0.0
805887,100199,2026-04-02,9.0,9.0,False,None,5.0,0,0.0
805888,100199,2026-04-13,7.5,7.8,False,None,0.0,0,0.0
805889,100199,2026-04-20,8.0,7.7,False,None,0.0,0,0.3
805890,100199,2026-04-21,7.5,7.2,False,None,15.0,0,0.3
805891,100199,2026-04-22,8.0,8.5,False,None,0.0,0,0.0
805892,100199,2026-04-24,8.0,7.9,False,None,30.0,0,0.1
805893,100199,2026-04-29,8.0,7.8,False,None,0.0,0,0.2
805894,100199,2026-04-30,9.0,8.7,False,None,10.0,0,0.3
805895,100200,2025-03-09,8.0,8.3,False,None,0.0,0,0.0
805896,100200,2025-09-17,8.0,7.8,False,None,0.0,0,0.2
805897,100200,2025-09-25,8.0,8.1,False,None,0.0,0,0.0
805898,100200,2025-09-29,8.0,7.4,False,None,0.0,0,0.6
805899,100200,2025-10-01,8.0,8.5,False,None,0.0,0,0.0
805900,100200,2025-10-03,8.0,7.8,False,None,0.0,0,0.2
805901,100200,2025-10-09,9.0,8.6,False,None,0.0,0,0.4
805902,100200,2025-10-20,9.0,9.9,False,None,0.0,0,0.0
805903,100200,2025-10-21,8.0,8.1,False,None,15.0,0,0.0
805904,100200,2025-10-23,8.0,7.6,False,None,0.0,0,0.4
805905,100200,2025-10-29,9.0,8.9,False,None,30.0,0,0.1
805906,100200,2025-10-30,9.0,9.3,False,None,0.0,0,0.0
805907,100200,2025-11-06,8.0,8.5,False,None,0.0,0,0.0
805908,100200,2025-11-18,7.5,7.8,False,None,0.0,0,0.0
805909,100200,2025-11-24,8.0,8.1,False,None,0.0,0,0.0
805910,100200,2025-11-25,8.0,7.0,False,None,0.0,0,1.0
805911,100200,2025-05-12,8.0,7.4,False,None,15.0,0,0.6
805912,100200,2025-12-12,9.0,9.2,False,None,0.0,0,0.0
805913,100200,2025-12-15,8.0,7.4,False,None,0.0,0,0.6
805914,100200,2025-12-16,8.0,9.0,False,None,0.0,0,0.0
805915,100200,2025-12-18,8.0,7.4,False,None,0.0,0,0.6
805916,100200,2025-12-24,8.0,6.7,False,None,0.0,0,1.3
805917,100200,2026-01-14,8.0,7.4,False,None,5.0,0,0.6
805918,100200,2026-02-09,9.0,9.1,False,None,5.0,0,0.0
805919,100200,2026-02-10,8.0,7.7,False,None,30.0,0,0.3
805920,100200,2026-02-11,7.5,8.0,False,None,0.0,0,0.0
805921,100200,2026-02-17,8.0,8.3,False,None,0.0,0,0.0
805922,100200,2026-02-19,7.5,7.7,False,None,0.0,0,0.0
805923,100200,2026-04-02,9.0,8.6,False,None,0.0,0,0.4
805924,100200,2026-04-13,8.0,8.4,False,None,0.0,0,0.0
805925,100200,2026-04-20,8.0,7.8,False,None,15.0,0,0.2
805926,100200,2026-04-21,8.0,8.5,False,None,0.0,0,0.0
805927,100200,2026-04-22,9.0,10.1,False,None,0.0,0,0.0
805928,100200,2026-04-24,9.0,8.9,False,None,0.0,0,0.1
805929,100200,2026-04-29,8.0,8.6,False,None,0.0,0,0.0
805930,100200,2026-04-30,8.0,8.0,False,None,0.0,0,0.0
805931,100202,2025-03-09,8.0,8.2,False,None,0.0,0,0.0
805932,100202,2025-09-17,8.0,8.9,False,None,0.0,0,0.0
805933,100202,2025-09-25,8.0,8.4,False,None,0.0,0,0.0
805934,100202,2025-09-29,9.0,9.1,False,None,0.0,0,0.0
805935,100202,2025-10-01,7.5,7.1,False,None,15.0,0,0.4
805936,100202,2025-10-03,7.5,7.6,False,None,0.0,0,0.0
805937,100202,2025-10-09,8.0,7.9,False,None,0.0,0,0.1
805938,100202,2025-10-20,8.0,7.8,False,None,0.0,0,0.2
805939,100202,2025-10-21,8.0,8.0,False,None,0.0,0,0.0
805940,100202,2025-10-23,8.0,8.2,False,None,0.0,0,0.0
805941,100202,2025-10-29,8.0,7.3,False,None,0.0,0,0.7
805942,100202,2025-10-30,7.5,7.8,False,None,0.0,0,0.0
805943,100202,2025-06-11,8.0,7.3,False,None,0.0,0,0.7
805944,100202,2025-11-18,7.5,7.5,False,None,0.0,0,0.0
805945,100202,2025-11-24,8.0,8.0,False,None,0.0,0,0.0
805946,100202,2025-11-25,7.5,8.1,False,None,15.0,0,0.0
805947,100202,2025-12-05,8.0,0.0,True,Unpaid Leave,0.0,1,8.0
805948,100202,2025-12-12,8.0,8.0,False,None,0.0,0,0.0
805949,100202,2025-12-15,9.0,9.3,False,None,0.0,0,0.0
805950,100202,2025-12-16,8.0,8.7,False,None,0.0,0,0.0
805951,100202,2025-12-18,8.0,7.5,False,None,0.0,0,0.5
805952,100202,2025-12-24,9.0,9.4,False,None,0.0,0,0.0
805953,100202,2026-01-14,8.0,0.0,True,Unpaid Leave,0.0,1,8.0
805954,100202,2026-02-09,8.0,8.4,False,None,0.0,0,0.0
805955,100202,2026-02-10,9.0,9.1,False,None,15.0,0,0.0
805956,100202,2026-02-11,7.5,7.5,False,None,0.0,0,0.0
805957,100202,2026-02-17,7.5,0.0,True,Personal Leave,0.0,1,7.5
805958,100202,2026-02-19,8.0,7.2,False,None,5.0,0,0.8
805959,100202,2026-04-02,7.5,7.8,False,None,0.0,0,0.0
805960,100202,2026-04-13,8.0,8.6,False,None,0.0,0,0.0
805961,100202,2026-04-20,9.0,7.7,False,None,30.0,0,1.3
805962,100202,2026-04-21,7.5,8.2,False,None,0.0,0,0.0
805963,100202,2026-04-22,9.0,9.1,False,None,0.0,0,0.0
805964,100202,2026-04-24,9.0,8.9,False,None,0.0,0,0.1
805965,100202,2026-04-29,7.5,7.7,False,None,0.0,0,0.0
805966,100202,2026-04-30,8.0,9.2,False,None,0.0,0,0.0
805967,100203,2025-09-03,9.0,9.7,False,None,30.0,0,0.0
805968,100203,2025-09-17,9.0,0.0,True,Unpaid Leave,0.0,1,9.0
805969,100203,2025-09-25,8.0,6.9,False,None,0.0,0,1.1
805970,100203,2025-09-29,8.0,7.0,False,None,0.0,0,1.0
805971,100203,2025-10-01,7.5,9.0,False,None,5.0,0,0.0
805972,100203,2025-10-03,9.0,8.3,False,None,0.0,0,0.7
805973,100203,2025-10-09,7.5,7.6,False,None,0.0,0,0.0
805974,100203,2025-10-20,8.0,8.2,False,None,0.0,0,0.0
805975,100203,2025-10-21,8.0,8.2,False,None,30.0,0,0.0
805976,100203,2025-10-23,9.0,10.0,False,None,0.0,0,0.0
805977,100203,2025-10-29,7.5,7.3,False,None,0.0,0,0.2
805978,100203,2025-10-30,8.0,7.3,False,None,45.0,0,0.7
805979,100204,2025-09-03,9.0,8.9,False,None,0.0,0,0.1
805980,100204,2025-09-17,8.0,7.9,False,None,60.0,0,0.1
805981,100204,2025-09-25,8.0,8.6,False,None,0.0,0,0.0
805982,100204,2025-09-29,7.5,8.0,False,None,10.0,0,0.0
805983,100204,2025-01-10,8.0,8.7,False,None,15.0,0,0.0
805984,100204,2025-10-03,8.0,8.4,False,None,0.0,0,0.0
805985,100204,2025-10-09,7.5,7.6,False,None,0.0,0,0.0
805986,100204,2025-10-20,8.0,7.2,False,None,0.0,0,0.8
805987,100204,2025-10-21,8.0,8.4,False,None,15.0,0,0.0
805988,100204,2025-10-23,9.0,8.4,False,None,0.0,0,0.6
805989,100204,2025-10-29,8.0,7.7,False,None,0.0,0,0.3
805990,100204,2025-10-30,9.0,9.0,False,None,15.0,0,0.0
805991,100204,2025-11-06,7.5,8.0,False,None,0.0,0,0.0
805992,100204,2025-11-18,8.0,8.9,False,None,0.0,0,0.0
805993,100204,2025-11-24,8.0,8.4,False,None,0.0,0,0.0
805994,100204,2025-11-25,7.5,7.7,False,None,10.0,0,0.0
805995,100204,2025-12-05,7.5,7.6,False,None,0.0,0,0.0
805996,100204,2025-12-12,9.0,9.8,False,None,0.0,0,0.0
805997,100204,2025-12-15,7.5,7.6,False,None,0.0,0,0.0
805998,100204,2025-12-16,9.0,8.9,False,None,0.0,0,0.1
805999,100204,2025-12-18,7.5,8.3,False,None,15.0,0,0.0
806000,100204,2025-12-24,9.0,10.3,False,None,0.0,0,0.0
806001,100204,2026-01-14,9.0,9.7,False,None,30.0,0,0.0
806002,100204,2026-02-09,9.0,8.0,False,None,0.0,0,1.0
806003,100204,2026-02-10,9.0,8.8,False,None,10.0,0,0.2
806004,100204,2026-02-11,8.0,7.6,False,None,10.0,0,0.4
806005,100204,2026-02-17,8.0,8.0,False,None,0.0,0,0.0
806006,100204,2026-02-19,9.0,9.9,False,None,0.0,0,0.0
806007,100204,2026-04-02,8.0,8.1,False,None,0.0,0,0.0
806008,100204,2026-04-13,9.0,8.8,False,None,0.0,0,0.2
806009,100204,2026-04-20,8.0,8.7,False,None,10.0,0,0.0
806010,100204,2026-04-21,8.0,8.6,False,None,0.0,0,0.0
806011,100204,2026-04-22,8.0,7.6,False,None,0.0,0,0.4
806012,100204,2026-04-24,7.5,7.6,False,None,0.0,0,0.0
806013,100204,2026-04-29,9.0,9.6,False,None,10.0,0,0.0
806014,100204,2026-04-30,7.5,7.9,False,None,0.0,0,0.0
806015,100206,2025-09-03,9.0,0.0,True,Personal Leave,0.0,1,9.0
806016,100206,2025-09-17,8.0,7.4,False,None,45.0,0,0.6
806017,100206,2025-09-25,9.0,0.0,True,Unpaid Leave,0.0,1,9.0
806018,100206,2025-09-29,9.0,9.3,False,None,0.0,0,0.0
806019,100206,2025-10-01,8.0,8.0,False,None,0.0,0,0.0
806020,100206,2025-10-03,8.0,8.6,False,None,10.0,0,0.0
806021,100206,2025-10-09,7.5,7.1,False,None,15.0,0,0.4
806022,100206,2025-10-20,8.0,8.1,False,None,15.0,0,0.0
806023,100206,2025-10-21,7.5,0.0,True,Personal Leave,0.0,1,7.5
806024,100206,2025-10-23,8.0,8.5,False,None,10.0,0,0.0
806025,100206,2025-10-29,8.0,7.7,False,None,0.0,0,0.3
806026,100206,2025-10-30,7.5,8.2,False,None,5.0,0,0.0
806027,100206,2025-11-06,8.0,7.4,False,None,0.0,0,0.6
806028,100206,2025-11-18,9.0,9.5,False,None,10.0,0,0.0
806029,100206,2025-11-24,8.0,7.5,False,None,0.0,0,0.5
806030,100206,2025-11-25,8.0,8.3,False,None,30.0,0,0.0
806031,100206,2025-12-05,7.5,8.4,False,None,5.0,0,0.0
806032,100206,2025-12-12,8.0,7.0,False,None,30.0,0,1.0
806033,100206,2025-12-15,8.0,7.9,False,None,15.0,0,0.1
806034,100206,2025-12-16,8.0,8.2,False,None,0.0,0,0.0
806035,100206,2025-12-18,7.5,7.7,False,None,5.0,0,0.0
806036,100206,2025-12-24,8.0,7.4,False,None,0.0,0,0.6
806037,100206,2026-01-14,8.0,8.6,False,None,60.0,0,0.0
806038,100206,2026-02-09,8.0,8.5,False,None,0.0,0,0.0
806039,100206,2026-02-10,9.0,8.5,False,None,45.0,0,0.5
806040,100206,2026-02-11,7.5,7.9,False,None,0.0,0,0.0
806041,100206,2026-02-17,8.0,8.2,False,None,5.0,0,0.0
806042,100206,2026-02-19,9.0,9.4,False,None,0.0,0,0.0
806043,100206,2026-04-02,7.5,7.8,False,None,0.0,0,0.0
806044,100206,2026-04-13,8.0,8.6,False,None,0.0,0,0.0
806045,100206,2026-04-20,8.0,7.3,False,None,10.0,0,0.7
806046,100206,2026-04-21,8.0,8.8,False,None,0.0,0,0.0
806047,100206,2026-04-22,8.0,7.6,False,None,0.0,0,0.4
806048,100206,2026-04-24,8.0,0.0,True,Sick Leave,0.0,1,8.0
806049,100206,2026-04-29,9.0,9.0,False,None,30.0,0,0.0
806050,100206,2026-04-30,8.0,8.3,False,None,0.0,0,0.0
806051,100207,2025-03-09,8.0,8.7,False,None,0.0,0,0.0
806052,100207,2025-09-17,8.0,8.5,False,None,15.0,0,0.0
806053,100207,2025-09-25,8.0,9.3,False,None,0.0,0,0.0
806054,100207,2025-09-29,9.0,8.0,False,None,60.0,0,1.0
806055,100207,2025-10-01,7.5,8.1,False,None,0.0,0,0.0
806056,100207,2025-10-03,8.0,8.0,False,None,0.0,0,0.0
806057,100207,2025-10-09,8.0,7.8,False,None,0.0,0,0.2
806058,100207,2025-10-20,8.0,7.6,False,None,0.0,0,0.4
806059,100207,2025-10-21,8.0,7.8,False,None,15.0,0,0.2
806060,100207,2025-10-23,8.0,7.4,False,None,0.0,0,0.6
806061,100207,2025-10-29,8.0,7.8,False,None,0.0,0,0.2
806062,100207,2025-10-30,7.5,7.3,False,None,0.0,0,0.2
806063,100207,2025-11-06,8.0,7.4,False,None,0.0,0,0.6
806064,100207,2025-11-18,8.0,8.3,False,None,60.0,0,0.0
806065,100207,2025-11-24,8.0,0.0,True,Unpaid Leave,0.0,1,8.0
806066,100207,2025-11-25,8.0,8.0,False,None,0.0,0,0.0
806067,100207,2025-12-05,9.0,8.9,False,None,5.0,0,0.1
806068,100207,2025-12-12,8.0,8.2,False,None,0.0,0,0.0
806069,100207,2025-12-15,8.0,7.9,False,None,0.0,0,0.1
806070,100207,2025-12-16,8.0,8.4,False,None,5.0,0,0.0
806071,100207,2025-12-18,7.5,7.4,False,None,0.0,0,0.1
806072,100207,2025-12-24,8.0,8.2,False,None,10.0,0,0.0
806073,100207,2026-01-14,8.0,8.0,False,None,15.0,0,0.0
806074,100207,2026-02-09,9.0,7.5,False,None,0.0,0,1.5
806075,100207,2026-02-10,8.0,8.2,False,None,0.0,0,0.0
806076,100207,2026-02-11,9.0,9.2,False,None,0.0,0,0.0
806077,100207,2026-02-17,8.0,8.7,False,None,15.0,0,0.0
806078,100207,2026-02-19,9.0,0.0,True,Personal Leave,0.0,1,9.0
806079,100207,2026-04-02,8.0,7.9,False,None,0.0,0,0.1
806080,100207,2026-04-13,8.0,7.8,False,None,0.0,0,0.2
806081,100207,2026-04-20,9.0,8.7,False,None,30.0,0,0.3
806082,100207,2026-04-21,8.0,8.5,False,None,10.0,0,0.0
806083,100207,2026-04-22,8.0,8.3,False,None,0.0,0,0.0
806084,100207,2026-04-24,8.0,7.2,False,None,0.0,0,0.8
806085,100207,2026-04-29,7.5,8.0,False,None,30.0,0,0.0
806086,100207,2026-04-30,7.5,7.0,False,None,0.0,0,0.5
806087,100208,2025-09-03,9.0,0.0,True,No Show,0.0,1,9.0
806088,100208,2025-09-17,8.0,8.2,False,None,10.0,0,0.0
806089,100208,2025-09-25,8.0,7.4,False,None,0.0,0,0.6
806090,100208,2025-09-29,8.0,7.9,False,None,0.0,0,0.1
806091,100208,2025-10-01,8.0,9.3,False,None,5.0,0,0.0
806092,100208,2025-10-03,8.0,8.0,False,None,0.0,0,0.0
806093,100208,2025-10-09,9.0,9.2,False,None,0.0,0,0.0
806094,100208,2025-10-20,7.5,8.6,False,None,0.0,0,0.0
806095,100208,2025-10-21,7.5,7.6,False,None,0.0,0,0.0
806096,100208,2025-10-23,7.5,7.1,False,None,15.0,0,0.4
806097,100208,2025-10-29,8.0,8.2,False,None,0.0,0,0.0
806098,100208,2025-10-30,8.0,6.7,False,None,0.0,0,1.3
806099,100208,2025-06-11,7.5,5.7,False,None,15.0,0,1.8
806100,100208,2025-11-18,8.0,8.3,False,None,5.0,0,0.0
806101,100208,2025-11-24,8.0,8.0,False,None,0.0,0,0.0
806102,100208,2025-11-25,8.0,7.8,False,None,0.0,0,0.2
806103,100208,2025-12-05,8.0,7.6,False,None,15.0,0,0.4
806104,100208,2025-12-12,8.0,7.2,False,None,60.0,0,0.8
806105,100208,2025-12-15,8.0,8.0,False,None,15.0,0,0.0
806106,100208,2025-12-16,8.0,7.9,False,None,15.0,0,0.1
806107,100208,2025-12-18,9.0,8.2,False,None,5.0,0,0.8
806108,100208,2025-12-24,8.0,7.8,False,None,0.0,0,0.2
806109,100208,2026-01-14,7.5,8.1,False,None,0.0,0,0.0
806110,100208,2026-02-09,7.5,7.4,False,None,5.0,0,0.1
806111,100208,2026-02-10,8.0,8.0,False,None,0.0,0,0.0
806112,100208,2026-02-11,9.0,9.5,False,None,0.0,0,0.0
806113,100208,2026-02-17,9.0,8.8,False,None,0.0,0,0.2
806114,100208,2026-02-19,8.0,7.5,False,None,0.0,0,0.5
806115,100208,2026-04-02,8.0,7.3,False,None,0.0,0,0.7
806116,100208,2026-04-13,8.0,7.2,False,None,0.0,0,0.8
806117,100208,2026-04-20,8.0,8.3,False,None,0.0,0,0.0
806118,100208,2026-04-21,8.0,7.6,False,None,45.0,0,0.4
806119,100208,2026-04-22,8.0,7.2,False,None,0.0,0,0.8
806120,100208,2026-04-24,8.0,8.0,False,None,45.0,0,0.0
806121,100208,2026-04-29,8.0,8.3,False,None,,0,0.0
806122,100208,2026-04-30,8.0,9.1,False,None,10.0,0,0.0
806123,100210,2025-09-03,8.0,8.4,False,None,0.0,0,0.0
806124,100210,2025-09-17,8.0,8.1,False,None,0.0,0,0.0
806125,100210,2025-09-25,8.0,6.9,False,None,5.0,0,1.1
806126,100210,2025-09-29,8.0,8.1,False,None,0.0,0,0.0
806127,100210,2025-10-01,8.0,9.2,False,None,0.0,0,0.0
806128,100210,2025-03-10,8.0,9.0,False,None,0.0,0,0.0
806129,100210,2025-10-09,7.5,7.6,False,None,15.0,0,0.0
806130,100210,2025-10-20,7.5,7.4,False,None,10.0,0,0.1
806131,100210,2025-10-21,9.0,8.4,False,None,0.0,0,0.6
806132,100210,2025-10-23,8.0,8.7,False,None,0.0,0,0.0
806133,100210,2025-10-29,8.0,8.2,False,None,0.0,0,0.0
806134,100210,2025-10-30,7.5,7.5,False,None,0.0,0,0.0
806135,100210,2025-11-06,8.0,9.2,False,None,0.0,0,0.0
806136,100210,2025-11-18,8.0,8.7,False,None,10.0,0,0.0
806137,100210,2025-11-24,8.0,8.2,False,None,0.0,0,0.0
806138,100210,2025-11-25,8.0,7.7,False,None,0.0,0,0.3
806139,100210,2025-12-05,8.0,8.6,False,None,30.0,0,0.0
806140,100210,2025-12-12,7.5,8.0,False,None,0.0,0,0.0
806141,100210,2025-12-15,8.0,8.1,False,None,0.0,0,0.0
806142,100210,2025-12-16,8.0,8.1,False,None,15.0,0,0.0
806143,100210,2025-12-18,8.0,8.3,False,None,0.0,0,0.0
806144,100210,2025-12-24,8.0,7.0,False,None,0.0,0,1.0
806145,100210,2026-01-14,8.0,8.0,False,None,0.0,0,0.0
806146,100210,2026-09-02,8.0,7.6,False,None,45.0,0,0.4
806147,100210,2026-02-10,9.0,9.1,False,None,0.0,0,0.0
806148,100210,2026-02-11,9.0,9.8,False,None,0.0,0,0.0
806149,100210,2026-02-17,9.0,9.0,False,None,10.0,0,0.0
806150,100210,2026-02-19,7.5,7.0,False,None,0.0,0,0.5
806151,100210,2026-04-02,7.5,7.3,False,None,0.0,0,0.2
806152,100210,2026-04-13,9.0,9.8,False,None,0.0,0,0.0
806153,100210,2026-04-20,8.0,7.3,False,None,0.0,0,0.7
806154,100210,2026-04-21,7.5,0.0,True,Unknown,0.0,1,7.5
806155,100210,2026-04-22,8.0,8.4,False,None,5.0,0,0.0
806156,100210,2026-04-24,9.0,9.0,False,None,0.0,0,0.0
806157,100210,2026-04-29,7.5,7.9,False,None,45.0,0,0.0
806158,100210,2026-04-30,8.0,8.2,False,None,0.0,0,0.0
