review_id,employee_id,review_date,performance_score,manager_score,goals_met_percentage,promotion_recommended,reviewer_id
701541,100638,2024-11-23,4.55,3.97,89.6,Yes,101710
701542,100638,2025-04-19,4.15,,73.6,No,100002
701543,100638,2025-04-22,4.38,4.04,72.9,No,100516
701544,100638,2025-09-19,4.61,3.79,102.8,0,100438
701545,100639,2023-01-03,3.58,3.40,69.4,FALSE,100532
701546,100639,2024-05-30,3.20,2.45,59.9,No,100532
701547,100640,2023-02-26,4.61,4.62,92.5,1,100503
701548,100640,31-03-2023,4.10,4.07,101.4,1,100503
701549,100640,20-04-2026,4.89,5.00,100.9,1,100503
701550,100641,2022-10-08,3.97,4.49,66.5,0,101524
701551,100642,2023-04-11,3.77,4.30,79.1,0,100478
701552,100642,2026-02-15,3.36,3.09,66.9,0,100478
701553,100643,2024-10-18,4.48,4.70,85.9,TRUE,100107
701554,100643,2025-10-18,4.38,4.59,96.2,0,100107
701555,100644,2021-04-15,4.72,5.00,100.2,FALSE,100108
701556,100645,21-06-2022,2.62,2.74,28.1,FALSE,100622
701557,100645,2024-02-05,2.77,3.00,52.7,No,100622
701558,100645,2025-03-19,2.20,1.78,43.6,0,100622
701559,100645,2025-09-16,2.34,2.50,59.2,No,100622
701560,100646,2025-05-31,3.60,3.45,75.2,FALSE,100175
701561,100647,26-05-2022,2.90,2.85,48.9,No,100249
701562,100647,2022-10-14,3.13,3.17,54.9,FALSE,100249
701563,100647,2023-12-31,3.80,3.60,67.1,No,100249
701564,100648,2021-02-05,2.55,2.68,31.8,FALSE,100588
701565,100648,2021-02-24,2.62,2.52,67.4,FALSE,100588
701566,100648,2022-03-06,3.43,3.44,81.1,0,100588
701567,100649,19-03-2025,3.27,2.94,47.2,FALSE,100143
701568,100649,2025-09-01,2.98,3.25,61.9,0,101042
701569,100649,2025-09-05,3.28,3.36,70.5,0,101004
701570,100649,"Oct 09, 2025",3.15,2.34,60.9,0,100374
701571,100650,05-03-2025,3.06,3.26,71.0,No,100089
701572,100650,06/30/2025,3.15,3.09,77.3,FALSE,100089
701573,100651,2021-08-12,4.55,4.50,80.5,1,100291
701574,100651,2023-06-13,4.33,4.18,81.4,1,100014
701575,100652,2023-01-23,4.52,4.52,109.3,TRUE,100408
701576,100652,2024-05-16,4.36,4.84,98.6,1,100408
701577,100652,04-06-2025,3.99,3.71,75.7,0,100408
701578,100654,2024-08-06,3.70,3.87,84.7,0,100106
701579,100654,2025-01-17,3.02,2.28,72.9,0,100731
701580,100656,"Feb 28, 2023",4.31,4.43,79.9,1,100527
701581,100657,19-02-2024,3.36,2.74,65.3,0,100563
701582,100657,2024-03-25,2.30,2.33,46.0,0,100563
701583,100657,2025-08-29,3.15,3.22,63.7,No,100563
701584,100658,2021-01-26,4.34,4.22,82.8,0,100059
701585,100658,26-09-2021,3.97,5.00,65.1,No,100059
701586,100658,2021-12-27,3.58,3.48,64.5,FALSE,100059
701587,100659,25-10-2025,3.18,3.41,60.7,No,100175
701588,100660,2021-05-16,2.75,2.02,49.5,0,100168
701589,100660,"Jul 11, 2021",2.35,2.68,37.4,FALSE,100168
701590,100660,2022-12-11,2.94,1.83,64.3,0,100168
701591,100661,2022-03-31,1.72,1.66,38.1,No,100174
701592,100661,2023-10-10,2.66,2.21,46.4,0,100174
701593,100661,12/18/2023,3.05,2.82,62.5,FALSE,100174
701594,100661,2024-05-04,2.60,2.54,76.5,0,100174
701595,100662,03/10/2021,2.47,2.87,43.9,No,100346
701596,100662,2025-05-30,3.29,3.74,61.7,FALSE,100346
701597,100663,2022-05-24,3.44,3.77,55.2,0,100013
701598,100663,2022-06-16,3.59,3.25,80.1,FALSE,100013
701599,100663,04/12/2024,3.78,3.19,72.1,0,100013
701600,100663,2024-10-10,3.13,2.47,74.8,0,100013
701601,100664,08/09/2022,2.16,,36.9,FALSE,101217
701602,100664,"Apr 15, 2025",2.48,2.91,58.8,No,101154
701603,100664,2025-10-21,2.26,1.43,39.1,0,100074
701604,100665,2021/10/24,3.85,3.21,89.4,Yes,100311
701605,100665,2023-02-24,3.69,3.22,103.1,No,100311
701606,100665,2023-06-29,3.73,2.75,69.0,0,100311
701607,100665,2025-03-28,4.03,3.79,63.4,TRUE,100311
701608,100666,2021-04-20,4.31,4.65,87.5,No,100490
701609,100666,"May 13, 2022",4.24,3.78,84.8,0,100490
701610,100666,02/25/2023,4.48,3.82,91.1,Yes,100490
701611,100667,2022-06-25,3.54,3.74,77.8,FALSE,101574
701612,100668,2025/05/04,4.43,4.10,99.4,1,100521
701613,100668,"Sep 08, 2025",4.47,4.03,77.7,1,100521
701614,100669,2023-05-02,4.07,3.81,84.2,TRUE,100602
701615,100670,06/24/2023,3.90,3.82,95.4,0,100454
701616,100670,07/21/2025,4.27,,115.2,1,100454
701617,100671,2023-04-09,2.84,2.67,29.6,No,100078
701618,100671,2023-11-11,1.89,2.46,52.4,FALSE,100078
701619,100671,09/17/2025,2.36,3.01,37.9,0,100078
701620,100672,07/22/2022,3.12,3.17,61.4,0,100511
701621,100672,2023-12-30,3.42,3.18,68.4,0,100511
701622,100672,2023/12/31,3.75,4.35,78.6,0,100511
701623,100673,2023-02-05,4.30,4.00,79.7,Yes,100535
701624,100673,2023-06-13,4.43,4.83,80.6,No,100535
701625,100674,02-09-2025,4.22,4.44,68.4,0,100287
701626,100675,04/17/2022,2.87,1.89,61.9,FALSE,101235
701627,100675,2024-05-12,2.58,2.80,38.1,No,101622
701628,100675,05-10-2025,2.59,2.39,37.5,No,100049
701629,100675,12/18/2025,2.86,3.81,44.6,FALSE,101596
701630,100676,2023-03-13,3.16,2.53,66.2,0,100527
701631,100676,1900-01-01,3.90,4.19,70.5,0,100527
701632,100677,2021-09-19,3.30,3.24,69.6,No,100338
701633,100677,2022-10-12,3.65,2.48,72.0,No,100338
701634,100677,2025-05-07,3.14,3.69,55.6,0,100338
701635,100678,01/25/2023,2.75,2.59,49.4,FALSE,100083
701636,100678,2024-06-13,3.19,2.66,62.0,No,100083
701637,100678,2025-05-25,3.54,3.62,62.9,0,100083
701638,100679,2023-01-11,4.30,4.49,108.7,Yes,100468
701639,100679,2024-05-30,3.77,3.52,95.1,0,100146
701640,100679,2025-05-14,3.95,3.62,102.9,FALSE,100065
701641,100680,2021-10-06,3.57,4.34,79.0,FALSE,100407
701642,100680,2021-11-29,3.34,3.11,49.8,FALSE,101322
701643,100680,2022-07-17,3.67,3.15,83.2,FALSE,100970
701644,100680,07/15/2023,3.34,3.05,35.6,0,100422
701645,100681,2021-11-20,3.50,3.48,79.1,No,100481
701646,100681,2021-12-08,2.85,2.83,45.3,FALSE,100481
701647,100681,08/05/2025,3.28,3.05,68.9,0,100481
701648,100682,2022-10-27,3.72,3.02,66.4,0,100079
701649,100682,06/19/2023,3.73,4.55,80.2,No,100079
701650,100683,2024-01-27,3.31,3.41,87.4,FALSE,100010
701651,100683,2025-02-01,4.08,3.42,52.6,TRUE,100010
701652,100684,2023-11-21,3.55,3.93,69.9,0,100184
701653,100685,2022-12-04,2.99,3.55,54.1,0,100794
701654,100685,2025-07-19,2.67,2.21,45.3,0,100169
701655,100686,2024-07-01,3.60,3.59,64.7,0,100183
701656,100687,"Mar 30, 2023",2.78,2.76,55.4,FALSE,100528
701657,100687,2024-01-10,2.71,2.80,59.4,FALSE,100528
701658,100687,2024-03-17,2.72,2.55,52.5,No,100528
701659,100687,2025-10-04,3.03,3.07,78.7,FALSE,100528
701660,100688,19-05-2021,3.80,3.00,86.0,No,100282
701661,100689,2024/02/14,3.42,3.07,57.3,0,100535
701662,100689,2024-09-01,3.12,3.64,67.4,FALSE,100535
701663,100689,"Oct 19, 2024",3.10,3.29,80.6,No,100535
701664,100689,12-12-2024,3.19,3.07,55.8,0,100535
701665,100690,"Jul 05, 2022",2.93,3.12,52.5,0,100056
701666,100690,03/31/2023,3.15,3.31,59.7,0,100056
701667,100690,08-04-2023,3.04,3.15,47.2,FALSE,100056
701668,100690,"Dec 01, 2024",3.69,4.18,83.2,0,100056
701669,100691,2025-05-04,3.64,3.34,97.8,FALSE,100578
701670,100691,2026-03-19,3.65,3.44,75.9,No,100578
701671,100692,2024-03-09,3.83,3.57,53.8,1,100286
701672,100692,2024-05-16,4.08,3.95,74.2,FALSE,100286
701673,100692,2024-06-08,3.79,3.78,71.5,FALSE,100286
701674,100693,2022-08-15,3.79,3.36,67.7,No,100023
701675,100693,2023-07-29,3.48,2.75,75.1,0,100023
701676,100694,2024-12-12,3.52,2.99,77.6,No,100294
701677,100694,2025-05-15,4.22,4.51,88.7,Yes,100294
701678,100694,2026-02-19,3.45,3.68,81.3,0,100294
701679,100695,2021-01-07,4.29,4.25,96.7,0,100525
701680,100695,2021-03-05,4.32,4.90,105.2,No,100525
701681,100695,"May 20, 2024",4.40,4.10,96.6,Yes,100525
701682,100696,2025-05-19,3.37,2.70,79.1,No,100532
701683,100696,2026-01-22,3.38,4.02,65.2,No,100532
701684,100697,2025-11-18,2.41,2.50,57.3,No,100535
701685,100697,2026-01-28,1.96,1.68,46.0,0,100535
701686,100697,2026-03-18,1.92,2.34,29.2,0,100535
701687,100698,2024-02-25,4.07,3.91,82.9,1,100310
701688,100698,2026-01-17,4.15,3.88,90.0,TRUE,100166
701689,100698,2026-02-11,3.96,3.63,76.9,0,101552
701690,100699,2024-12-16,3.89,3.23,70.8,1,100022
701691,100699,2025-08-28,3.93,3.77,60.1,Yes,100022
701692,100700,2021-12-15,3.76,3.68,65.3,No,100355
701693,100700,04/26/2026,3.37,3.27,75.3,No,100355
701694,100701,07-01-2023,3.97,4.04,75.2,0,101436
701695,100701,2025-01-31,3.73,3.87,69.8,FALSE,100024
701696,100702,2023-01-14,3.09,2.59,66.2,FALSE,100197
701697,100702,2025-02-27,3.13,3.42,68.7,0,100197
701698,100702,2025-07-16,3.07,2.74,62.3,0,100197
701699,100703,2023-05-23,3.75,3.29,95.3,0,100375
701700,100703,2024-03-02,3.31,3.23,82.1,0,100375
701701,100703,2024-07-16,3.50,3.78,41.3,FALSE,100375
701702,100704,03/01/2021,3.17,2.67,53.9,No,100184
701703,100704,2023-04-30,3.23,2.55,57.2,0,100184
701704,100705,2024-05-06,3.09,2.97,49.5,FALSE,100294
701705,100706,"May 27, 2021",2.08,2.45,27.9,0,100134
701706,100706,2021-06-18,1.95,1.54,43.9,0,100134
701707,100706,2024-03-09,1.91,1.59,35.3,0,100134
701708,100706,2025-03-27,2.53,2.76,59.8,0,100134
701709,100707,2023-08-26,2.49,2.77,62.9,0,100497
701710,100707,2024-07-12,3.06,3.31,45.6,FALSE,100497
701711,100707,2025-03-01,3.32,2.96,81.5,No,100497
701712,100708,2023-09-02,4.72,3.90,120.0,FALSE,100358
701713,100708,06/28/2024,4.97,4.83,108.9,Yes,100358
701714,100708,2025-11-18,4.65,4.44,94.2,No,100358
701715,100709,2024-07-24,3.63,3.49,91.0,No,100051
701716,100709,2025-03-06,3.50,2.82,73.7,No,100051
701717,100709,2025-05-18,3.70,3.92,84.0,FALSE,100051
701718,100710,2024-12-04,3.20,3.47,74.8,No,100217
701719,100711,2023-10-18,3.43,2.86,80.3,FALSE,100271
701720,100712,2026-03-22,3.75,3.86,88.9,No,100013
701721,100713,2024-02-14,2.33,1.93,42.6,FALSE,100226
701722,100713,2024-08-31,3.14,2.39,48.9,0,100226
701723,100713,2025-03-04,2.35,2.35,32.4,No,100226
701724,100716,2023-07-31,3.64,3.52,75.3,0,100305
701725,100716,2025-09-03,4.28,3.10,91.2,0,100305
701726,100717,01-04-2026,2.05,2.34,46.2,0,100056
701727,100718,06/07/2022,3.41,2.94,59.6,FALSE,101492
701728,100718,2023-05-03,3.33,3.19,69.4,FALSE,100600
701729,100718,"May 09, 2025",3.18,3.33,64.4,No,101774
701730,100719,2021-12-21,4.17,4.46,76.8,Yes,100112
701731,100719,2024-11-03,4.34,3.90,73.9,TRUE,100112
701732,100719,2026-04-19,3.98,4.23,59.7,1,100112
701733,100720,2021-03-02,3.00,3.34,64.8,0,100327
701734,100720,2022-10-22,3.55,5.00,58.4,FALSE,100327
701735,100720,2022-11-15,3.27,3.72,45.3,No,100327
701736,100720,2024-05-30,3.12,3.18,65.3,No,100327
701737,100721,02-11-2025,3.59,3.96,56.9,No,100224
701738,100722,2025-06-12,3.80,3.03,74.5,FALSE,100586
701739,100722,07-08-2025,4.01,4.83,78.4,Yes,100586
701740,100722,2026-03-19,3.96,3.13,85.2,Yes,100586
701741,100723,09-02-2021,3.51,4.03,67.4,FALSE,100059
701742,100723,05-12-2021,4.04,4.00,86.2,No,100059
701743,100723,2022-09-10,4.76,4.32,95.3,No,100059
701744,100723,2022-11-22,3.60,3.44,84.3,FALSE,100059
701745,100724,2026-04-21,2.97,2.87,59.6,No,100292
701746,100725,2023-03-19,2.73,2.61,57.9,No,101652
701747,100725,2023/07/14,3.42,,75.2,No,100874
701748,100727,08/13/2025,4.34,3.63,78.1,No,100078
701749,100728,2024-09-25,3.28,3.74,53.6,No,100400
701750,100729,2021-11-29,3.59,3.36,85.9,No,100718
701751,100729,2023/05/08,3.43,2.66,96.6,FALSE,100718
701752,100729,"Feb 03, 2025",3.47,3.73,61.8,No,100718
701753,100729,08/22/2025,3.59,4.80,59.9,0,100718
701754,100730,2021/02/11,3.68,3.02,77.6,No,101087
701755,100730,10/29/2022,2.77,2.66,56.6,FALSE,101015
701756,100730,2023-10-17,3.14,2.72,,FALSE,100551
701757,100731,2026-04-19,3.16,2.70,57.1,No,100226
701758,100731,2026-04-23,3.32,3.68,65.3,No,100226
701759,100731,01-05-2026,2.88,2.67,44.3,No,100226
701760,100732,2025-09-18,4.01,4.10,68.6,1,100384
701761,100733,2025-11-25,2.88,3.10,53.6,FALSE,100208
701762,100733,2026-02-16,2.78,2.43,44.8,FALSE,100208
701763,100733,2026-03-20,3.04,2.46,53.9,0,100208
701764,100734,2022-12-11,4.82,5.00,107.2,Yes,100724
701765,100734,2024/03/01,4.46,3.33,95.3,No,100985
701766,100735,2021-01-14,2.48,2.73,64.5,No,101813
701767,100736,11-07-2022,3.53,3.51,67.1,FALSE,100477
701768,100736,26-08-2022,3.59,3.34,65.7,No,100477
701769,100736,2024-11-10,4.09,4.27,82.4,No,100477
701770,100736,2025-06-12,3.22,2.99,58.5,FALSE,100477
701771,100737,2025-09-29,2.99,2.47,60.7,No,100271
701772,100738,2024-03-06,2.82,1.95,53.6,FALSE,100638
701773,100738,2025-01-06,3.10,2.91,50.5,No,100638
701774,100739,2024-10-09,3.21,2.93,52.1,No,100738
701775,100739,2025-11-30,4.39,4.35,93.3,No,100738
701776,100740,2025-09-24,4.95,4.16,92.9,No,100451
701777,100740,2025-10-02,3.41,3.54,77.5,FALSE,100451
701778,100740,2025-10-13,4.81,5.00,95.4,Yes,100451
701779,100740,2025-11-18,4.38,3.91,91.8,FALSE,100451
701780,100741,"Apr 04, 2025",3.04,2.32,47.1,0,100424
701781,100742,2025-12-07,3.48,2.71,89.8,No,100570
701782,100742,2026-01-29,2.87,2.92,29.3,No,101431
701783,100742,2026-04-04,2.81,2.75,44.7,0,100154
701784,100742,2026-04-11,3.54,4.49,79.9,FALSE,101728
701785,100743,16-05-2025,3.84,3.51,75.4,1,100181
701786,100744,2021/05/30,3.06,2.58,80.7,No,100010
701787,100745,2022-05-31,3.88,3.56,79.8,0,100462
701788,100745,2023-03-01,3.36,2.73,83.8,0,100462
701789,100745,2023-12-07,3.59,4.15,96.4,No,100462
701790,100746,2023/07/17,2.63,2.47,45.5,No,100734
701791,100747,2023-04-04,3.47,3.55,74.0,FALSE,100721
701792,100747,2023-10-20,4.04,4.17,91.9,TRUE,100721
701793,100747,2024-11-25,3.91,3.07,84.2,TRUE,100721
701794,100747,2025-10-12,4.32,3.52,91.6,Yes,100721
701795,100748,22-06-2025,2.33,2.56,30.7,FALSE,100518
701796,100749,"Mar 22, 2022",3.49,3.04,55.0,0,100503
701797,100750,01/07/2021,3.41,3.49,67.1,FALSE,100511
701798,100750,"Jul 01, 2021",2.89,2.23,52.7,0,100511
701799,100750,2024-01-25,3.13,3.24,62.2,No,100511
701800,100751,2024-04-21,4.21,3.39,79.9,FALSE,101097
701801,100751,"Nov 06, 2024",3.98,3.37,86.6,TRUE,100073
701802,100751,2025-09-15,3.93,3.05,66.0,TRUE,101484
701803,100752,2023-11-30,4.21,4.30,64.4,No,100354
701804,100752,2024-07-20,3.75,3.72,75.4,0,100354
701805,100752,2025-05-11,-1,2.99,29.0,No,100354
701806,100752,2025-09-20,3.98,,82.1,FALSE,100354
701807,100753,2023-03-25,3.50,3.51,80.0,FALSE,100224
701808,100753,2024-02-15,3.48,3.14,55.6,FALSE,100224
701809,100753,2025-12-29,3.09,1.89,60.1,No,100224
701810,100754,2022-06-01,3.66,3.82,64.2,0,100465
701811,100754,16-11-2022,4.43,,111.5,FALSE,100465
701812,100755,2023-09-03,3.75,2.90,68.4,FALSE,100637
701813,100756,28-11-2021,4.51,4.56,103.2,TRUE,101820
701814,100756,2021-12-08,4.05,3.74,72.4,0,100507
701815,100756,2022-12-01,4.66,4.33,96.1,Yes,101758
701816,100757,2021-08-07,2.15,1.97,34.6,0,100089
701817,100758,2021-11-20,4.16,4.23,92.4,TRUE,100611
701818,100758,2022-05-11,3.93,4.46,71.9,TRUE,100611
701819,100758,04-03-2023,3.86,4.10,,TRUE,100611
701820,100758,2025-07-24,3.78,3.46,91.6,0,100611
701821,100759,2023-12-21,2.75,2.51,57.2,FALSE,100051
701822,100760,2024-06-22,4.05,3.82,58.0,0,100518
701823,100760,09/05/2025,3.96,4.10,75.7,0,100518
701824,100761,2022-03-23,3.60,3.34,92.4,No,100604
701825,100761,2022-09-13,3.10,2.84,66.8,No,100604
701826,100761,"Mar 09, 2025",3.41,2.98,63.9,0,100604
701827,100762,2021-04-23,3.59,3.29,77.4,No,101638
701828,100762,2023-06-12,3.37,3.53,77.1,0,101723
701829,100762,2025-02-05,3.59,3.75,77.9,No,100862
701830,100762,2026-04-16,3.21,2.95,20.0,FALSE,100622
701831,100763,04/08/2024,4.72,4.83,82.3,FALSE,100448
701832,100763,2024-09-27,4.44,4.39,89.6,TRUE,100448
701833,100763,2025-08-01,3.85,3.56,68.0,TRUE,100448
701834,100764,2023-05-15,4.10,3.96,63.1,Yes,100734
701835,100764,2025-06-17,3.71,3.46,78.8,0,100734
701836,100765,2021-02-21,4.21,4.38,90.7,No,100107
701837,100765,05/05/2023,3.44,2.84,52.9,No,100107
701838,100765,2024-08-19,3.75,4.27,88.6,FALSE,100107
701839,100765,2026-02-26,3.74,3.29,84.2,No,100107
701840,100767,"Jul 04, 2022",2.33,2.52,41.5,0,100532
701841,100767,22-08-2024,2.71,2.59,61.5,0,100532
701842,100768,2026/01/02,4.17,3.68,85.5,No,100760
701843,100769,2022-06-24,3.24,3.15,80.2,No,100177
701844,100769,03-02-2026,3.83,3.95,82.8,TRUE,100177
701845,100769,2026-03-16,3.83,3.81,60.2,FALSE,100177
701846,100770,2022-04-12,3.26,3.33,49.4,FALSE,100615
701847,100770,28-03-2023,3.41,2.90,65.4,FALSE,100615
701848,100770,2026-04-15,2.92,2.78,46.3,0,100615
701849,100771,2025-10-12,4.25,4.66,,TRUE,100560
701850,100771,2026-03-31,4.06,4.94,81.5,No,100560
701851,100773,2024-05-12,5.00,4.20,120.0,TRUE,100734
701852,100773,26-01-2026,5.00,4.81,100.9,FALSE,100734
701853,100774,2022-03-02,3.62,4.09,70.2,No,100693
701854,100775,2022-09-12,2.97,1.40,40.9,FALSE,100758
701855,100775,2024-04-06,3.20,3.39,49.5,0,100758
701856,100775,2024-12-29,2.88,3.03,69.8,0,100758
701857,100775,2026-01-05,2.84,2.64,59.6,No,100758
701858,100776,2021-05-16,3.45,3.36,72.2,No,100271
701859,100776,2024-09-20,3.49,3.06,70.6,0,100271
701860,100777,08/14/2023,2.91,2.73,68.1,FALSE,100030
701861,100777,2024-03-29,2.36,2.58,36.3,No,100030
701862,100777,29-01-2026,2.90,2.85,73.2,0,100030
701863,100777,2026-03-22,2.98,2.87,79.1,0,100030
701864,100779,2024-10-22,4.22,3.32,57.3,No,100311
701865,100780,2021-11-02,4.43,3.92,89.1,0,100073
701866,100781,2024-06-26,3.37,3.73,69.4,0,100710
701867,100782,2025-02-15,3.24,3.37,46.4,0,100503
701868,100783,2021-01-18,3.29,4.26,82.2,FALSE,100319
701869,100783,2025-08-06,3.02,3.45,47.0,No,100319
701870,100783,2025-10-29,2.92,2.09,71.1,FALSE,100319
701871,100783,18-01-2026,3.27,3.00,79.5,0,100319
701872,100784,05/31/2024,4.01,4.31,79.4,FALSE,100673
701873,100785,2023-02-05,4.43,3.95,89.9,TRUE,100333
701874,100785,09/28/2023,4.89,4.85,111.4,0,100333
701875,100786,2022-10-20,3.44,4.26,91.6,No,100387
701876,100786,2022-10-29,3.75,3.73,86.4,FALSE,100387
701877,100786,2023-08-07,3.50,3.29,66.9,FALSE,100387
701878,100787,2021-05-02,3.27,2.89,65.4,No,100462
701879,100787,2021-05-04,3.35,3.74,63.8,0,100462
701880,100787,2021-10-31,3.84,4.47,69.5,Yes,100462
701881,100787,"Jan 01, 2025",3.32,3.78,76.0,0,100462
701882,100788,2021-01-02,3.53,3.47,64.6,FALSE,100615
701883,100788,2024-06-01,4.39,4.90,77.6,Yes,100615
701884,100789,2021-06-07,2.57,2.01,48.8,FALSE,101668
701885,100789,24-10-2022,1.93,1.57,33.3,No,100745
701886,100789,2023-02-04,3.21,3.09,75.1,No,101557
701887,100789,2024-02-29,2.74,2.45,49.4,No,101274
701888,100790,11/26/2022,2.18,1.33,30.5,No,100490
701889,100790,2023-02-27,2.08,2.09,33.6,0,100490
701890,100790,22-05-2023,2.19,1.98,30.9,FALSE,100490
701891,100790,"May 30, 2024",2.21,1.65,36.4,No,100490
701892,100791,10/25/2023,4.16,4.69,90.7,FALSE,100481
701893,100791,2025-08-07,3.67,2.84,83.3,No,100481
701894,100791,2026-01-22,4.19,4.18,91.6,Yes,100481
701895,100792,2022-11-03,3.79,3.37,58.2,0,100624
701896,100792,09/12/2023,3.30,3.14,75.3,0,100624
701897,100792,2024-12-28,4.14,4.28,70.3,Yes,100624
701898,100792,2025-05-31,4.37,4.52,95.5,No,100624
701899,100794,05/15/2021,3.71,3.78,61.5,0,100590
701900,100794,05/12/2023,4.06,3.49,75.9,Yes,100590
701901,100794,2024-08-23,3.98,3.76,79.9,FALSE,100590
701902,100795,2025-02-23,3.30,,62.1,0,100123
701903,100795,2025-06-17,2.89,3.15,56.5,FALSE,100123
701904,100795,2025-11-14,3.15,2.42,50.6,FALSE,100123
701905,100796,2022-10-22,3.92,4.87,87.8,1,100563
701906,100797,2022-09-22,3.93,4.00,79.3,FALSE,100112
701907,100797,2022-11-27,3.48,3.57,87.4,No,100112
701908,100797,2025-07-12,3.20,2.93,71.3,0,100112
701909,100797,2025-09-29,3.48,3.05,92.2,0,100112
701910,100799,2022-01-20,4.21,3.76,80.5,1,100226
701911,100799,02/27/2022,3.19,3.07,66.6,0,100226
701912,100799,2026-03-01,3.91,3.75,58.6,FALSE,100226
701913,100800,"Feb 03, 2021",3.50,3.76,71.7,FALSE,100511
701914,100800,2022-07-22,3.72,2.85,90.7,No,100511
701915,100800,09/16/2022,3.42,3.87,68.9,0,100511
701916,100800,2025-09-28,4.42,4.45,80.8,FALSE,100511
701917,100801,07/29/2023,3.69,4.15,79.5,No,100163
701918,100801,2023-09-18,3.88,4.46,58.7,FALSE,100163
701919,100801,2024/11/11,3.84,2.94,84.3,Yes,100163
701920,100801,2025-06-04,4.12,4.67,78.0,FALSE,100163
701921,100802,09/23/2023,3.08,2.78,43.9,0,100615
701922,100803,06/25/2024,5.00,4.34,100.6,FALSE,100503
701923,100803,2025-12-27,4.81,4.87,93.4,0,100503
701924,100803,2026-02-03,5.00,5.00,104.7,No,100503
701925,100804,2026-03-09,2.48,1.78,68.8,0,100767
701926,100804,2026-03-23,2.75,2.08,56.5,No,100767
701927,100805,2022-01-30,4.87,4.93,98.5,1,100150
701928,100805,2022-08-13,4.36,3.99,105.7,1,100150
701929,100805,19-01-2025,4.70,5.00,97.9,FALSE,100150
701930,100806,2021-02-08,3.14,2.71,73.8,No,100982
701931,100806,2023-01-20,3.94,4.18,80.6,FALSE,100223
701932,100806,07/01/2024,3.43,3.09,60.8,No,100638
701933,100806,"Apr 19, 2026",4.35,4.07,102.6,No,101233
701934,100807,2024-11-09,4.60,4.25,80.3,Yes,100116
701935,100807,2024-12-21,4.17,3.81,102.0,0,100116
701936,100807,2025-04-09,4.81,5.00,88.6,1,100116
701937,100808,2021-04-30,3.76,3.68,84.4,No,100174
701938,100809,03/13/2021,4.62,4.36,103.1,FALSE,100521
701939,100809,2022-10-16,3.35,4.32,54.0,No,100521
701940,100809,2022-12-24,4.34,4.82,88.4,Yes,100521
701941,100809,2026/05/01,3.87,3.95,68.8,No,100521
701942,100810,2024-02-08,5.00,4.13,112.5,0,100376
701943,100810,2024-12-04,4.64,4.61,115.3,TRUE,100376
701944,100811,10/26/2022,3.09,2.73,36.8,0,100778
701945,100811,2023-05-26,2.44,2.99,72.2,No,100778
701946,100813,22-11-2024,4.56,4.40,64.8,0,100511
701947,100814,2025-08-04,3.89,4.55,69.2,TRUE,101113
701948,100815,2022-02-18,3.68,4.36,71.8,No,100073
701949,100815,2023-08-13,3.59,3.45,68.4,No,100073
701950,100816,05/27/2021,2.47,2.74,45.9,No,100059
701951,100816,2022-12-27,2.91,3.01,63.1,No,100059
701952,100816,"Oct 14, 2023",3.47,3.08,69.9,FALSE,100059
701953,100817,2021-07-02,4.10,3.77,70.6,FALSE,100282
701954,100817,2023-05-24,3.55,4.21,50.7,FALSE,100282
701955,100817,2023-09-11,3.74,4.02,76.8,0,100282
701956,100817,2024-08-23,3.38,2.90,76.7,FALSE,100282
701957,100818,"Jan 27, 2021",3.85,3.54,90.6,No,100183
701958,100819,10/21/2024,3.95,3.97,74.4,Yes,100780
701959,100819,not available,4.93,5.00,81.7,0,100780
701960,100819,2025-12-22,3.63,4.08,64.5,No,100780
701961,100820,2025-02-18,4.41,4.91,94.8,No,100225
701962,100820,2025/07/31,4.35,4.24,77.0,Yes,100225
701963,100821,2022/06/27,3.92,4.08,60.4,No,100648
