attendance_id,employee_id,attendance_date,scheduled_hours,worked_hours,absence_flag,absence_type,late_minutes
803899,100136,2026-04-29,8.0,8.0,No,,0
803900,100136,04/30/2026,8.0,9.1,0,,0
803901,100137,2025-09-03,7.5,6.6,FALSE,,0
803902,100137,2025-09-17,8.0,8.9,FALSE,,0
803903,100137,2025-09-25,9.0,8.4,No,,0
803904,100137,2025-09-29,8.0,8.2,No,,60
803905,100137,2025-10-01,9.0,9.9,N,,0
803906,100137,2025-10-03,8.0,7.9,No,,0
803907,100137,2025-10-09,8.0,8.6,FALSE,,0
803908,100137,2025-10-20,7.5,6.6,0,,0
803909,100137,2025-10-21,8.0,6.7,No,,60
803910,100137,2025-10-23,7.5,7.6,N,,0
803911,100137,2025-10-29,9.0,9.7,No,,0
803912,100137,2025-10-30,8.0,0.0,Yes,sick,0
803913,100137,2025-11-06,8.0,8.3,N,,30
803914,100137,2025-11-18,8.0,8.1,No,,5
803915,100137,2025-11-24,9.0,8.1,0,,0
803916,100137,2025-11-25,8.0,7.6,FALSE,,5
803917,100137,2025-12-05,8.0,8.2,FALSE,,30
803918,100137,2025-12-12,8.0,7.0,N,,0
803919,100137,2025-12-15,9.0,9.8,N,,0
803920,100137,2025-12-16,7.5,7.9,0,,0
803921,100137,"Dec 18, 2025",8.0,7.8,FALSE,,10
803922,100137,12/24/2025,8.0,6.9,FALSE,,0
803923,100137,2026-01-14,8.0,8.1,FALSE,,0
803924,100137,2026-02-09,8.0,8.0,No,,0
803925,100137,2026-02-10,9.0,9.0,No,,0
803926,100137,2026-02-11,7.5,7.3,No,,0
803927,100137,2026-02-17,7.5,8.1,No,,5
803928,100137,19-02-2026,8.0,8.2,No,,0
803929,100137,2026-04-02,8.0,7.5,FALSE,,5
803930,100137,2026-04-13,8.0,7.6,FALSE,,0
803931,100137,2026-04-20,8.0,8.1,N,,0
803932,100137,21-04-2026,8.0,7.6,No,,0
803933,100137,2026-04-22,8.0,8.0,No,,0
803934,100137,2026-04-24,8.0,8.8,No,,0
803935,100137,2026-04-29,8.0,8.1,No,,0
803936,100137,2026-04-30,8.0,7.6,N,,5
803937,100138,2025-09-03,9.0,8.3,No,,5
803938,100138,2025-09-17,8.0,8.0,FALSE,,0
803939,100138,09/25/2025,8.0,,N,,0
803940,100138,2025-09-29,9.0,9.1,0,,0
803941,100138,2025-10-01,9.0,8.5,N,,0
803942,100138,2025-10-03,8.0,8.3,No,,45
803943,100138,"Oct 09, 2025",9.0,8.4,No,,0
803944,100138,"Oct 20, 2025",8.0,8.1,FALSE,,0
803945,100138,2025-10-21,7.5,7.4,0,,0
803946,100138,2025/10/23,8.0,7.7,0,,0
803947,100138,2025-10-29,7.5,7.3,N,,0
803948,100138,"Oct 30, 2025",9.0,8.8,0,,30
803949,100138,2025-11-06,8.0,7.3,0,,0
803950,100138,2025-11-18,8.0,7.8,FALSE,,30
803951,100138,2025-11-24,8.0,7.5,No,,5
803952,100138,11/25/2025,9.0,7.6,FALSE,,0
803953,100138,"Dec 05, 2025",7.5,7.7,N,,10
803954,100138,12-12-2025,9.0,0.0,1,Sick Leave,0
803955,100138,2025-12-15,8.0,0.0,Yes,Personal Leave,0
803956,100138,2025-12-16,8.0,8.7,FALSE,,0
803957,100138,12/18/2025,8.0,8.0,FALSE,,0
803958,100138,12/24/2025,8.0,8.3,0,,0
803959,100138,2026-01-14,9.0,9.6,0,,0
803960,100138,"Feb 09, 2026",9.0,9.2,0,,5
803961,100138,2026-02-10,8.0,7.9,0,,0
803962,100138,2026-02-11,8.0,7.4,N,,0
803963,100138,2026-02-17,7.5,7.6,No,,0
803964,100138,2026-02-19,7.5,7.4,N,,10
803965,100138,04/02/2026,8.0,7.8,FALSE,,0
803966,100138,2026-04-13,8.0,8.8,No,,0
803967,100138,"Apr 20, 2026",8.0,9.1,No,,0
803968,100138,"Apr 21, 2026",9.0,8.4,N,,45
803969,100138,"Apr 22, 2026",8.0,7.6,N,,5
803970,100138,2026-04-24,9.0,9.5,No,,0
803971,100138,"Apr 29, 2026",7.5,0.0,1,Personal,0
803972,100138,2026-04-30,9.0,,N,,0
803973,100139,2025-09-03,7.5,6.3,FALSE,,0
803974,100139,2025-09-17,8.0,0.0,Y,UNKNOWN,0
803975,100139,09/25/2025,8.0,8.4,FALSE,,0
803976,100139,29-09-2025,8.0,8.6,FALSE,,0
803977,100139,2025-10-01,8.0,7.4,N,,0
803978,100139,2025-10-03,8.0,8.5,N,,0
803979,100139,2025/10/09,7.5,7.6,No,,30
803980,100139,2025-10-20,9.0,9.1,0,,30
803981,100139,2025-10-21,8.0,7.8,N,,0
803982,100139,2025-10-23,7.5,,FALSE,,0
803983,100139,2025-10-29,9.0,9.3,N,,0
803984,100139,"Oct 30, 2025",8.0,7.6,N,,0
803985,100139,06-11-2025,8.0,8.5,N,,0
803986,100139,2025-11-18,8.0,8.3,FALSE,,5
803987,100139,2025-11-24,7.5,7.0,FALSE,,0
803988,100139,2025-11-25,7.5,7.1,N,,30
803989,100139,2025-12-05,8.0,8.6,No,,0
803990,100139,2025/12/12,9.0,10.3,0,,0
803991,100139,12/15/2025,8.0,7.9,0,,0
803992,100139,16-12-2025,8.0,7.9,No,,5
803993,100139,2025/12/18,8.0,8.5,No,,0
803994,100139,2025-12-24,9.0,0.0,Yes,,0
803995,100139,01/14/2026,8.0,7.1,FALSE,,0
803996,100139,2026-02-09,7.5,0.0,Yes,Sick Leave,0
803997,100139,2026-02-10,8.0,8.1,N,,0
803998,100139,2026-02-11,8.0,8.0,0,,0
803999,100139,2026-02-17,7.5,7.1,No,,0
804000,100139,2026-02-19,8.0,8.6,No,,10
804001,100139,2026-04-02,9.0,9.0,N,,0
804002,100139,"Apr 13, 2026",9.0,9.2,N,,0
804003,100139,2026-04-20,7.5,7.9,FALSE,,0
804004,100139,2026-04-21,8.0,8.1,No,,0
804005,100139,2026/04/22,8.0,7.9,0,,0
804006,100139,2026-04-24,8.0,7.8,FALSE,,0
804007,100139,2026-04-29,9.0,8.3,0,,10
804008,100139,2026-04-30,7.5,7.1,N,,0
804009,100141,2025-09-03,8.0,7.5,FALSE,,0
804010,100141,17-09-2025,7.5,7.8,FALSE,,0
804011,100141,2025-09-25,9.0,9.3,0,,0
804012,100141,2025/09/29,8.0,8.2,N,,0
804013,100141,2025-10-01,8.0,7.5,0,,10
804014,100141,2025-10-03,8.0,8.7,N,,0
804015,100141,09-10-2025,8.0,7.4,No,,0
804016,100141,2025/10/20,8.0,0.0,TRUE,Personal Leave,0
804017,100141,2025-10-21,7.5,0.0,Yes,Unpaid Leave,0
804018,100141,"Oct 23, 2025",8.0,7.2,N,,0
804019,100141,10/29/2025,8.0,7.1,No,,0
804020,100141,2025-10-30,8.0,8.6,No,,0
804021,100141,"Nov 06, 2025",9.0,8.7,N,,0
804022,100141,"Nov 18, 2025",7.5,6.7,N,,5
804023,100141,2025-11-24,8.0,8.0,FALSE,,0
804024,100141,11/25/2025,8.0,0.0,1,Personal,0
804025,100141,2025-12-05,8.0,8.3,N,,0
804026,100141,2025-12-12,8.0,8.4,0,,0
804027,100141,2025-12-15,7.5,7.6,FALSE,,0
804028,100141,12/16/2025,9.0,8.1,N,,0
804029,100141,2025-12-18,8.0,8.3,N,,0
804030,100141,2025-12-24,8.0,8.7,FALSE,,0
804031,100141,2026-01-14,7.5,7.7,No,,0
804032,100141,02/09/2026,8.0,7.7,No,,0
804033,100141,2026-02-10,8.0,8.0,0,,0
804034,100141,2026/02/11,9.0,0.0,Y,sick,0
804035,100141,2026-02-17,8.0,7.6,No,,0
804036,100141,2026-02-19,8.0,8.4,0,,0
804037,100141,2026-04-02,7.5,8.2,FALSE,,0
804038,100141,TBD,8.0,8.0,FALSE,,0
804039,100141,2026-04-20,8.0,8.5,No,,0
804040,100141,2026-04-21,9.0,9.7,N,,5
804041,100141,22-04-2026,9.0,8.5,0,,15
804042,100141,2026-04-24,8.0,8.0,FALSE,,0
804043,100141,2026-04-29,7.5,7.4,0,,0
804044,100141,2026-04-30,8.0,8.5,0,,0
804045,100142,09/03/2025,9.0,9.6,N,,0
804046,100142,2025-09-17,7.5,6.8,No,,0
804047,100142,"Sep 25, 2025",7.5,7.1,N,,0
804048,100142,2025-09-29,7.5,7.5,No,,0
804049,100142,2025/10/01,8.0,8.5,N,,0
804050,100142,03-10-2025,8.0,7.9,N,,0
804051,100142,2025-10-09,8.0,7.2,No,,0
804052,100142,10/20/2025,7.5,7.0,No,,0
804053,100142,2025-10-21,8.0,9.4,0,,0
804054,100142,"Oct 23, 2025",8.0,8.8,N,,10
804055,100142,10/29/2025,9.0,,No,,0
804056,100142,2025-10-30,9.0,9.2,N,,0
804057,100142,2025-11-06,8.0,7.9,N,,15
804058,100142,2025-11-18,8.0,7.2,N,,0
804059,100142,2025-11-24,8.0,7.7,N,,5
804060,100142,2025-11-25,8.0,7.8,FALSE,,0
804061,100142,2025-12-05,8.0,8.6,N,,0
804062,100142,2025-12-12,8.0,8.1,N,,0
804063,100142,2025-12-15,8.0,8.9,FALSE,,0
804064,100142,2025-12-16,8.0,8.0,0,,0
804065,100142,2025-12-18,7.5,7.7,No,,0
804066,100142,24-12-2025,8.0,8.3,FALSE,,0
804067,100142,2026-01-14,8.0,8.1,FALSE,,0
804068,100142,2026-02-09,7.5,7.6,N,,0
804069,100142,10-02-2026,8.0,8.1,FALSE,,0
804070,100142,2026-02-11,8.0,7.5,N,,15
804071,100142,2026-02-17,8.0,8.6,N,,0
804072,100142,2026-02-19,7.5,7.7,FALSE,,30
804073,100142,2026-04-02,7.5,7.9,N,,10
804074,100142,"Apr 13, 2026",8.0,7.5,FALSE,,0
804075,100142,2026-04-20,9.0,8.6,N,,0
804076,100142,2026-04-21,7.5,6.9,FALSE,,0
804077,100142,22-04-2026,8.0,8.5,0,,15
804078,100142,04/24/2026,7.5,7.6,FALSE,,15
804079,100142,2026-04-29,7.5,7.8,FALSE,,10
804080,100142,2026-04-30,8.0,8.7,N,,0
804081,100143,2025-09-03,8.0,8.1,0,,5
804082,100143,2025-09-17,8.0,8.7,0,,5
804083,100143,25-09-2025,8.0,8.8,FALSE,,60
804084,100143,09/29/2025,7.5,7.5,No,,0
804085,100143,2025-10-01,9.0,9.4,0,,0
804086,100143,03-10-2025,7.5,8.4,N,,0
804087,100143,2025-10-09,8.0,8.1,0,,0
804088,100143,10/20/2025,9.0,8.7,N,,5
804089,100143,2025-10-21,9.0,9.4,N,,0
804090,100143,2025-10-23,8.0,7.2,0,,0
804091,100143,29-10-2025,8.0,7.7,N,,0
804092,100143,2025-10-30,7.5,8.3,0,,0
804093,100143,2025-11-06,8.0,7.9,FALSE,,0
804094,100143,2025/11/18,8.0,7.6,FALSE,,15
804095,100143,11/24/2025,8.0,8.2,FALSE,,0
804096,100143,2025-11-25,8.0,8.7,N,,15
804097,100143,12/05/2025,8.0,7.0,0,,0
804098,100143,2025-12-12,8.0,8.2,No,,0
804099,100143,15-12-2025,8.0,8.2,0,,0
804100,100143,2025-12-16,9.0,9.8,0,,0
804101,100143,2025-12-18,8.0,8.0,0,,0
804102,100143,24-12-2025,8.0,7.8,N,,0
804103,100143,"Jan 14, 2026",7.5,6.5,0,,30
804104,100143,"Feb 09, 2026",8.0,7.5,0,,15
804105,100143,2026-02-10,8.0,7.5,FALSE,,0
804106,100143,2026-02-11,7.5,6.8,N,,10
804107,100143,2026-02-17,7.5,8.6,FALSE,,5
804108,100143,02/19/2026,8.0,8.3,No,,0
804109,100143,2026-04-02,7.5,7.4,FALSE,,0
804110,100143,04/13/2026,8.0,9.2,0,,0
804111,100143,2026-04-20,8.0,7.8,FALSE,,0
804112,100143,2026-04-21,8.0,8.0,N,,0
804113,100143,"Apr 22, 2026",7.5,7.9,N,,0
804114,100143,2026-04-24,8.0,7.5,No,,0
804115,100143,2026-04-29,7.5,8.4,No,,0
804116,100143,2026-04-30,8.0,7.5,FALSE,,0
804117,100144,09/03/2025,9.0,9.0,FALSE,,0
804118,100144,"Sep 17, 2025",8.0,7.7,N,,0
804119,100144,2025-09-25,7.5,7.8,N,,0
804120,100144,2025-09-29,9.0,9.1,FALSE,,0
804121,100144,2025-10-01,8.0,7.8,No,,0
804122,100144,2025-10-03,7.5,7.6,No,,0
804123,100144,2025-10-09,8.0,7.7,No,,0
804124,100144,2025-10-20,8.0,7.8,FALSE,,0
804125,100144,2025-10-21,8.0,8.2,0,,0
804126,100144,2025/10/23,8.0,8.6,N,,15
804127,100144,2025-10-29,8.0,8.6,FALSE,,0
804128,100144,30-10-2025,7.5,7.2,N,,0
804129,100144,2025-11-06,7.5,8.9,FALSE,,15
804130,100144,2025-11-18,8.0,8.3,0,,0
804131,100144,2025-11-24,8.0,7.5,N,,0
804132,100144,11/25/2025,8.0,8.4,0,,0
804133,100144,2025-12-05,8.0,8.5,FALSE,,15
804134,100144,2025-12-12,9.0,9.4,N,,0
804135,100144,2025-12-15,7.5,7.4,0,,0
804136,100144,2025-12-16,8.0,8.2,N,,15
804137,100144,2025-12-18,8.0,8.2,FALSE,,5
804138,100144,24-12-2025,7.5,7.3,FALSE,,0
804139,100144,2026-01-14,8.0,7.8,N,,60
804140,100144,2026-02-09,9.0,9.6,FALSE,,5
804141,100144,2026-02-10,8.0,8.7,N,,0
804142,100144,2026-02-11,8.0,8.0,0,,0
804143,100144,2026-02-17,9.0,8.0,0,,30
804144,100144,2026-02-19,8.0,8.1,FALSE,,0
804145,100144,04/02/2026,9.0,10.2,No,,0
804146,100144,2026-04-13,8.0,7.2,N,,0
804147,100144,20-04-2026,8.0,8.1,N,,0
804148,100144,2026-04-21,7.5,6.6,No,,0
804149,100144,2026-04-22,8.0,7.5,0,,0
804150,100144,2026-04-24,8.0,7.8,No,,0
804151,100144,2026/04/29,8.0,8.1,0,,0
804152,100144,2026-04-30,8.0,8.1,FALSE,,0
804153,100145,2025-09-03,8.0,8.1,0,,5
804154,100145,2025-09-17,8.0,8.7,0,,0
804155,100145,2025-09-25,8.0,7.9,No,,0
804156,100145,2025-09-29,8.0,7.8,FALSE,,0
804157,100145,2025-10-01,8.0,7.9,FALSE,,5
804158,100145,2025-10-03,9.0,8.6,FALSE,,0
804159,100145,"Oct 09, 2025",7.5,7.5,FALSE,,0
804160,100145,2025-10-20,8.0,7.4,0,,0
804161,100145,2025-10-21,7.5,7.0,No,,0
804162,100145,2025-10-23,8.0,7.8,FALSE,,15
804163,100145,2025-10-29,9.0,8.5,No,,0
804164,100145,2025-10-30,9.0,8.3,No,,15
804165,100145,2025-11-06,8.0,7.6,No,,0
804166,100145,2025-11-18,9.0,8.4,No,,0
804167,100145,2025-11-24,8.0,8.0,FALSE,,0
804168,100145,2025-11-25,8.0,8.6,No,,60
804169,100145,2025-12-05,9.0,8.7,0,,0
804170,100145,2025-12-12,8.0,7.9,0,,5
804171,100145,2025-12-15,7.5,7.5,N,,0
804172,100145,2025-12-16,8.0,7.6,0,,0
804173,100145,2025-12-18,8.0,7.6,No,,0
804174,100145,2025-12-24,8.0,8.8,0,,0
804175,100145,2026-01-14,8.0,7.2,0,,0
804176,100145,2026-02-09,8.0,8.9,FALSE,,5
804177,100145,2026-02-10,9.0,8.8,0,,15
804178,100145,02/11/2026,8.0,7.1,N,,0
804179,100145,2026/02/17,8.0,8.5,No,,0
804180,100145,2026-02-19,8.0,7.5,N,,0
804181,100145,2026-04-02,8.0,7.3,No,,0
804182,100145,2026-04-13,9.0,9.2,No,,15
804183,100145,2026-04-20,7.5,7.0,No,,0
804184,100145,21-04-2026,9.0,9.4,0,,0
804185,100145,22-04-2026,8.0,8.1,0,,0
804186,100145,24-04-2026,8.0,7.3,N,,0
804187,100145,2026-04-29,9.0,8.3,N,,15
804188,100145,"Apr 30, 2026",8.0,8.6,No,,0
804189,100146,2025-09-03,7.5,7.2,No,,5
804190,100146,2025-09-17,8.0,8.7,0,,0
804191,100146,2025-09-25,8.0,8.1,N,,0
804192,100146,2025-09-29,7.5,6.0,N,,10
804193,100146,2025-10-01,8.0,20.0,FALSE,,0
804194,100146,2025-10-03,8.0,8.0,N,,0
804195,100146,2025-10-09,9.0,8.9,FALSE,,0
804196,100146,2025-10-20,8.0,8.2,FALSE,,0
804197,100146,2025-10-21,8.0,7.9,N,,0
804198,100146,2025-10-23,8.0,8.4,0,,45
804199,100146,2025-10-29,8.0,7.5,FALSE,,15
804200,100146,2025-10-30,7.5,6.8,N,,0
804201,100146,2025-11-06,8.0,7.6,No,,0
804202,100146,2025/11/18,9.0,9.3,0,,0
804203,100146,2025/11/24,8.0,8.1,FALSE,,0
804204,100146,2025-11-25,8.0,8.1,N,,0
804205,100146,2025-12-05,8.0,8.3,No,,0
804206,100146,2025-12-12,7.5,7.5,No,,0
804207,100146,2025-12-15,9.0,9.1,FALSE,,0
804208,100146,2025-12-16,8.0,8.6,No,,5
804209,100146,2025-12-18,8.0,7.0,N,,0
804210,100146,2025-12-24,8.0,7.8,No,,0
804211,100146,2026-01-14,8.0,7.6,0,,10
804212,100146,2026-02-09,8.0,8.6,0,,10
804213,100146,2026-02-10,9.0,9.1,0,,0
804214,100146,11-02-2026,9.0,9.2,N,,30
804215,100146,2026-02-17,8.0,7.4,N,,0
804216,100146,2026-02-19,8.0,8.6,0,,0
804217,100146,04/02/2026,8.0,8.3,0,,45
804218,100146,13-04-2026,7.5,8.0,0,,0
804219,100146,04/20/2026,7.5,8.5,No,,0
804220,100146,2026-04-21,8.0,9.1,0,,45
804221,100146,2026-04-22,8.0,8.0,FALSE,,0
804222,100146,"Apr 24, 2026",8.0,7.9,No,,0
804223,100146,"Apr 29, 2026",9.0,9.5,N,,0
804224,100146,2026-04-30,9.0,9.2,0,,0
804225,100147,03-09-2025,8.0,7.7,0,,10
804226,100147,2025-09-17,8.0,8.1,No,,0
804227,100147,2025-09-25,8.0,0.0,Y,sick,0
804228,100147,2025-09-29,8.0,7.4,N,,0
804229,100147,10/01/2025,7.5,7.7,FALSE,,0
804230,100147,2025-10-03,8.0,7.7,0,,30
804231,100147,09-10-2025,8.0,8.1,No,,5
804232,100147,2025-10-20,7.5,6.9,No,,0
804233,100147,2025-10-21,8.0,,No,,0
804234,100147,2025-10-23,7.5,7.6,N,,0
804235,100147,2025-10-29,9.0,9.6,0,,0
804236,100147,2025-10-30,8.0,7.8,FALSE,,30
804237,100147,2025-11-06,8.0,8.4,FALSE,,15
804238,100147,11/18/2025,8.0,7.6,0,,0
804239,100147,2025-11-24,8.0,7.8,FALSE,,0
804240,100147,2025/11/25,9.0,9.6,0,,10
804241,100147,05-12-2025,8.0,7.2,No,,0
804242,100147,12-12-2025,8.0,8.5,0,,0
804243,100147,2025-12-15,7.5,7.8,N,,0
804244,100147,2025-12-16,8.0,8.5,No,,0
804245,100147,12/18/2025,8.0,7.7,0,,0
804246,100147,2025-12-24,8.0,8.1,N,,0
804247,100147,2026-01-14,7.5,15.5,N,,0
804248,100147,2026-02-09,9.0,9.1,No,,0
804249,100147,2026-02-10,8.0,7.9,0,,0
804250,100147,2026/02/11,7.5,8.0,N,,30
804251,100147,17-02-2026,7.5,7.0,0,,10
804252,100147,2026/02/19,8.0,8.8,FALSE,,0
804253,100147,2026-04-02,8.0,8.5,N,,0
804254,100147,04/13/2026,8.0,7.7,N,,0
804255,100147,2026-04-20,9.0,7.9,No,,0
804256,100147,04/21/2026,8.0,7.5,FALSE,,0
804257,100147,22-04-2026,8.0,9.2,FALSE,,0
804258,100147,2026-04-24,9.0,8.5,No,,0
804259,100147,2026-04-29,8.0,7.7,FALSE,,0
804260,100147,2026/04/30,8.0,8.9,FALSE,,0
804261,100148,2025/09/03,9.0,9.1,N,,0
804262,100148,2025-09-17,8.0,8.2,FALSE,,0
804263,100148,2025-09-25,9.0,9.7,FALSE,,0
804264,100148,09/29/2025,7.5,7.6,N,,60
804265,100148,2025-10-01,8.0,7.9,N,,0
804266,100148,10/03/2025,8.0,8.3,No,,5
804267,100148,"Oct 09, 2025",8.0,8.6,No,,60
804268,100148,10/20/2025,8.0,8.4,N,,0
804269,100148,10/21/2025,8.0,8.2,FALSE,,0
804270,100148,2025-10-23,7.5,6.8,No,,30
804271,100148,"Oct 29, 2025",8.0,7.8,FALSE,,10
804272,100148,2025-10-30,7.5,7.5,N,,0
804273,100148,2025/11/06,8.0,8.0,0,,0
804274,100148,2025-11-18,8.0,7.5,N,,10
804275,100148,24-11-2025,8.0,8.3,No,,0
804276,100148,2025-11-25,8.0,8.5,N,,15
804277,100148,12/05/2025,9.0,9.1,0,,60
804278,100148,2025-12-12,8.0,8.3,N,,0
804279,100148,2025-12-15,8.0,6.8,0,,15
804280,100148,2025-12-16,8.0,7.4,No,,0
804281,100148,2025-12-18,8.0,8.4,0,,0
804282,100148,2025-12-24,8.0,8.0,No,,0
804283,100148,2026-01-14,8.0,8.7,N,,0
804284,100148,2026-02-09,8.0,8.0,No,,0
804285,100148,2026-02-10,9.0,9.0,FALSE,,0
804286,100148,2026-02-11,9.0,9.0,FALSE,,0
804287,100148,"Feb 17, 2026",8.0,6.5,0,,0
804288,100148,2026-02-19,9.0,9.6,FALSE,,0
804289,100148,2026-04-02,7.5,0.0,TRUE,sick,0
804290,100148,2026-04-13,7.5,7.1,0,,0
804291,100148,2026-04-20,8.0,8.6,No,,0
804292,100148,2026-04-21,8.0,0.0,Yes,Sick Leave,0
804293,100148,22-04-2026,9.0,9.2,No,,0
804294,100148,2026-04-24,8.0,7.5,N,,0
804295,100148,2026-04-29,9.0,9.1,N,,0
804296,100148,2026-04-30,8.0,8.5,0,,0
804297,100149,2025-09-03,7.5,7.4,No,,0
804298,100149,2025-09-17,9.0,9.8,FALSE,,0
804299,100149,2025-09-25,7.5,7.9,0,,0
804300,100149,2025-09-29,7.5,7.6,FALSE,,0
804301,100149,2025-10-01,8.0,8.0,No,,0
804302,100149,2025-10-03,9.0,10.1,FALSE,,0
804303,100149,2025-10-09,8.0,8.5,0,,0
804304,100149,2025-10-20,8.0,7.9,No,,0
804305,100149,2025-10-21,8.0,7.3,No,,10
804306,100149,2025-10-23,9.0,9.6,0,,0
804307,100149,2025/10/29,8.0,7.7,FALSE,,0
804308,100149,"Oct 30, 2025",8.0,7.9,FALSE,,15
804309,100149,"Nov 06, 2025",8.0,7.5,No,,0
804310,100149,2025-11-18,7.5,7.4,FALSE,,0
804311,100149,2025-11-24,9.0,9.1,N,,5
804312,100149,25-11-2025,9.0,9.0,FALSE,,0
804313,100149,2025-12-05,7.5,7.4,FALSE,,0
804314,100149,2025-12-12,7.5,6.5,0,,0
804315,100149,2025-12-15,9.0,9.1,No,,15
804316,100149,2025-12-16,8.0,8.2,0,,0
804317,100149,2025-12-18,8.0,7.1,N,,0
804318,100149,2025-12-24,8.0,8.2,No,,0
804319,100149,2026-01-14,9.0,8.3,No,,0
804320,100149,09-02-2026,7.5,8.2,N,,10
804321,100149,2026-02-10,8.0,7.6,N,,0
804322,100149,2026-02-11,8.0,7.8,No,,10
804323,100149,2026-02-17,8.0,7.6,0,,0
804324,100149,2026/02/19,7.5,7.9,FALSE,,15
804325,100149,2026-04-02,7.5,7.2,N,,0
804326,100149,2026-04-13,8.0,8.3,N,,0
804327,100149,2026-04-20,7.5,7.5,FALSE,,0
804328,100149,2026-04-21,8.0,8.0,No,,0
804329,100149,2026-04-22,9.0,8.5,N,,0
804330,100149,"Apr 24, 2026",8.0,7.8,0,,5
804331,100149,04/29/2026,7.5,7.0,No,,45
804332,100149,2026-04-30,7.5,7.1,0,,0
804333,100150,09/03/2025,8.0,8.1,No,,0
804334,100150,17-09-2025,7.5,7.1,No,,0
804335,100150,2025-09-25,7.5,7.7,No,,0
804336,100150,2025-09-29,8.0,8.1,0,,0
804337,100150,2025-10-01,8.0,8.8,N,,0
804338,100150,10/03/2025,7.5,7.3,N,,0
804339,100150,2025-10-09,7.5,7.7,0,,5
804340,100150,2025-10-20,9.0,8.8,0,,0
804341,100150,2025-10-21,8.0,7.9,N,,5
804342,100150,10/23/2025,7.5,7.7,No,,0
804343,100150,2025-10-29,7.5,8.1,FALSE,,0
804344,100150,2025-10-30,7.5,7.2,N,,10
804345,100150,2025-11-06,7.5,7.5,N,,0
804346,100150,2025-11-18,8.0,8.6,No,,0
804347,100150,2025-11-24,7.5,8.2,N,,0
804348,100150,2025-11-25,7.5,7.6,0,,0
804349,100150,05-12-2025,9.0,9.5,FALSE,,30
804350,100150,2025-12-12,8.0,8.1,No,,0
804351,100150,2025-12-15,7.5,7.8,N,,0
804352,100150,2025-12-16,8.0,7.4,FALSE,,10
804353,100150,18-12-2025,8.0,8.2,FALSE,,0
804354,100150,2025-12-24,7.5,8.2,No,,0
804355,100150,2026-01-14,8.0,7.6,FALSE,,0
804356,100150,09-02-2026,7.5,6.7,FALSE,,0
804357,100150,2026-02-10,8.0,8.3,No,,0
804358,100150,02/11/2026,8.0,7.7,N,,0
804359,100150,2026-02-17,9.0,9.1,0,,0
804360,100150,2026/02/19,7.5,6.9,0,,5
804361,100150,2026-04-02,8.0,7.6,N,,0
804362,100150,2026-04-13,7.5,8.0,FALSE,,0
804363,100150,"Apr 20, 2026",7.5,7.7,FALSE,,0
804364,100150,21-04-2026,8.0,8.0,No,,0
804365,100150,2026-04-22,7.5,8.2,N,,0
804366,100150,2026-04-24,7.5,6.9,FALSE,,0
804367,100150,04/29/2026,8.0,7.9,0,,5
804368,100150,2026-04-30,8.0,8.9,0,,5
804369,100151,2025-09-03,8.0,8.4,FALSE,,0
804370,100151,09/17/2025,7.5,7.7,FALSE,,5
804371,100151,2025/09/25,8.0,7.4,No,,0
804372,100151,"Sep 29, 2025",8.0,8.4,0,,5
804373,100151,2025-10-01,8.0,7.7,0,,0
804374,100151,2025-10-03,7.5,8.7,FALSE,,0
804375,100151,2025-10-09,8.0,8.4,N,,15
804376,100151,2025-10-20,8.0,0.0,Yes,,0
804377,100151,,7.5,7.2,FALSE,,15
804378,100151,23-10-2025,9.0,7.7,No,,0
804379,100151,2025-10-29,8.0,8.2,N,,0
804380,100151,2025-10-30,8.0,7.5,No,,0
804381,100151,2025-11-06,8.0,7.2,FALSE,,0
804382,100151,2025-11-18,8.0,8.3,0,,10
804383,100151,"Nov 24, 2025",8.0,8.2,No,,0
804384,100151,2025-11-25,9.0,9.2,FALSE,,0
804385,100151,2025-12-05,8.0,8.1,0,,0
804386,100151,2025-12-12,8.0,7.1,N,,0
804387,100151,12/15/2025,9.0,9.1,0,,15
804388,100151,2025-12-16,8.0,8.0,FALSE,,0
804389,100151,2025-12-18,8.0,7.6,FALSE,,0
804390,100151,2025-12-24,9.0,9.0,No,,10
804391,100151,2026-01-14,8.0,8.0,0,,0
804392,100151,09-02-2026,8.0,0.0,TRUE,Sick Leave,0
804393,100151,2026/02/10,8.0,8.4,FALSE,,0
804394,100151,02/11/2026,8.0,7.4,0,,0
804395,100151,02/17/2026,8.0,8.0,No,,0
804396,100151,2026-02-19,7.5,8.1,FALSE,,0
804397,100151,"Apr 02, 2026",9.0,10.0,0,,45
804398,100153,2025-09-03,8.0,8.0,No,,5
804399,100153,2025-09-17,8.0,8.6,No,,0
804400,100153,2025-09-25,8.0,6.7,0,,30
804401,100153,2025-09-29,9.0,8.7,FALSE,,0
804402,100153,2025-10-01,8.0,8.2,N,,0
804403,100153,2025-10-03,8.0,8.3,FALSE,,10
804404,100153,2025-10-09,8.0,7.1,N,,0
804405,100153,2025-10-20,8.0,8.8,0,,0
804406,100153,2025-10-21,7.5,7.3,N,,0
804407,100153,2025-10-23,8.0,8.3,No,,10
804408,100153,2025-10-29,8.0,8.0,0,,0
804409,100153,2025-10-30,8.0,6.8,FALSE,,0
804410,100153,2025-11-06,7.5,7.7,No,,5
804411,100153,2025-11-18,7.5,7.3,0,,0
